source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close
S-015,15,8c9a4b85739447b16e2477d615bfd60bd0941b84,8c9a4b8573,9531.927,5244.244,932.0,222.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-009: CREATE SOME ENDPOINTS FOR STATUS CODES | L-008: OR | L-010: can add check for status code and add more info about | L-011: the initial path and what client does need to do | L-012: (406 check accept 415 check content tyep),processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-016,16,9707c7063c22afe3a6072620abbe4a96139702e2,9707c7063c,9537.76,5512.578,835.0,72.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-009: CREATE SOME ENDPOINTS FOR STATUS CODES | L-010: can add check for status code and add more info about | L-011: the initial path and what client does need to do | L-012: (406 check accept 415 check content tyep) | L-008: OR,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-017,17,da1af6111d2779a2d214d15332242f100832d165,da1af6111d,9615.144,6196.095,778.0,406.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-012: (406 check accept 415 check content tyep) | L-011: the initial path and what client does need to do | L-010: can add check for status code and add more info about | L-015: but can add useful details | L-014: reason to problem,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-018,18,f99cb5397f5f4877c7266eb5a1417f59ca0cb81b,f99cb5397f,9536.427,5686.578,771.0,340.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-010: can add check for status code and add more info about | L-011: the initial path and what client does need to do | L-012: (406 check accept 415 check content tyep) | L-009: CREATE SOME ENDPOINTS FOR STATUS CODES | L-008: OR,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-019,19,2687fdf21df9c3f1aed479639f4c44327df80582,2687fdf21d,8382.462,5247.787,760.0,482.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-008: OR | L-013: cant add the exact | L-014: reason to problem | L-015: but can add useful details | L-009: CREATE SOME ENDPOINTS FOR STATUS CODES,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-020,20,40a2068aa4c84aab2e6b250166aad53c5bc49486,40a2068aa4,8340.512,6194.18,801.0,413.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-015: but can add useful details | L-014: reason to problem | L-013: cant add the exact | L-012: (406 check accept 415 check content tyep) | L-011: the initial path and what client does need to do,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-021,21,276f35e5d5dce3e92e3581d217a9540b929abfa1,276f35e5d5,8409.491,5735.946,705.0,428.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-013: cant add the exact | L-014: reason to problem | L-015: but can add useful details | L-010: can add check for status code and add more info about | L-011: the initial path and what client does need to do,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-028,28,ae75c65e384b8e0cf2e09bb7ab8fa8d79e1c9dc0,ae75c65e38,7949.975,2822.296,698.0,475.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-007: ADD STATUSCODEPAGES FOR 406/415 ETC | L-084: use consumes | L-086: CONSUMES | L-008: OR | L-016: using Microsoft.AspNetCore.Mvc;,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-029,29,fa58648e93dbbe66c9f7e7a771a254ac1f6f2896,fa58648e93,7913.323,3427.907,834.0,401.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-007: ADD STATUSCODEPAGES FOR 406/415 ETC | L-008: OR | L-016: using Microsoft.AspNetCore.Mvc; | L-017: using Microsoft.AspNetCore.WebUtilities; | L-018: var builder = WebApplication.CreateBuilder(args);,processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
S-030,30,b6baa773b00bd1ad9d2a0423e273ce1f8fc99dc3,b6baa773b0,7933.066,3854.195,523.0,186.0,0.0,1,R03-406-415-statuscodepages-problemdetails-diagnostics,P02-R03R04-status-diagnostics-vary-accept-browser,"406/415 diagnostics, StatusCodePages, ProblemDetails details, reason phrases, explicit status-code endpoints.",L-007: ADD STATUSCODEPAGES FOR 406/415 ETC | L-016: using Microsoft.AspNetCore.Mvc; | L-017: using Microsoft.AspNetCore.WebUtilities; | L-018: var builder = WebApplication.CreateBuilder(args); | L-019: // MVC (or minimal APIs + services),processed-in-r03-v001,yes-for-r03-v001-boundary,"R03 processed after P02 boundary review: 406/415 diagnostics, StatusCodePages, ProblemDetails, status-code endpoints.",R03,no-for-r03-v001
