image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,standard numeric format strings and precision specifiers,processed,b9cd75e6e4fa,image-22e0d90ca419b4be3751f021a5f79a744c21279e,4011.6587318393786,365.71566792277736,472.0,482.0,612,626,source/images/b9cd75e6e4fa.png
S-002,R01,standard numeric format strings and precision specifiers,processed,c01a0c8238d5,image-c4431b44bfc439af35ee2da6873b174d96662528,1291.4206874993943,437.30400448754153,694.0,482.0,706,491,source/images/c01a0c8238d5.png
S-003,R01,standard numeric format strings and precision specifiers,processed,480e6486e121,image-03e475dcc385dceab44a93fdc087092d5cb853c8,2053.7484443590633,438.6373174758264,825.0,482.0,838,490,source/images/480e6486e121.png
S-004,R01,standard numeric format strings and precision specifiers,processed,95beffa1735a,image-0102144f3ccf555eef7da23c81ccc81f348932ea,538.5498609836563,440.46277146113425,713.0,482.0,851,576,source/images/95beffa1735a.png
S-005,R01,standard numeric format strings and precision specifiers,processed,c6fddc75772b,image-24fb09b828b5e400a4c7e83cf1d471a18173299c,4018.3266531763998,1020.8718568876211,378.0,300.0,378,300,source/images/c6fddc75772b.png
S-006,R01,standard numeric format strings and precision specifiers,processed,5471006b7cea,image-df35806cab55084d310591995618fd6fb3e05d6d,364.3989235083168,1024.5107764922577,635.0,402.0,635,402,source/images/5471006b7cea.png
S-007,R01,standard numeric format strings and precision specifiers,processed,d69fd07e52fd,image-b1118b037ec9c0914e37f582663a09667993dc4e,1269.7507844024144,1095.5663456111797,808.0,295.0,808,295,source/images/d69fd07e52fd.png
S-008,R02,"culture, custom numeric formats and date/time formatting",processed,a80b752ff0b5,image-eae49c7661dffdacdacaae7d1601e5ae876c0302,3956.8266531763998,1335.8719179227774,613.0,262.0,613,262,source/images/a80b752ff0b5.png
S-009,R02,"culture, custom numeric formats and date/time formatting",processed,6304447b47d8,image-b60a4bd13d2402100e65d02a41c9a07b6c0aa55e,1288.417410378977,1408.2329715877422,808.0,283.0,808,283,source/images/6304447b47d8.png
S-010,R02,"culture, custom numeric formats and date/time formatting",processed,edee96a9d61c,image-b4954766da27f445a04f801d588d2adbc08bf5b2,269.1951745933861,1437.0848053551017,858.0,365.0,858,365,source/images/edee96a9d61c.png
S-011,R02,"culture, custom numeric formats and date/time formatting",processed,6f607dde7d86,image-ffd5a26a383cb46c6d75d99afbf48de4b21a3295,3951.3266531763998,1644.5385438993399,584.0,418.0,584,418,source/images/6f607dde7d86.png
S-012,R02,"culture, custom numeric formats and date/time formatting",processed,753b49b80ca6,image-a91d1a26f3060489588aab086d0929892c7880ca,1262.4175324492894,1700.3997196346172,836.0,264.0,836,264,source/images/753b49b80ca6.png
S-013,R02,"culture, custom numeric formats and date/time formatting",processed,ba270b574420,image-657961f59d04ea8310a4a0286ea4067811783a0e,1242.084158425852,1978.8997196346172,914.0,291.0,914,291,source/images/ba270b574420.png
S-014,R02,"culture, custom numeric formats and date/time formatting",processed,55ba21507ea8,image-62ed9b5ad3a241befd90e3d5aa5ad7d561d7ec1f,3917.4932791529623,2119.5384828641836,593.0,444.0,593,444,source/images/55ba21507ea8.png
S-015,R02,"culture, custom numeric formats and date/time formatting",processed,78f960ed27b0,image-39f0178eadbda21f9cb79b0c924abc328a6997f0,1260.084158425852,2276.2330326228985,814.0,291.0,814,291,source/images/78f960ed27b0.png
S-016,R02,"culture, custom numeric formats and date/time formatting",processed,3e9fa4395a25,image-72842eb5ecdec12a3633ceeadab523e6e1424f0d,1259.750906472727,2551.7330326228985,836.0,260.0,836,260,source/images/3e9fa4395a25.png
S-017,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,985f4a312424,image-98ad16222174f22bfbd798572e895df45f61f135,3907.3265311060873,2613.371856887621,664.0,315.0,664,315,source/images/985f4a312424.png
S-018,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,e76f6237da58,image-1c4ac342827f568383b28180b36b61fa3a24b5ab,1261.9175324492894,2831.899719634617,813.0,265.0,813,265,source/images/e76f6237da58.png
S-019,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,c62daaaeba91,image-ea3e55a1ae068665528cdc5f67fe9b3a2ca873a1,3891.9931570826498,2981.2052309110586,564.0,246.0,564,246,source/images/c62daaaeba91.png
S-020,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,3fb91190de44,image-dafdb4470c15395c030b68b5e9944ecd18dc8ea6,1236.4175324492894,3115.7330326228985,856.0,420.0,856,420,source/images/3fb91190de44.png
S-021,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,82706933c4df,image-b8516f8b894434803ebfa266a25b0dc6f4c8d8dd,3897.1599051295248,3246.7051698759024,511.0,339.0,511,339,source/images/82706933c4df.png
S-022,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,7d7f7ba799ec,image-08735eafa2e2b3317a9d7f2ca620911873e3a1c0,3807.6153005423407,3623.048980911057,765.0,482.0,815,514,source/images/7d7f7ba799ec.png
S-023,R03,"types supporting formatting, GUIDs, enums and IFormattable",processed,b2da3e640025,image-cb6ceba21cf6573bbd48a751dafdfd3afd72ee23,1241.2857386214398,3733.7437898688004,820.0,261.0,820,261,source/images/b2da3e640025.png
S-024,R04,round-trip floating-point formatting and precision,processed,8fd426360793,image-b5bc970777681aea7b18d28210f573c38d1b3afe,10.0,4358.2515246789535,960.0,293.0,960,293,source/images/8fd426360793.png
S-025,R04,round-trip floating-point formatting and precision,processed,d831c84da209,image-4bd2573c4bc6acddba1c2528d0038953405b1cb3,1367.2038845486113,4460.9552735938905,853.0,135.0,853,135,source/images/d831c84da209.png
S-026,R04,round-trip floating-point formatting and precision,processed,6e8ccee05a04,image-0fbffc593e8cb07b482162ead2cc224125e52944,1400.0311657404181,4596.9286758291255,841.0,482.0,936,537,source/images/6e8ccee05a04.png
S-027,R04,round-trip floating-point formatting and precision,processed,5e9443d5f1d2,image-081977ba6b1c18522c0e06aa64256189b4e59eff,15.611111111112223,4672.2515246789535,771.0,305.0,771,305,source/images/5e9443d5f1d2.png
S-028,R04,round-trip floating-point formatting and precision,processed,b055eb5d4bee,image-a48f0e414e0603cd879ea0a79f69705de2ad480e,1377.7780490451396,5093.3256891754845,980.0,251.0,980,251,source/images/b055eb5d4bee.png
