image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R02,"collection creation, route/query identifiers and collection Location URI",processed,cb8c0b9dd740,image-6c3e718c7c184ab286f5af41c53c0fe8340a7989,186.1463154023877,453.3094525486297,820.0,482.0,842,495,source/images/cb8c0b9dd740.png
S-002,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,31eaab4e8ce0,image-8decbb91e9613fd397b388fd93936d1ff1a7b828,2071.2762700017875,545.9938818369083,1075.0,573.0,1059,564,source/images/31eaab4e8ce0.png
S-003,R01,"single-resource POST, 201 Created, CreatedAtAction and Location header",processed,ddb1f89d87d9,image-566df46d8e6c3b48e15a58259ce0c6287168bf12,3510.0612418916076,643.5145506600211,927.0,268.0,927,268,source/images/ddb1f89d87d9.png
S-004,R02,"collection creation, route/query identifiers and collection Location URI",processed,1f40dfb77b84,image-3f8746f42040031c0b19a123aceea92618675dd8,178.68878452722947,977.9657025486224,782.0,249.0,782,249,source/images/1f40dfb77b84.png
S-005,R01,"single-resource POST, 201 Created, CreatedAtAction and Location header",processed,3cbad2e04e38,image-3c12144a2a7e88107c389e8ee418e4566c08fce4,3605.1280719765878,1016.3583006600211,751.0,482.0,901,579,source/images/3cbad2e04e38.png
S-006,R02,"collection creation, route/query identifiers and collection Location URI",processed,a95d0608cb0a,image-6306cb2ad11373d4d3150fcf555b3f2338652962,181.96580774421545,1249.3094525486224,602.0,482.0,774,620,source/images/a95d0608cb0a.png
S-007,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,8cc1afe730b9,image-359ad769fadd443390dac46194279036f3914c3d,2052.3773965687315,1338.2160980721637,976.0,595.0,1027,626,source/images/8cc1afe730b9.png
S-008,R01,"single-resource POST, 201 Created, CreatedAtAction and Location header",processed,9c40153e4ceb,image-2a3b947c8c4be9e2125596ef10e69a620ae3a7eb,3599.839084877886,1570.8351575704846,623.0,258.0,623,258,source/images/9c40153e4ceb.png
S-009,R02,"collection creation, route/query identifiers and collection Location URI",processed,a1d790c47873,image-001ac78b0e979381c712f92d73ba873f3198d26b,169.52215855066697,1736.9656415134662,835.0,459.0,835,459,source/images/a1d790c47873.png
S-010,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,4e4e0c91bcb3,image-a0d02cd31d4cbf9cf69ba4e15ead7a0bb82d6209,3426.1851448237994,1826.2069837423596,958.0,217.0,958,217,source/images/4e4e0c91bcb3.png
S-011,R02,"collection creation, route/query identifiers and collection Location URI",processed,6883c7045a5a,image-2f26c084d6a04196241cad9a247d61024679904c,173.02215855066697,2201.632389560341,860.0,431.0,860,431,source/images/6883c7045a5a.png
S-012,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,e0583fe30e2c,image-ad483efa559e3cf694c40c68aaf86c77981a31b8,2189.2130279586313,2530.6712507175944,976.0,376.0,1289,497,source/images/e0583fe30e2c.png
S-013,R02,"collection creation, route/query identifiers and collection Location URI",processed,243570101eab,image-d8c4a64164392559c8e2936cdcf08a37be6ba57a,202.60560029659064,2661.3095135837784,716.0,482.0,853,575,source/images/243570101eab.png
S-014,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,1988444da01a,image-262de07d842b30bd1a4f205a6d19fbb9f79f828e,1945.3703187965066,3173.578319410324,1435.0,315.0,1435,315,source/images/1988444da01a.png
S-015,R02,"collection creation, route/query identifiers and collection Location URI",processed,1cb33411ccf2,image-4a29ef1a34db24acfc5daba057204fc693831b92,182.85541050379197,3179.799137607216,803.0,176.0,803,176,source/images/1cb33411ccf2.png
S-016,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,ad42783eb07a,image-26d34b5e900c8896fa061fe2dfdac485f21bb7f8,2053.236064847636,3520.588756422043,979.0,482.0,1070,527,source/images/ad42783eb07a.png
S-017,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,92aa3c65c7fc,image-cfbcbf17388c4500a105801574999f8e47a5c380,2103.536944773069,4020.578319410324,900.0,269.0,900,269,source/images/92aa3c65c7fc.png
S-018,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,e666fecf2f0f,image-8227ce573c4279c55eef0974077cbca738c846c3,2071.674193817046,4352.588756422043,940.0,482.0,1019,523,source/images/e666fecf2f0f.png
S-019,R03,"bulk creation, response strategies, 202 Accepted and operation resources",processed,7dbd54f4ac32,image-c511f9f2c75bea402c1fe44c57d680a951426940,1924.14798806734,4885.0227977631985,1433.0,365.0,1433,365,source/images/7dbd54f4ac32.png
