label_id,region,semantic_review_status,x,y,text
T-001,R02,processed,2669.927846101721,10.0,when we have some conflicting rules
T-002,R03,processed,5350.620333545918,282.6403332995437,pos fixed(relative to viewport) and pos absolute
T-003,R03,processed,5350.620333545918,282.6403332995437,"with inset (left,right) + padding/margin"
T-004,R01,processed,1529.3008054262646,411.76490109673614,containing block
T-005,R01,processed,1530.5364634311873,1521.6635765351166,constraint equation
T-006,R01,processed,1530.5364634311873,1521.6635765351166,when we have abs/fixed
T-007,R01,processed,1530.5364634311873,1521.6635765351166,and some overconstrained rules
T-008,R01,processed,1530.5364634311873,1521.6635765351166,"what is being solved,and what stays"
T-009,R01,processed,1451.4313623998087,1886.5931856204334,left + margin-left + border-left + padding-left + width + padding-right + border-
T-010,R01,processed,1451.4313623998087,1886.5931856204334,right + margin-right + right = containing block width
