id,text,x,y,transform
T-001,ssloptions ?? later,0,91.75451055230057,
T-002,expect100continuetimeout,0,91.75451055230057,
T-003,maxconnectionsperserver,0,91.75451055230057,
T-004,pooledconnectionidletimeout,0,91.75451055230057,
T-005,pooledconnectionlifetime,0,91.75451055230057,
T-006,connecttimeout,0,91.75451055230057,
T-007,proxy,0,153.62031222873364,
T-008,useproxy,0,153.62031222873364,
T-009,preauthenticate,0,153.62031222873364,
T-010,credentials,0,153.62031222873364,
T-011,usecookies,0,153.62031222873364,
T-012,automaticdecompressoin,0,153.62031222873364,
T-013,maxautomaticredirections,0,153.62031222873364,
T-014,allowautoredirect,0,153.62031222873364,
T-015,!!!,0,55.890503972232935,
T-016,flow examples,0,80.83843727805585,
T-017,credentials overview,0,114.2782857142843,
T-018,"networkcredentials (user,pass)",0,70.47999999999999,
T-019,"networkcred(user,pass,domain)",0,170.48,
T-020,credentialcache,0,81.52183798828128,
T-021,defaultcredentials,0,116.71916455078124,
T-022,"and we are using ntlm,kerberos,basic usually to authenticate our app, not end user",0,17.619999999999997,
T-023,"cookie flow,",0,36.936732774523136,
T-024,actually just a normal cookie flow,0,89.34412887912464,
T-025,how to use this shit then,0,86.08628571428689,
T-026,socketshttphandleroptions,0,137.90588100585944,
T-027,practical patterns,0,104.07543798828124,
T-028,http/1.1 vs http/2,0,43.93253333333335,
T-029,one connection per request,0,106.26586666666671,
T-030,vs,0,168.59920000000005,
T-031,multiple connections,0,230.93253333333342,
T-032,expect 100 continue,0,71.11252385066113,
T-033,save bandwidth,0,172.00997539813721,
T-034,cookiecontainer,0,132.8939746744787,
T-035,adding manually to the container,0,70.24506666666655,
T-036,floww,0,98.32651823874065,
T-037,problems with shared cookiecontainer,0,50.78705882352938,
T-038,when you do poolint with httpclientfactory,0,122.84588235294109,
T-039,who is being authenticated with credentials,0,61.474222222222146,
T-040,and preauthenticate,0,148.69644444444427,
T-041,what is uri in credcache.add(uri....),0,81.52188100585936,
T-042,credentials sending with httpclinet,0,65.23316033528653,
T-043,vs,0,157.7887226725262,
T-044,jwt sending,0,250.34428500976588,
T-045,default system proxy,0,71.36100000000002,
T-046,when proxy = null,0,172.61100000000005,
T-047,visual flow,0,113.94266218566895,
