label_id,region,semantic_review_status,x,y,text
T-001,R03,processed,1977.246106526498,10.0,Classes and Interfaces
T-002,R04,processed,3772.2610606722797,104.57437742128013,ctor shortcut
T-003,R04,processed,3772.2610606722797,104.57437742128013,"how works with inheritance,"
T-004,R02,processed,986.9653142354236,203.6792369389732,Getters and Setters
T-005,R01,processed,85.00363049666885,250.7281562935823,Statics
T-006,R04,processed,4751.879575872598,271.890202253659,trust me this will be assigned before anoyone uses it
T-007,R01,processed,501.7307478617249,697.6057884042966,increments shared value
T-008,R01,processed,501.7307478617249,697.6057884042966,then returns it
T-009,R02,processed,872.5614234789628,741.0858055344725,"you already have type array of string, so dont actually need to check"
T-010,R01,processed,121.06258789669118,830.1096329529828,First id will be 1
