image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R02,"Intl.Collator options: sensitivity, numeric, ignorePunctuation, caseFirst and locale behavior",processed,b1fb58463fb3,image-2741f9555cb4d3d43469e8cdb9230b256a779e27,4471.630216188236,210.32520887586782,957.0,482.0,1143,576,source/images/b1fb58463fb3.png
S-002,R03,"usage search versus sort, common presets, stable ordering and practical sorting/filtering examples",processed,5b135d01b950,image-4fd175b82f0b67da0c75fbb571e043834fcd1087,3062.871316922505,377.33196470782144,923.0,482.0,1188,621,source/images/5b135d01b950.png
S-003,R03,"usage search versus sort, common presets, stable ordering and practical sorting/filtering examples",processed,c138425b2cca,image-09f0468c008d849d26db70bcb471760577ef9c47,1606.3134410300947,447.80999703461055,917.0,482.0,935,492,source/images/c138425b2cca.png
S-004,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,a1b963350cef,image-1291beec1349f16e669700a2b2900c3c1f2ee72a,42.682797595344255,465.68983514561467,1161.0,390.0,1161,390,source/images/a1b963350cef.png
S-005,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,d8058008fbcb,image-fc5face8359f2042cd7fb60ad45e74ac85f71b19,10.0,941.4999878768575,1117.0,409.0,1117,409,source/images/d8058008fbcb.png
S-006,R03,"usage search versus sort, common presets, stable ordering and practical sorting/filtering examples",processed,9022a6460790,image-91b35b791d29cb9ebcc4170ff9a29a93790bb3ee,3011.0922421138553,1118.3045884226642,1057.0,369.0,1057,369,source/images/9022a6460790.png
S-007,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,47acd120da2c,image-4381b2cc3a3cdb7a2f2cb494959f75384fb3963c,74.92359164756772,1419.1083368685163,732.0,482.0,1060,698,source/images/47acd120da2c.png
S-008,R03,"usage search versus sort, common presets, stable ordering and practical sorting/filtering examples",processed,f280e10d0b36,image-a7cf307ab7d36f41b2bf43e43865c19a19ff3d5e,1601.5433599335022,1753.5048769757618,790.0,482.0,1009,616,source/images/f280e10d0b36.png
S-009,R03,"usage search versus sort, common presets, stable ordering and practical sorting/filtering examples",processed,c4615426fa4b,image-31bc09624424bffc0afca5153acf2ce81a6e441b,3001.3079657800117,1781.440561002099,1095.0,377.0,1095,377,source/images/c4615426fa4b.png
S-010,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,df17e0ae07e3,image-b6ec9361870eae062abac7e0c0fc314ec872c1aa,40.74517979326674,1980.9992627793695,836.0,482.0,1045,603,source/images/df17e0ae07e3.png
S-011,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,ff32c1e85e91,image-b63921f8875c7c7f340cd21aadb7c1943d127096,1428.5485322776635,2287.012047233194,1126.0,469.0,1126,469,source/images/ff32c1e85e91.png
S-012,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,cfbf389e56c5,image-1c79bad8f132053c469709893348119c72caf178,1465.2685566804978,2809.6143758047488,1000.0,480.0,1000,480,source/images/cfbf389e56c5.png
S-013,R01,"localeCompare versus Intl.Collator, reusable collators and when collation is worth using",processed,0cd938387efb,image-059a600bb09f5e725c77181482aa5bca3681eb14,1498.7883729057642,3382.8634212858246,753.0,482.0,1041,667,source/images/0cd938387efb.png
