image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,6e7da5e27aef,image-266d8b3e9852ecc20c0508305bdbf8de58a7b6eb,2322.342392903001,558.4903648575455,1057.0,482.0,1083,494,source/images/6e7da5e27aef.png
S-002,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,caa2f137eabc,image-d9b25c88e6eab9f0ab8c3202001ceae91520d3b9,394.9581613485808,590.3397759021902,957.0,482.0,1093,551,source/images/caa2f137eabc.png
S-003,R03,"fixed/absolute top-zero variants, width requirements and when wrapper-free centering is appropriate",processed,227584fc0aa1,image-cc50f0b680026b60187ea5bbfe3beebcbf270826,4830.233842135607,910.5096491308402,581.0,308.0,581,308,source/images/227584fc0aa1.png
S-004,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,aef32b74550b,image-b7d50453a887ddade9386cd78a972662f109d419,2335.7851847735365,1122.1267284938986,926.0,482.0,1062,553,source/images/aef32b74550b.png
S-005,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,2df0d5329ea2,image-44ead0dc5851ba8081bf096ff79f5b84a5e2954f,272.9892189506751,1130.56201507862,1228.0,873.0,1026,730,source/images/2df0d5329ea2.png
S-006,R03,"fixed/absolute top-zero variants, width requirements and when wrapper-free centering is appropriate",processed,9062d073e915,image-30b0d317cac2b600513e565d5ecfda073aae8126,4482.7035021143,1273.600551285938,1660.0,250.0,1660,250,source/images/9062d073e915.png
S-007,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,37d333fdc0b3,image-64a19076d5beb3a9637e0ae52fb936bf5fd4baa9,2330.145113311237,1666.3691712318287,930.0,540.0,1142,664,source/images/37d333fdc0b3.png
S-008,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,44c36b685fee,image-b51884b98606bb77713dd2eb4b7c78aa07db96c3,2273.497854598747,2278.7612295671606,973.0,757.0,916,712,source/images/44c36b685fee.png
S-009,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,f31578808d06,image-777856ba4c3eaa6b7903b420feafcc38df4ff076,217.9990990610196,2473.397228159607,1000.0,482.0,1000,482,source/images/f31578808d06.png
S-010,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,ffc1fd989150,image-c230cfa2c7ec4a40b3ee6e0157ca2aeb89e04343,250.28195816968457,3007.9022570865636,752.0,354.0,752,354,source/images/ffc1fd989150.png
S-011,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,9954f9a53c4d,image-4ad9e777cd533683c074fa6885d95c980e2480cc,149.26199042584005,3389.5840429012464,1050.0,447.0,1050,447,source/images/9954f9a53c4d.png
S-012,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,393fc81a0ef2,image-586baf1bdb162f0e4db42684dfa326cdd8253daf,2344.9331333211708,3633.5281486764325,817.0,571.0,681,476,source/images/393fc81a0ef2.png
S-013,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,93e2769aea77,image-ce41d9d8688e87f4e26ff1cb0bd78754f7d845fa,138.32222657640807,3865.0839689192367,984.0,376.0,984,376,source/images/93e2769aea77.png
S-014,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,95f5b0a1b7b0,image-376a063ffb4a30d58c81e5d287870fcf2cea69fb,176.00792128331307,4420.419522241256,1173.0,467.0,1173,467,source/images/95f5b0a1b7b0.png
S-015,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,3734eed611a7,image-00942556ba1168b6313463d9e284c4bf73dbe7dd,2117.472199881153,4462.776170501198,998.0,482.0,1783,862,source/images/3734eed611a7.png
S-016,R01,"fixed headers with max-width, wrappers, margin auto and left-50-percent/translate centering",processed,fdfdd8586bed,image-36ccd9db3df02fbb25b6523fabdbfca39b3eedaa,337.376901922221,4958.1501878142335,830.0,449.0,830,449,source/images/fdfdd8586bed.png
S-017,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,d1c1009a83b3,image-3d2db0f0c54798271124c5730e0ed361bbf9a0de,2150.067085834621,5011.268225031748,813.0,705.0,748,649,source/images/d1c1009a83b3.png
S-018,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,0b9f63926447,image-094bce1319ed040917157993888c74cb3697f17f,2008.5527170061164,5851.7814435027285,1185.0,287.0,1185,287,source/images/0b9f63926447.png
S-019,R02,"sticky positioning, normal flow, scroll-container constraints and responsive max-width examples",processed,413140be7d87,image-4badae9542b59273ab7b4a2525ee18c939c63853,1981.8844635083515,6376.702953187898,1135.0,482.0,1902,808,source/images/413140be7d87.png
