source_id,from_stage6a_group,stage6d_region,decision,status,reason,notes
S-403,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-414,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-420,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-423,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-424,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-425,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-429,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-433,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-436,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-438,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-446,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-447,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-486,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-490,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-493,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-496,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-498,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-499,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-501,R21,R17,included-in-R17C-transition-suspense-placeholder-tail-stage6d-v001,verified-visible-ocr-assisted,"useTransition continuation: startTransition, previous UI visibility, Suspense vs placeholderData, and transition UX caveats.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
