source_id,from_stage6a_group,stage6d_region,decision,status,reason,notes
S-485,R21,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-489,R21,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-503,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-504,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-505,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-506,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-509,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-510,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-511,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-514,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-515,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-517,R23,R24,included-in-R24-cheat-sheet-summary-core-patterns-stage6d-v001,verified-visible-ocr-assisted,"Final cheat-sheet summary cards: core ideas, setup, query rules/states, invalidation, infinite queries, mutations, networkMode, persistence, testing basics, and good practical patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
