source_id,from_stage6a_group,stage6d_region,decision,status,reason,notes
S-416,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-422,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-428,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-437,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-444,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-454,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-457,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-464,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-469,R21,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-507,R23,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-528,R23,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-533,R23,R16,included-in-R16B-error-boundary-reset-flow-stage6d-v001,verified-visible-ocr-assisted,"ErrorBoundary / QueryErrorResetBoundary flow: query error, render throw, fallback, Try Again, reset both React and query layers.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
