source_id,from_stage6a_group,stage6b_region,decision,status,reason,notes
S-390,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-394,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-398,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-405,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-407,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-408,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-409,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-411,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-412,R16,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-419,R19,R16,included-in-R16-error-boundary-throwonerror-reset-stage6b-v001,verified-visible-ocr-assisted,"Local error UI, throwOnError, ErrorBoundary / QueryErrorResetBoundary, retry ordering, and reset/retry flow.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
