source_id,from_stage6a_group,stage6c_region,decision,status,reason,notes
S-427,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-432,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-434,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-435,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-439,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-440,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-442,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-449,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-450,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-451,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-453,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-456,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-459,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-460,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-462,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-466,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-468,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-474,R20,R20,included-in-R20-select-performance-structural-sharing-stage6c-v001,verified-visible-ocr-assisted,"select, tracked properties, destructuring pitfalls, subscription granularity, selector memoization, and child-component subscription patterns.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
