source_id,image_use_id,region_candidate,x,y,width,height,symbol_id,fileId_short,sha256_12,source_image_path,stage0_status,transcript_status,notes
S-001,IU-001,R01,4962.306,10.0,777.0,482.0,image-f249fbf833593fcc9e3034f6336c239c687e348d,f249fbf833,7d60c3726418,source/images/f249fbf833.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-002,IU-002,R01,4966.373,592.975,798.0,482.0,image-77bb7ba354a8f7d5605c3d3eb1dda78df5c2e926,77bb7ba354,f05fea59f26c,source/images/77bb7ba354.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-003,IU-003,R01,4980.322,1741.855,849.0,122.0,image-90f21d9024ba7b9af598d9a294c99946f4fd6fd4,90f21d9024,71e7ae407be3,source/images/90f21d9024.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-004,IU-004,R01,4965.681,1887.413,753.0,482.0,image-b18577c0cc7f62baf22187a207f234841fba7333,b18577c0cc,cd9a55b5fc0d,source/images/b18577c0cc.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-005,IU-005,R01,565.631,2332.228,937.0,300.0,image-0a4282bbc96e9e4eaa7ba0b0ccdae332e3a5a0b4,0a4282bbc9,dbdb5aa37626,source/images/0a4282bbc9.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-006,IU-006,R01,4953.917,2489.233,918.0,318.0,image-e5918f0ff635d211034b9c0c6e78fe3edcb42ade,e5918f0ff6,b52c4845c506,source/images/e5918f0ff6.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-007,IU-007,R01,592.735,2802.024,815.0,482.0,image-87d8092a99b3e5be57a2aa7ef09b90a0475c4e0e,87d8092a99,21dcc7fc1552,source/images/87d8092a99.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-008,IU-008,R01,4962.917,2825.733,932.0,413.0,image-d0aef9f51a8c8ad3b36626ceb7448345127d4cc2,d0aef9f51a,d59e5944a7a5,source/images/d0aef9f51a.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-009,IU-009,R01,612.91,3447.262,869.0,482.0,image-0c4ff6bc2c0efc9448ddb604a5ec84ee92445d3a,0c4ff6bc2c,4ce0549d3e47,source/images/0c4ff6bc2c.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
S-010,IU-010,R01,628.202,4107.132,949.0,374.0,image-6fe3c8e94c25cbe7b9719f4fe81b198dafd8642a,6fe3c8e94c,c618edc7b21c,source/images/6fe3c8e94c.png,candidate-only,not-started,Stage0 inventory only; transcript pass must visually re-check source and boundaries.
