text_id,text,x,y,region_id,status,transcript_file,authoritative_transcript
T-001,so when we do acquire we reduce count of permits and if there is no perimts,1965.1906020681995,1425.2761610188777,R02,closed,02-transcript-R02-acquirerelease-queue-and-direct-waiter-handoff.md,06-full-combined-final-transcript.md
T-002,pending promise,4193.452003922823,1244.086706713702,R03,closed,03-transcript-R03-pending-promise-mechanics.md,06-full-combined-final-transcript.md
T-003,js analogue of semaphoreslim,665.4936493519208,91.05622633384073,R01,closed,01-transcript-R01-javascript-semaphore-analogue-and-permit-model.md,06-full-combined-final-transcript.md
T-004,waiting asynchronously,5828.991633205844,1178.4153601353405,R04,closed,04-transcript-R04-asynchronous-waiting-with-settimeout-and-promise.md,06-full-combined-final-transcript.md
T-005,with settimeout and promise,5828.991633205844,1277.2218008582493,R04,closed,04-transcript-R04-asynchronous-waiting-with-settimeout-and-promise.md,06-full-combined-final-transcript.md
T-006,"js threads, does setimeout block",7614.075498765305,1136.8842358632662,R05,closed,05-transcript-R05-event-loop-threads-and-why-promise-is-needed.md,06-full-combined-final-transcript.md
T-007,why do we need promise here,7614.075498765305,1218.5158606861385,R05,closed,05-transcript-R05-event-loop-threads-and-why-promise-is-needed.md,06-full-combined-final-transcript.md
T-008,we give permit directly to,303.1069286324414,1858.0518621119952,R02,closed,02-transcript-R02-acquirerelease-queue-and-direct-waiter-handoff.md,06-full-combined-final-transcript.md
T-009,"the enqueeued waiter,",303.1069286324414,1883.0518621119952,R02,closed,02-transcript-R02-acquirerelease-queue-and-direct-waiter-handoff.md,06-full-combined-final-transcript.md
T-010,we incr permits only if there is no,303.1069286324414,1908.0518621119954,R02,closed,02-transcript-R02-acquirerelease-queue-and-direct-waiter-handoff.md,06-full-combined-final-transcript.md
T-011,direct waiters,303.1069286324414,1933.0518621119954,R02,closed,02-transcript-R02-acquirerelease-queue-and-direct-waiter-handoff.md,06-full-combined-final-transcript.md
