use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-6afb1a194fe4cd02e5c0a9b5a686442a886ee310,ca201464f0b7.png,ca201464f0b7,R01,912.5516161899959,216.65584354540397,775.0,330.0,1.0,,T-003|T-001|T-008,js analogue of semaphoreslim|so when we do acquire we reduce count of permits and if there is no perimts|we give permit directly to,pending_transcript
IU-002,image-7bfb7a33f6800ee1f7d5567fa49db1607b984abd,68bcaf6023b4.png,68bcaf6023b4,R01,924.693171726818,539.1528572643706,692.0,482.0,1.0,,T-003|T-001|T-008,js analogue of semaphoreslim|so when we do acquire we reduce count of permits and if there is no perimts|we give permit directly to,pending_transcript
IU-003,image-160b6a6d8014ba93e9959da67e43604f532972ba,7597affa129b.png,7597affa129b,R01,894.035613981483,1049.263012612702,865.0,396.0,1.0,,T-001|T-008|T-009,"so when we do acquire we reduce count of permits and if there is no perimts|we give permit directly to|the enqueeued waiter,",pending_transcript
IU-004,image-5459f3694334507ef803c27a76580eea9ab23d86,eea39534dc53.png,eea39534dc53,R01,888.8036727025628,1468.879118430426,1001.0,795.0,1.0,,T-001|T-008|T-009,"so when we do acquire we reduce count of permits and if there is no perimts|we give permit directly to|the enqueeued waiter,",pending_transcript
IU-005,image-017b26c26952b75f3ff5b03fc210436bbfac92c7,bdc38ae68137.png,bdc38ae68137,R02,890.6722596909776,2294.16164251066,855.0,326.0,1.0,,T-011|T-010|T-009,"direct waiters|we incr permits only if there is no|the enqueeued waiter,",pending_transcript
IU-006,image-288bbd88aa49a7cde46a0bdb0831ee914ce567e2,132ffe0abe22.png,132ffe0abe22,R02,876.6432304637328,2638.014073178301,805.0,299.0,1.0,,T-011|T-010|T-009,"direct waiters|we incr permits only if there is no|the enqueeued waiter,",pending_transcript
IU-007,image-8090baaf70a6f83bf0d4d3f05f6bcbc1e268c8db,d3c889f41062.png,d3c889f41062,R02,871.9019986863659,2974.2827631067025,750.0,482.0,1.0,,T-011|T-010|T-009,"direct waiters|we incr permits only if there is no|the enqueeued waiter,",pending_transcript
IU-008,image-5363c7b0a6f17bd0d91b0733e1ea643b457c4336,b2451cc7d79b.png,b2451cc7d79b,R02,849.3410374321584,3485.9862117456337,815.0,259.0,1.0,,T-011|T-010|T-009,"direct waiters|we incr permits only if there is no|the enqueeued waiter,",pending_transcript
IU-009,image-92ca5316dbe99afe7e2953cfc6fa1a274fdad240,6105ace1ca86.png,6105ace1ca86,R02,1945.4932368955979,1528.2149840832403,757.0,482.0,1.0,,T-001|T-002|T-008,so when we do acquire we reduce count of permits and if there is no perimts|pending promise|we give permit directly to,pending_transcript
IU-010,image-23ef2b42230677e76ef9d37ef9b4efa718c30f1c,dfdc227cb06b.png,dfdc227cb06b,R02,3050.7810604242645,1466.0716656509444,694.0,311.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-011,image-5adb046dbf80085eb76362c6e86c781f17dd1eb8,3e4abf0e8f61.png,3e4abf0e8f61,R02,3072.473356466268,1794.5739727245796,651.0,482.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-012,image-768191347d80ad47efc5dde87072df89f45ea29d,8626f6328746.png,8626f6328746,R02,3038.364623834633,2288.039573360407,779.0,482.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-013,image-b3755e125157526067781a8e0e549c13bb5b9a5f,b14448bd3cd5.png,b14448bd3cd5,R02,2942.8762998941866,2772.168429692288,886.0,470.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-014,image-918c4c927e708811aeebb44737dc5e265f6a3bc3,d9c3744bf235.png,d9c3744bf235,R02,3013.474133002015,3274.97069395684,811.0,482.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-015,image-269d6e5327660c385b7a253fa62f4af56cee20de,4bf2176c2074.png,4bf2176c2074,R02,3008.071828689378,3780.772745021806,836.0,482.0,1.0,,T-002|T-001|T-005,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|with settimeout and promise,pending_transcript
IU-016,image-372dd7e6ae1a7d022747d0190d54dd7ff45efecb,706347ca17eb.png,706347ca17eb,R02,3023.5471963296077,4279.525476516761,696.0,482.0,1.0,,T-002|T-001|T-011,pending promise|so when we do acquire we reduce count of permits and if there is no perimts|direct waiters,pending_transcript
IU-017,image-4624767a55f66154ec5bc2a95e11acdaee86088d,a1e356674539.png,a1e356674539,R03,4253.813001970668,1905.0607541312033,719.0,482.0,1.0,,T-002|T-005|T-004,pending promise|with settimeout and promise|waiting asynchronously,pending_transcript
IU-018,image-93ea128d1b60aa5eee15a1e7c53545d1ddb3329f,77fd4172903e.png,77fd4172903e,R03,4260.346881906446,2405.428071075335,826.0,435.0,1.0,,T-002|T-005|T-004,pending promise|with settimeout and promise|waiting asynchronously,pending_transcript
IU-019,image-4a1b96aabee0d68664df65b24eaf17b877a4e8cb,52e325192eb6.png,52e325192eb6,R03,4264.194106373778,2914.95616470133,888.0,453.0,1.0,,T-002|T-005|T-004,pending promise|with settimeout and promise|waiting asynchronously,pending_transcript
IU-020,image-794aaf30bfe199ef54202b163727ef7aa72b23b3,4f56be4c7406.png,4f56be4c7406,R03,4278.120173325435,3402.3520754024917,757.0,256.0,1.0,,T-002|T-005|T-004,pending promise|with settimeout and promise|waiting asynchronously,pending_transcript
IU-021,image-735bc2d347d9222151be0c643f1244a60df7309e,8dffb2c06cb1.png,8dffb2c06cb1,R03,4285.807941881568,1406.0473027334933,586.0,482.0,1.0,,T-002|T-005|T-004,pending promise|with settimeout and promise|waiting asynchronously,pending_transcript
IU-022,image-e6642b01d8b221f7bd4fbef2bdf8e36d82b43190,8a72e68177d3.png,8a72e68177d3,R04,5749.348571836246,1389.019094232317,1103.0,482.0,1.0,,T-005|T-004|T-007,with settimeout and promise|waiting asynchronously|why do we need promise here,pending_transcript
IU-023,image-5c224a26b295167aa3ee7b74695d4a1b0894285c,56928e091fe9.png,56928e091fe9,R04,5757.272923970393,1910.3422143495045,991.0,389.0,1.0,,T-005|T-004|T-007,with settimeout and promise|waiting asynchronously|why do we need promise here,pending_transcript
IU-024,image-34ce22ed80b97b92ac2d552574e41e8af4d34bff,be83ccd21a64.png,be83ccd21a64,R04,5763.428922966377,2298.3524682557545,963.0,482.0,1.0,,T-005|T-004|T-007,with settimeout and promise|waiting asynchronously|why do we need promise here,pending_transcript
IU-025,image-43beec38adfe4f1f64ac0beb000fc7136883dffa,350bc5c47f0f.png,350bc5c47f0f,R04,5761.772923970393,2799.6754052674733,1038.0,389.0,1.0,,T-005|T-004|T-007,with settimeout and promise|waiting asynchronously|why do we need promise here,pending_transcript
IU-026,image-7d5caff0c323e0840526c02443751cdc4f05f8a7,7bf205f7a0cd.png,7bf205f7a0cd,R05,7526.903191603948,1357.9083477335912,965.0,363.0,1.0,,T-007|T-006|T-005,"why do we need promise here|js threads, does setimeout block|with settimeout and promise",pending_transcript
IU-027,image-b96afecbda294c6670140404010427cd8db37153,139f9b039d13.png,139f9b039d13,R05,7574.8943817126665,1722.4945404715177,759.0,482.0,1.0,,T-007|T-006|T-005,"why do we need promise here|js threads, does setimeout block|with settimeout and promise",pending_transcript
