use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-0cfed35e162e84c799f14ac2339de12e84bb2f89,3d9638c66401.png,3d9638c66401,R04,732.8314304080095,4496.080511181026,832.0,410.0,1.0,,T-001|T-002|T-007,textdecoderstream|pipethrough|chunks type,pending_transcript
IU-002,image-6df7040e069a529e402bb0b564ca209374fafdca,8abdc98f66c2.png,8abdc98f66c2,R04,693.785942570652,5615.580472340465,881.0,339.0,1.0,,T-007|T-001|T-002,chunks type|textdecoderstream|pipethrough,pending_transcript
IU-003,image-185930382d140df1e4d433d7200a485702d23302,ff39cf96c683.png,ff39cf96c683,R04,725.3321036442785,4933.7833362897,742.0,442.0,1.0,,T-001|T-002|T-007,textdecoderstream|pipethrough|chunks type,pending_transcript
IU-004,image-df433ba52446ca22ee4341c87ed4e7359fbe772c,2c10081b7b91.png,2c10081b7b91,R05,2580.689114126472,9526.353964468268,773.0,313.0,1.0,,T-012|T-010|T-005,does pipethrough buffer|why over simple processing with getreader|class or instance?,pending_transcript
IU-005,image-6734b124ddab2a73fdc57238a74261c5863e50ee,55ac78a39532.png,55ac78a39532,R05,2585.538751250445,9000.031111379889,843.0,482.0,1.0,,T-012|T-005|T-011,does pipethrough buffer|class or instance?|nultiple pipetrhough chaingin,pending_transcript
IU-006,image-fc7a2bbee7f54cf29e1313877ebc2f4a08673624,b96bc690a12d.png,b96bc690a12d,R05,2593.5227628081125,8676.854010244635,744.0,280.0,1.0,,T-012|T-005|T-011,does pipethrough buffer|class or instance?|nultiple pipetrhough chaingin,pending_transcript
IU-007,image-573b10acd74069ac2ebf4a7ad0d7ac78e6d6b23d,5b5088493945.png,5b5088493945,R05,2609.0569940927107,8181.273499324896,647.0,482.0,1.0,,T-012|T-005|T-011,does pipethrough buffer|class or instance?|nultiple pipetrhough chaingin,pending_transcript
IU-008,image-875e86e60d90b46fa574312b2772e15405c4b9f2,1ac4a9c7938b.png,1ac4a9c7938b,R05,2600.431942495613,7721.990318394492,832.0,453.0,1.0,,T-011|T-005|T-012,nultiple pipetrhough chaingin|class or instance?|does pipethrough buffer,pending_transcript
IU-009,image-b826d410ff8514c3fc77bbbedebebc7445abf354,3d76b46069a3.png,3d76b46069a3,R05,2601.9810160478814,7223.697704758124,664.0,482.0,1.0,,T-011|T-005|T-007,nultiple pipetrhough chaingin|class or instance?|chunks type,pending_transcript
IU-010,image-75c9bbce322b62719f5d673b290af7411968bea3,2c9c0835c972.png,2c9c0835c972,R05,2576.401713447317,6808.308555699165,834.0,404.0,1.0,,T-011|T-005|T-007,nultiple pipetrhough chaingin|class or instance?|chunks type,pending_transcript
