use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status,transcript_file,authoritative_transcript
IU-001,image-d5ee28ce429cf17520c91e0f2af3b848ceb798b8,a826b808eb38.png,a826b808eb38,R02,2082.0044538797074,10.0,492.0,72.0,1.0,,T-003|T-004|T-005,check|popups vs iframes|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-002,image-a064ab7df502be7d3806ebeb9d65ddb121a4ff81,61cb0f600e61.png,61cb0f600e61,R02,1992.9145069780411,108.84375,764.0,482.0,1.0,,T-003|T-004|T-005,check|popups vs iframes|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-003,image-7448ed7ec38d5ff5ea1b3cb690a9758e49f87ec5,ba9e14ede8f6.png,ba9e14ede8f6,R02,1936.67107985627,613.5,908.0,345.0,1.0,,T-004|T-003|T-005,popups vs iframes|check|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-004,image-56294f8943874afd2c62afe314d12a96a0579ff6,3b0f2089e7f2.png,3b0f2089e7f2,R02,1899.3377058328324,1006.8333740234375,948.0,329.0,1.0,,T-004|T-003|T-005,popups vs iframes|check|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-005,image-6a4c1d1cde8c5b7102293ca4b253e78424a9e0c1,bffff554d7b2.png,bffff554d7b2,R01,286.58134602378004,2687.452430374735,814.0,482.0,1.0,,T-002|T-001|T-003,iframes popups|cross window communication|check,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-006,image-d9789827e746f796085bb6b4b657ccde53ad6f45,f4f24912e5da.png,f4f24912e5da,R01,285.8513863665471,3205.9181460555446,800.0,413.0,1.0,,T-002|T-001|T-003,iframes popups|cross window communication|check,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-007,image-5cf852d395c0eca80548d82b9230034bf1710fa1,436a659d77f2.png,436a659d77f2,R01,278.74625369434125,3620.7856474506298,746.0,482.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-008,image-048dd0f2481dc02a4425140c04c82ff9e4ab1a36,b87e86980648.png,b87e86980648,R01,275.85138636654665,4111.751537517597,820.0,388.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-009,image-1b8894b76ccf609fff964300b5d331e5de61c929,4245cad5de0d.png,4245cad5de0d,R01,267.8513863665471,4530.346717484117,836.0,427.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-010,image-c59b986d8f6f2b98daebdf79243fbe5043132101,a14eb9f194bd.png,a14eb9f194bd,R01,285.68477782860055,4965.346717484117,827.0,357.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-011,image-cdae48481fca5a2701c7fd9ce47ce92de7a0dc89,3e9d2de05686.png,3e9d2de05686,R01,267.94674071922555,5317.632518962913,832.0,361.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-012,image-beb2bf60098fc6b6be814de9eb3d3fb66101264c,884040439ab9.png,884040439ab9,R01,281.5821819121438,5676.581222228106,722.0,482.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-013,image-043cbbeab3f1a46814baacd194175554c35be2a4,fc46dcbf3f20.png,fc46dcbf3f20,R01,291.0514729667707,6161.524406921149,681.0,463.0,1.0,,T-011|T-002|T-001,!!!|iframes popups|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
IU-014,image-93276a03ce4c699436626316ebcd31199f900da1,f7ac624e7dc1.png,f7ac624e7dc1,R02,2012.7292966032833,4240.550089363507,814.0,468.0,1.0,,T-004|T-006|T-005,popups vs iframes|cross window communications|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-015,image-7512ebcf06200c461da1bb900e9ce799da0779aa,b422daad43d9.png,b422daad43d9,R02,2000.6101908555156,3937.668933532037,823.0,289.0,1.0,,T-004|T-006|T-005,popups vs iframes|cross window communications|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-016,image-49959083af9b5ba973defbc78f277278d5937bf3,c81e964dbe5f.png,c81e964dbe5f,R02,1995.2769737796227,3563.121343548777,807.0,360.0,1.0,,T-004|T-006|T-005,popups vs iframes|cross window communications|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-017,image-18158d1e24c8cdf5ff2357c9afc91ee6e70e6e0c,9caa6461bd6f.png,9caa6461bd6f,R02,2007.5150108889975,3098.383306439402,813.0,459.0,1.0,,T-004|T-006|T-005,popups vs iframes|cross window communications|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-018,image-b5ea72fc6abb292297ff6aee5d17820796afdad9,7b14359fdd72.png,7b14359fdd72,R02,1989.4437567037298,2591.835716456142,872.0,474.0,1.0,,T-004|T-006|T-005,popups vs iframes|cross window communications|cor methods and props for,closed,02-transcript-R02-popup-versus-iframe-and-security.md,06-full-combined-final-transcript.md
IU-019,image-1e99e61073cbde0f860170ab1d53ca17c275b357,57c49107d8df.png,57c49107d8df,R03,3496.7769737796216,3516.0024557837132,844.0,199.0,1.0,,T-006|T-005|T-004,cross window communications|cor methods and props for|popups vs iframes,closed,03-transcript-R03-window-references-methods-and-postmessage.md,06-full-combined-final-transcript.md
IU-020,image-bc657ee36f0eabd7448dd2d6f2d2b8cab1a2bb13,bbb774813aeb.png,bbb774813aeb,R03,3529.0752484797963,3014.3462493802544,638.0,482.0,1.0,,T-006|T-005|T-004,cross window communications|cor methods and props for|popups vs iframes,closed,03-transcript-R03-window-references-methods-and-postmessage.md,06-full-combined-final-transcript.md
IU-021,image-62cb096f4d2e6b79ef02419306f60ed4ecdf4126,0ebeabe4e252.png,0ebeabe4e252,R03,3490.110365241675,2558.8833936324845,804.0,418.0,1.0,,T-006|T-005|T-004,cross window communications|cor methods and props for|popups vs iframes,closed,03-transcript-R03-window-references-methods-and-postmessage.md,06-full-combined-final-transcript.md
IU-022,image-38f884a23e6036cbc9271197a9eddaa6f73253f3,daee54bbcc6f.png,daee54bbcc6f,R04,5453.613169556096,4734.89096173779,795.0,226.0,1.0,,T-010|T-009|T-008,popup|window features|default target,closed,04-transcript-R04-window-open-and-features.md,06-full-combined-final-transcript.md
IU-023,image-f8d5a6e3fbe0700987d5b4ef3f47941dc9ffbcd9,7f29e7908cda.png,7f29e7908cda,R04,5460.613088175887,4321.89096173779,637.0,401.0,1.0,,T-010|T-009|T-007,popup|window features|target,closed,04-transcript-R04-window-open-and-features.md,06-full-combined-final-transcript.md
IU-024,image-91eb63643dc758249c467fad548404d308f68ee8,223742c2f969.png,223742c2f969,R04,5468.168589477971,3876.494076274623,845.0,436.0,1.0,,T-009|T-010|T-007,window features|popup|target,closed,04-transcript-R04-window-open-and-features.md,06-full-combined-final-transcript.md
IU-025,image-7b064747d5615e8ed78989f02a319a264f45b90f,b795cc6c382b.png,b795cc6c382b,R04,5466.140197975605,3394.671108745326,761.0,482.0,1.0,,T-009|T-010|T-007,window features|popup|target,closed,04-transcript-R04-window-open-and-features.md,06-full-combined-final-transcript.md
IU-026,image-6e1512493798c0bf01ff4f147bec27cdbbef2403,77ccf92d9270.png,77ccf92d9270,R03,4448.245652660016,3702.745362009253,840.0,463.0,1.0,,T-009|T-010|T-006,window features|popup|cross window communications,closed,03-transcript-R03-window-references-methods-and-postmessage.md,06-full-combined-final-transcript.md
IU-027,image-ffa0b34b3db80ca00aebcccca172316701166fcd,33c0f531c3d1.png,33c0f531c3d1,R03,4432.523294804114,4182.782444257518,827.0,457.0,1.0,,T-010|T-009|T-006,popup|window features|cross window communications,closed,03-transcript-R03-window-references-methods-and-postmessage.md,06-full-combined-final-transcript.md
IU-028,image-d53d1b50edb7d6fb209530ab110cbd6ddbed3771,69ff7f740553.png,69ff7f740553,R05,7260.109775558667,3695.7345478953866,708.0,122.0,1.0,,T-007|T-009|T-010,target|window features|popup,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-029,image-87f9d15047d767b80460e9f7789841a5dc61f693,4e5273f83aa1.png,4e5273f83aa1,R05,7262.1047647293535,3832.6153123268086,680.0,482.0,1.0,,T-007|T-009|T-010,target|window features|popup,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-030,image-ac4d09ad146c0a57a90e4abbf5824e924cddb647,b0d37d70f16d.png,b0d37d70f16d,R05,7202.683858674987,4347.086347754324,845.0,423.0,1.0,,T-008|T-007|T-010,default target|target|popup,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-031,image-ebc668122c17bd7df589d68a30c5a22a4449a980,9e7ab109c19e.png,9e7ab109c19e,R05,7173.683858674987,4820.586347754324,913.0,426.0,1.0,,T-008|T-010|T-009,default target|popup|window features,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-032,image-60aa72ebdddd44c384c0d74f4a127e1ca81c8a29,14b309a0a4b7.png,14b309a0a4b7,R05,7266.1928778797155,5938.337556589504,818.0,482.0,1.0,,T-008|T-010|T-009,default target|popup|window features,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-033,image-096a46ecdcb9409536b713c50a7dd0b0e746519b,a59c9442a2c4.png,a59c9442a2c4,R05,7249.273277997079,5629.428925641292,884.0,281.0,1.0,,T-008|T-010|T-009,default target|popup|window features,closed,05-transcript-R05-browsing-context-targets.md,06-full-combined-final-transcript.md
IU-034,image-3e78a1439a2fe09a557b25f2e82f54da9896133d,84d3fc07e3af.png,84d3fc07e3af,R04,6394.77343058497,4445.217610866422,758.0,349.0,1.0,,T-010|T-009|T-008,popup|window features|default target,closed,04-transcript-R04-window-open-and-features.md,06-full-combined-final-transcript.md
IU-035,image-b0cfc7519d7c8bcd8702798f3b77b7628f0ed541,dce2a5ba85e1.png,dce2a5ba85e1,R01,989.2406841636614,2092.155024369822,806.0,133.0,1.0,,T-003|T-004|T-001,check|popups vs iframes|cross window communication,closed,01-transcript-R01-cross-window-and-iframe-fundamentals.md,06-full-combined-final-transcript.md
