source_id,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close,source_num,r04_boundary_decision,r04_boundary_note
S-001,cb1b53c07193a5e388653690e4791c57f904da11,cb1b53c071,5415.411,10434.367,806.0,352.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-031: converting | L-036: time zones | L-020: when need to show user his local time | L-021: findsystemtimezonebyid | L-016: convert datetime to utc,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,1,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-002,f170746b1759cb792f913a34c0ee5c673c4b3442,f170746b17,5414.432,10803.497,762.0,482.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-036: time zones | L-031: converting | L-020: when need to show user his local time | L-021: findsystemtimezonebyid | L-018: specified,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,2,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-003,3ca88d17e452163d02db85609b3576e6ebc28ef3,3ca88d17e4,5608.879,11785.351,527.0,304.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-036: time zones | L-021: findsystemtimezonebyid | L-020: when need to show user his local time | L-037: json | L-031: converting,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,3,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-004,b5a2dfd44fc76ffab7c2d99544f8821532aa564d,b5a2dfd44f,5590.593,12114.113,815.0,416.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-037: json | L-036: time zones | L-021: findsystemtimezonebyid | L-020: when need to show user his local time | L-038: model binding,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,4,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-007,8426eb5879fcc2dfaa5a55d8706614a62c590e9c,8426eb5879,5543.489,13084.767,795.0,482.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-037: json | L-038: model binding | L-036: time zones | L-004: stopwatch | L-021: findsystemtimezonebyid,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,7,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-008,e3b46b36d76af951ac247beb5a9ea9aadbbe862f,e3b46b36d7,5585.284,13914.542,578.0,118.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-038: model binding | L-037: json | L-004: stopwatch | L-040: date math pitfalls | L-005: better to just recreate datetime object copying,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,8,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-009,84c9351c131e012ae5bcc0f20ec950f0fbb11a12,84c9351c13,5559.353,14052.386,737.0,482.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-038: model binding | L-037: json | L-040: date math pitfalls | L-004: stopwatch | L-005: better to just recreate datetime object copying,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,9,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-010,a465e93e150488ce0814f22a59f9807cd021ffc5,a465e93e15,5578.712,14562.161,614.0,278.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-038: model binding | L-040: date math pitfalls | L-005: better to just recreate datetime object copying | L-006: values | L-004: stopwatch,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,10,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-011,202c472ab013438b55c35621832e5a0332610b70,202c472ab0,5556.806,14888.576,856.0,482.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-040: date math pitfalls | L-005: better to just recreate datetime object copying | L-006: values | L-007: (dont really understand how example below works) | L-038: model binding,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,11,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
S-012,1abb46621f5f4f66307e429b78d79c34734467a8,1abb46621f,5530.07,15924.899,837.0,463.0,0.0,1,R04-timezones-converting-date-math-dst,P03-R04-timezones-conversion-json-model-binding-dst,"TimeZoneInfo, UTC/local conversion, JSON/model binding, date math pitfalls, user local time, DST.",L-040: date math pitfalls | L-007: (dont really understand how example below works) | L-006: values | L-005: better to just recreate datetime object copying | L-038: model binding,candidate-needs-boundary-review,no,Coordinate candidate only; must be visually/semantically checked before transcript.,R04-timezones-converting-date-math-dst,yes,12,include-r04,Belongs to timezone conversion / JSON binding / model binding / date math / user-local time / DST road.
