image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"flags enum powers of two, OR composition and bit inclusion checks",processed,1c6e3598af1a,image-b331066761269e8df3603edcc340d4685535ac04,367.07237467597633,195.42351583164373,842.0,603.0,956,685,source/images/1c6e3598af1a.png
S-002,R01,"flags enum powers of two, OR composition and bit inclusion checks",processed,96a0188557a4,image-de0601a1a9b9bd85027910803a6fc572a90536fd,1312.8274820351867,406.75620777694166,848.0,124.0,848,124,source/images/96a0188557a4.png
S-003,R01,"flags enum powers of two, OR composition and bit inclusion checks",processed,99ec5168c0da,image-7a84831c0a129ad2f70e066d7747c2cdae527f73,1306.8587547673233,668.8297078958362,773.0,354.0,992,455,source/images/99ec5168c0da.png
S-004,R01,"flags enum powers of two, OR composition and bit inclusion checks",processed,3e9fea952e40,image-db2fcb813155efe95730e331760f9f722afc0078,325.49728956262834,942.1235869779016,848.0,482.0,1136,646,source/images/3e9fea952e40.png
S-005,R01,"flags enum powers of two, OR composition and bit inclusion checks",processed,3f414f957d96,image-ec95f06bf14c7b9ad17c857e9f7b3cbbbc39d5a4,1324.312021444395,1048.0592359788425,854.0,354.0,959,398,source/images/3f414f957d96.png
S-006,R02,mask loops and enumeration of all non-empty combinations,processed,7c6d9364e003,image-174d8b0d651135b25512fe14fa9c8d49ac1d5967,262.3572178622617,1469.2561606657418,1012.0,369.0,1012,369,source/images/7c6d9364e003.png
S-007,R02,mask loops and enumeration of all non-empty combinations,processed,1915819de4e0,image-7a447ae069f9ac435bb99bb61352910348e67b54,372.4592458339571,1887.5155739514303,804.0,512.0,1061,675,source/images/1915819de4e0.png
S-008,R02,mask loops and enumeration of all non-empty combinations,processed,f321f31d638a,image-35c23ce59b2f323220cfda02a28a7746a7b3fbae,368.5377050010575,2528.004828228639,873.0,482.0,1033,571,source/images/f321f31d638a.png
S-009,R03,"Enum.ToObject, generic enum casts and lazy yield return",processed,a95f5f359d28,image-727dea9f04189fc815c500dac2156a1540c84955,327.6669608417269,3498.4210006673675,939.0,113.0,939,113,source/images/a95f5f359d28.png
S-010,R03,"Enum.ToObject, generic enum casts and lazy yield return",processed,8a085228479d,image-937d75ace5719b58efa62e252a42f4d8f9308c8a,326.4283804247939,3639.2065201949945,1025.0,229.0,1025,229,source/images/8a085228479d.png
S-011,R03,"Enum.ToObject, generic enum casts and lazy yield return",processed,ed1815f79921,image-095307748058e9b7fdfb0fed4d86e2b501a58be6,332.42838042479343,3886.311418898138,1013.0,413.0,1013,413,source/images/ed1815f79921.png
S-012,R03,"Enum.ToObject, generic enum casts and lazy yield return",processed,586493159790,image-ecd42c0c11090d85638ecc7d69c0b7dd0226429a,424.7053485703045,4361.616184954955,699.0,482.0,977,674,source/images/586493159790.png
S-013,R04,"atomic-value filtering, bit width and exponential scale limits",processed,6640f03aa28f,image-9d5a56a8f91ec55c802f56d154c4cf5f9ba1016d,444.18343326684317,4905.949466767006,540.0,433.0,540,433,source/images/6640f03aa28f.png
S-014,R04,"atomic-value filtering, bit width and exponential scale limits",processed,af594e8c7209,image-2935e1dfd8bd0ce3ed6b3e0ac3a1a44719cc994f,334.46004944852075,5428.065790701408,1051.0,348.0,1051,348,source/images/af594e8c7209.png
