image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"iterator boundaries, early termination and propagating cancellation through iterator.return",processed,30bf33bad796,image-2b661679a6042d105fb171a597c7de3a450309e2,649.507371168871,292.06418617005465,989.0,414.0,989,414,source/images/30bf33bad796.png
S-002,R02,"generator basics, yield versus return and sync/async enumeration",processed,245f8a040d5f,image-34531bfda722a71054aa03d0e037f55cafb821bd,2673.9920679553034,445.69797871616856,984.0,422.0,984,422,source/images/245f8a040d5f.png
S-003,R03,"generator.return, finally execution and cleanup control flow",processed,1d1acd7f92a4,image-f34d3886a1fca2b9d505472559af8a9b7a6b1a54,5362.9288678959965,738.6782399618601,1035.0,461.0,1035,461,source/images/1d1acd7f92a4.png
S-004,R01,"iterator boundaries, early termination and propagating cancellation through iterator.return",processed,64face4a4dce,image-cac1417047a39c1abfb45794cecf53af0c30711e,635.9597288697623,814.4212941499623,794.0,367.0,794,367,source/images/64face4a4dce.png
S-005,R02,"generator basics, yield versus return and sync/async enumeration",processed,4a06c1f4ae5d,image-3dfb112f21a5b39428f356242221747b0785bd70,2669.2449272911263,879.5100529232927,932.0,482.0,987,511,source/images/4a06c1f4ae5d.png
S-006,R03,"generator.return, finally execution and cleanup control flow",processed,c8199804dee7,image-faddfaf078b5f866f568b20a52e0192d16b0a76c,6810.260282892556,958.1534639828692,813.0,482.0,1076,638,source/images/c8199804dee7.png
S-007,R03,"generator.return, finally execution and cleanup control flow",processed,65b54ddc7e36,image-0ce8e1bf8172a0ebe0c8f19c3b41211ff1cfce67,5330.237695513213,1206.1171699283782,937.0,482.0,1035,533,source/images/65b54ddc7e36.png
S-008,R02,"generator basics, yield versus return and sync/async enumeration",processed,6b66671a6598,image-cd1908dceeac484ee3d85bbd852770446e67f68a,2654.777680515758,1373.166237528481,811.0,415.0,811,415,source/images/6b66671a6598.png
S-009,R03,"generator.return, finally execution and cleanup control flow",processed,5dd202063d8b,image-70ae283c1975f24e4ff221abaefc984cc82d0fc3,6786.6975023987,1451.0319277279864,995.0,381.0,995,381,source/images/5dd202063d8b.png
S-010,R03,"generator.return, finally execution and cleanup control flow",processed,de10e1d6ea39,image-6fe509a8a7ffcdd478ddf560127afc0e3e7e32b5,5302.762276796664,1693.1913634892658,988.0,181.0,988,181,source/images/de10e1d6ea39.png
S-011,R02,"generator basics, yield versus return and sync/async enumeration",processed,4e712281c205,image-53478062d8a60c35175f417365957f55fc9c1c65,2684.15842944619,2115.9201016351594,937.0,366.0,937,366,source/images/4e712281c205.png
S-012,R02,"generator basics, yield versus return and sync/async enumeration",processed,463037c5e778,image-dd7112f27560847669546a08e91fcbc0459d07ca,2674.4284111937714,2487.324783612931,999.0,447.0,999,447,source/images/463037c5e778.png
S-013,R03,"generator.return, finally execution and cleanup control flow",processed,c6d764da5b00,image-d38a6e5773331844aea83099fde9b21f70b887dd,5574.872934304849,2707.5433449498537,885.0,482.0,1017,554,source/images/c6d764da5b00.png
S-014,R03,"generator.return, finally execution and cleanup control flow",processed,7c3fd7c5c169,image-36496e00c58b35fc99d50c005f5ac52d5a95e367,5501.090829678007,3200.1102637013987,1074.0,283.0,1074,283,source/images/7c3fd7c5c169.png
S-015,R02,"generator basics, yield versus return and sync/async enumeration",processed,b56bb9803cac,image-e171250ca912e7ce826bdc7c4ffa827324ebe974,2246.6741910486817,3279.7137693830186,758.0,300.0,758,300,source/images/b56bb9803cac.png
S-016,R02,"generator basics, yield versus return and sync/async enumeration",processed,3d023e3eb840,image-bd9d78afff803a8b9bb9d42ac4bbb6b8b5e2a8b1,3388.0472844266587,3285.7691965709823,627.0,239.0,627,239,source/images/3d023e3eb840.png
S-017,R03,"generator.return, finally execution and cleanup control flow",processed,948f83264bd7,image-7acaa480f52b4cf17467cbda5b4e0bca68707391,5542.234108440212,3488.7901730593526,756.0,409.0,751,406,source/images/948f83264bd7.png
S-018,R02,"generator basics, yield versus return and sync/async enumeration",processed,bc478093b177,image-e13e29727e1a60b042dc8591ca36e9674a1d035c,3391.269806409394,3499.351070873438,937.0,482.0,1008,519,source/images/bc478093b177.png
S-019,R02,"generator basics, yield versus return and sync/async enumeration",processed,5797fabb8c6a,image-79532dbed0be184c0327c2680e3d00c711489a21,2246.9515594336553,3561.8907364589118,883.0,482.0,954,521,source/images/5797fabb8c6a.png
S-020,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,80f921c9867e,image-b60f560941b27c42d0f77a82c5d0dd41f7a327dd,5557.995632272874,3987.671110908124,660.0,273.0,660,273,source/images/80f921c9867e.png
S-021,R02,"generator basics, yield versus return and sync/async enumeration",processed,cba512cfcdd7,image-b24cc04d9b8179d3b5acfff0b0dcb6aa6b5a130e,3350.2378187458553,4001.126426621205,1015.0,374.0,1015,374,source/images/cba512cfcdd7.png
S-022,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,79a5404f2620,image-d1c5ee37567d582a54c539b44fa93243462c55c2,5518.114738020642,4345.909148017499,795.0,267.0,795,267,source/images/79a5404f2620.png
S-023,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,2e1bb3dbd7dd,image-17a0982332c0425198c09bb55dc19aecf96f2fe2,8330.534066899574,4399.729364572873,993.0,340.0,993,340,source/images/2e1bb3dbd7dd.png
S-024,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,d81d7cda5247,image-d30cddadd9801d5306ca99438c7e92c274389586,6699.85055267528,4441.697479548844,1091.0,475.0,1091,475,source/images/d81d7cda5247.png
S-025,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,9311883920b9,image-a2f77a7eeb3d5b768865c791d1bf7ab8ee42fd43,5447.66224081082,4747.361558034247,1014.0,426.0,1014,426,source/images/9311883920b9.png
S-026,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,0660879b08d9,image-0b4bce7db9229d6f18f0727511735d51933f9cac,8295.700570805824,4790.562616525998,1100.0,369.0,1100,369,source/images/0660879b08d9.png
S-027,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,0aaee1f3465e,image-75e1651ed2b5fbdbc5c26148a66d5266fba5bde2,6697.183275657051,4965.364298803399,1003.0,201.0,1003,201,source/images/0aaee1f3465e.png
S-028,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,ee3cdcf3cd90,image-cf4f11ee373504556ade931e3e4d8f8b0f53aeb1,5453.638489415731,5198.932986605674,943.0,300.0,943,300,source/images/ee3cdcf3cd90.png
S-029,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,e9d3aa958b4e,image-a5f33adb0c72fcda381c039957777f74333215b2,6712.23971283153,5204.308573705743,1084.0,252.0,1084,252,source/images/e9d3aa958b4e.png
S-030,R04,"finally blocks that yield, draining cleanup values and async-generator await caveats",processed,c7cf918f1093,image-7e58844e4e43c6d248ec4e73e161ad3e02aeb5be,8299.534066899574,5204.895990549436,1007.0,367.0,1007,367,source/images/c7cf918f1093.png
