source_id,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,current_subregion_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,IU-001,23cfbe2caa,2879.571926646471,889.4357971525151,1022.0,246.0,"T-001:High convensionavle options class | T-017:using Ipostconfigureoptions | T-005:options validation | T-010:optionspattern, when need to | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-002,IU-002,8de67f5eb5,2914.200817171216,1256.704841593133,799.0,369.0,"T-001:High convensionavle options class | T-017:using Ipostconfigureoptions | T-005:options validation | T-010:optionspattern, when need to | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-003,IU-003,27b6851421,2924.645924378796,1658.9997778609486,842.0,274.0,"T-001:High convensionavle options class | T-017:using Ipostconfigureoptions | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-004,IU-004,d4dadd8997,2960.438583063543,1970.7996239322474,835.0,129.0,"T-001:High convensionavle options class | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-005,IU-005,33bae259ea,3009.0973004164734,2168.3307881017336,580.0,369.0,"T-001:High convensionavle options class | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-006,IU-006,cf540507ac,3033.367624340922,2625.8231326144105,622.0,369.0,"T-001:High convensionavle options class | T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02A,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-007,IU-007,566b6f6062,3012.113223699029,3056.3681519680486,689.0,266.0,"T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-001:High convensionavle options class | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02B,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-008,IU-008,6b34df0752,2983.6436630221033,3431.22137973556,835.0,355.0,"T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-001:High convensionavle options class | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02B,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-009,IU-009,f24871ada4,3067.55135965321,3894.774478088724,343.0,149.0,"T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-001:High convensionavle options class | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02B,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
S-010,IU-010,4ab8b33fa9,2920.9574838343487,4162.257648658177,858.0,369.0,"T-002:Using scoped IOptionsSnapshot, because IOptions doesnt have config name | T-003:IOptions 1 to 1 with config | T-004:Snapshot provide access to different named sections | T-001:High convensionavle options class | T-017:using Ipostconfigureoptions",processed-in-opt02-v001,OPT02,OPT02B,yes-for-opt02-v001-boundary,no-for-stage2,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.,Included in OPT02 v001 after NEXT01 visual/semantic transcript pass.
