region_source_id,source_id,fileId_short,initial_candidate_band,x,y,width,height,status,theme,confidence,notes
R06-S001,S-027,02f4e55788,R06-global-config-primary-handler-basics,32292.464,1834.889,860.0,467.0,included-in-r06-v001,Global AddHttpClient config example,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S002,S-042,f6b364a8de,R06-global-config-primary-handler-basics,32282.919,2312.086,886.0,282.0,included-in-r06-v001,Configure primary HttpClientHandler,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S003,S-071,c84e1e316d,R06-global-config-primary-handler-basics,32230.982,3489.377,819.0,479.0,included-in-r06-v001,HttpClient.Timeout is client-level timeout,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S004,S-083,1cc06f04f6,R06-global-config-primary-handler-basics,32208.649,3984.377,869.0,179.0,included-in-r06-v001,Timeout nuance: global vs per-request,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S005,S-091,1f1cb142ff,R06-global-config-primary-handler-basics,32274.26,4180.673,640.0,299.0,included-in-r06-v001,Common timeout layers,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S006,S-097,cbb466d33d,R06-global-config-primary-handler-basics,32261.186,4599.191,698.0,279.0,included-in-r06-v001,CancellationTokenSource.CancelAfter,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S007,S-104,0b92f44dd0,R06-global-config-primary-handler-basics,32241.908,4918.58,781.0,458.0,included-in-r06-v001,Basic per-request CancelAfter example,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S008,S-113,4bcc039635,R06-global-config-primary-handler-basics,32193.241,5440.08,825.0,455.0,included-in-r06-v001,One client with different request timeouts,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S009,S-122,d08f769e53,R06-global-config-primary-handler-basics,32272.399,5946.424,676.0,482.0,included-in-r06-v001,CancelAfter with ASP.NET request cancellation,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S010,S-130,47e05703d8,R06-global-config-primary-handler-basics,32304.13,6491.247,541.0,126.0,included-in-r06-v001,Linked token cancels on disconnect or timeout,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S011,S-134,cb3725a5be,R06-global-config-primary-handler-basics,32255.303,6664.122,723.0,482.0,included-in-r06-v001,Detect timeout vs caller cancellation,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S012,S-142,a4af987398,R06-global-config-primary-handler-basics,32198.982,7319.289,757.0,242.0,included-in-r06-v001,when as a guard/filter concept,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S013,S-145,c7b72d71cd,R06-global-config-primary-handler-basics,32207.887,7594.688,626.0,482.0,included-in-r06-v001,when in catch filters,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S014,S-153,71ab827415,R06-global-config-primary-handler-basics,32139.315,8104.678,823.0,389.0,included-in-r06-v001,Why catch filters are useful,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S015,S-159,4bfacc9f3e,R06-global-config-primary-handler-basics,32194.048,8484.002,891.0,334.0,included-in-r06-v001,when in switch cases,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S016,S-163,91714272a3,R06-global-config-primary-handler-basics,32237.696,8847.623,808.0,482.0,included-in-r06-v001,switch case when example,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S017,S-171,1902720bb9,R06-global-config-primary-handler-basics,32257.157,9547.108,646.0,273.0,included-in-r06-v001,when in switch expressions,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R06-S018,S-173,d008a904bf,R06-global-config-primary-handler-basics,32290.115,9837.181,618.0,490.0,included-in-r06-v001,when vs if inside catch,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
R07-S001,S-175,7d1a2bdf34,R07-message-handlers-primary-handler-rotation,36056.089,10848.113,747.0,411.0,included-in-r07-v001,Access token handler / logging handler chain code,high-for-theme-boundary-medium-high-for-exact-code,Verified during large combined final pass; source image included for exact visual review.
