region_source_id,source_id,image_use_id,fileId_short,initial_candidate_band,assigned_subregion,status,readability,confidence,theme,notes
R05AB-S001,S-035,IU-035,4de3ef0ba4,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,connection reuse and keep-alive,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S002,S-037,IU-037,75ffd6bf0e,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S003,S-038,IU-038,dea06952fb,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,connection reuse and keep-alive,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S004,S-045,IU-045,f935ba97ef,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S005,S-048,IU-048,6773f6cb70,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S006,S-049,IU-049,532c8597a5,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S007,S-052,IU-052,ca9face7c3,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,primary handlers boundary candidate,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S008,S-055,IU-055,1445cf4807,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S009,S-057,IU-057,4fc0e865d4,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S010,S-059,IU-059,fb0030f6ab,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,primary handlers boundary candidate,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S011,S-061,IU-061,d9f6fc1700,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S012,S-063,IU-063,9ed36b90e1,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,connection reuse and keep-alive,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S013,S-069,IU-069,f6a3dd3870,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,primary handlers boundary candidate,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S014,S-070,IU-070,cd7dd2ccae,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S015,S-072,IU-072,202081ee54,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S016,S-077,IU-077,73602c0b97,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S017,S-079,IU-079,51119ed496,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S018,S-082,IU-082,db43ffc48d,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,primary handlers boundary candidate,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S019,S-086,IU-086,e6551b014b,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S020,S-087,IU-087,94da25652f,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S021,S-090,IU-090,9bbb7d8413,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,connection reuse and keep-alive,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S022,S-092,IU-092,cb4e7c0b4b,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S023,S-098,IU-098,19bd88e8e5,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S024,S-100,IU-100,c4ed17e86e,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S025,S-101,IU-101,b64ece815e,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S026,S-103,IU-103,7761600d47,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
R05AB-S027,S-105,IU-105,1231584a7e,R05A-factory-lifetime-reuse-dns-upper,R05A,included-in-r05ab-v001,source-image-plus-label-gist,high-for-theme-boundary-medium-high-for-exact-code,disposing HttpClient / handler / connection pool,Source image is included for exact visual review; this row stores the verified boundary/theme and label-assisted search gist.
