image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Fetch versus Axios: defaults, wrappers, interceptors, base URLs, query serialization, errors, timeouts and progress",processed,f99bb7818e33,image-5e0830c16aab99b247c335f0540c3734a7b03b38,702.5510915553641,125.88209070204357,797.0,482.0,986,597,source/images/f99bb7818e33.png
S-002,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,a0f69ea7cab1,image-edcfa63efe14a934e05ed964a6a428ac25570100,4293.694902728914,393.29704405769553,876.0,240.0,876,240,source/images/a0f69ea7cab1.png
S-003,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,40b689ae3a0e,image-e22f7e188c342de7d15ec4e2d0ecd29f363cafd4,5547.787323518845,421.7043147011191,817.0,370.0,817,370,source/images/40b689ae3a0e.png
S-004,R01,"Fetch versus Axios: defaults, wrappers, interceptors, base URLs, query serialization, errors, timeouts and progress",processed,35511fe6895c,image-63707e10cc5c3921e3b08ae41da26712487392b8,723.4670727438429,649.5184543383966,791.0,482.0,1035,631,source/images/35511fe6895c.png
S-005,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,271af38f622c,image-ffd7e1e8c014f43dcb4047e7a230261dc28418b9,4321.380859768322,672.1407940576955,752.0,482.0,830,532,source/images/271af38f622c.png
S-006,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,b8bbc98c1837,image-4207b352aae8cf64f19c75746d2ecc49e6f5638b,5543.453990185511,811.2043655637444,819.0,291.0,819,291,source/images/b8bbc98c1837.png
S-007,R01,"Fetch versus Axios: defaults, wrappers, interceptors, base URLs, query serialization, errors, timeouts and progress",processed,b3eb5f1fde21,image-73f147240f0980f62b4f3118c18db2e8b01e1ed9,722.9184480986751,1139.2352734079996,991.0,315.0,991,315,source/images/b3eb5f1fde21.png
S-008,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,d3e4449c35ed,image-ffe4dd01eaedd4fbab5d7594c3d3e1fd79f740e1,4350.028236062248,1157.7970440576955,790.0,71.0,790,71,source/images/d3e4449c35ed.png
S-009,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,5162a219cf72,image-92e917350318b699ebbb0e3a269a8763e2b874c6,4331.343163905129,1235.2415563189916,857.0,125.0,857,125,source/images/5162a219cf72.png
S-010,R02,streaming response bodies: fetch ReadableStream/getReader/TextDecoder and C# HttpClient ResponseHeadersRead/ReadAsStreamAsync,processed,de4eec5af895,image-cf723a43b0cae0c0b4b0a48fa114ee22e67fd490,5586.84284516598,1276.6487421913534,810.0,289.0,810,289,source/images/de4eec5af895.png
