use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-26377d8f92e6592a16b5a5055010af08051149a8,9574c9084c5f.png,9574c9084c5f,R01,34.94919825217494,349.72369043240064,648.0,355.0,1.0,,T-003|T-001|T-004,METHODS|preallocationg|SET OPERATIONS,pending_transcript
IU-002,image-047ee47ea830dc126350d7c4696c8b1fc73f642c,c71f1b5d3895.png,c71f1b5d3895,R01,150.63815298447844,2487.0731553177593,684.0,448.0,1.0,,T-003|T-001|T-007,"METHODS|preallocationg|difference,exceptwith",pending_transcript
IU-003,image-32d04371c2923cfa48749a5bd105c8eb67da7e58,184ea58d64e1.png,184ea58d64e1,R01,128.17605996404586,1973.9497522273707,816.0,448.0,1.0,,T-003|T-001|T-007,"METHODS|preallocationg|difference,exceptwith",pending_transcript
IU-004,image-ba9dfaed37f81be56592f221b52142e82cc242c4,763657a479a1.png,763657a479a1,R01,101.49701463742349,1583.7039789801224,898.0,338.0,1.0,,T-003|T-001|T-007,"METHODS|preallocationg|difference,exceptwith",pending_transcript
IU-005,image-31f0d3f5b4ace8e9e4f6a36ef897ab2de87665f2,852778658708.png,852778658708,R01,73.87294265846549,1231.8805856809927,873.0,300.0,1.0,,T-003|T-001|T-005,METHODS|preallocationg|union,pending_transcript
IU-006,image-5943c4d04b00fe61d0914b5242c59800b1815c03,338399efe130.png,338399efe130,R01,48.460957970451545,730.2523687656444,860.0,448.0,1.0,,T-003|T-001|T-004,METHODS|preallocationg|SET OPERATIONS,pending_transcript
IU-007,image-6cf243c87f1cf9ec970faa1f991ebefa1511d057,2c05f365b4ff.png,2c05f365b4ff,R01,1535.6513645892633,366.97121398939294,957.0,295.0,1.0,,T-001|T-003|T-004,preallocationg|METHODS|SET OPERATIONS,pending_transcript
IU-008,image-e9ead8403afdaf24b85326d8e3976639517daf21,01884ef7c875.png,01884ef7c875,R01,1663.0231568407153,758.8704856365332,667.0,482.0,1.0,,T-001|T-003|T-004,preallocationg|METHODS|SET OPERATIONS,pending_transcript
IU-009,image-a0590e89243b3f0b2733fee8c57d2c990ff8c071,4f6accd8e879.png,4f6accd8e879,R01,1608.540423020253,1275.6934531658337,709.0,482.0,1.0,,T-001|T-003|T-005,preallocationg|METHODS|union,pending_transcript
IU-010,image-77b6cacc8d0c9153bfd238388dfde9a32a3afbce,11f044f30726.png,11f044f30726,R01,1594.2032132251466,1783.3149131267749,589.0,482.0,1.0,,T-001|T-007|T-005,"preallocationg|difference,exceptwith|union",pending_transcript
IU-011,image-735b13bbe1d657f0db9f9fe9a62ba60dfc0f48e7,4f2c2bd1581d.png,4f2c2bd1581d,R01,1584.7070896869195,2385.804496460112,550.0,384.0,1.0,,T-007|T-001|T-008,"difference,exceptwith|preallocationg|symmetricexceptwith",pending_transcript
