image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-09279e2540c8dfc9660da6c647ceb3ca4d40d42d,2a05df8b49d9.png,2a05df8b49d9da555cc78992eaff354928de9e60e05a432bafeba3a96484b5ab,2a05df8b49d9,image/png,40801,983,587,RGBA,1,extracted
image-4fd26eedeacff66b9fad5bb7b889e3d417f65c0d,0aa8a2e97c63.png,0aa8a2e97c632ff0957b7192ab50ea7d2c7aa46853fc49b17532a1111bec2168,0aa8a2e97c63,image/png,40625,1030,474,RGBA,1,extracted
image-95fbac9ebfabebf2241237550b1b7b629e33fa58,d94bba138ce9.png,d94bba138ce95d9f6d039b35bff0b887447218b27c07fd92d2593f9a5f12dce9,d94bba138ce9,image/png,12620,879,167,RGBA,1,extracted
image-0700f3167c6a6ff6978bb39937b02b2457c3bc8c,36b3b2a2aca9.png,36b3b2a2aca9cd331181dd3cc3aa5680d18266d0184da1999c90522b6831e77e,36b3b2a2aca9,image/png,51317,952,668,RGBA,1,extracted
image-a21a7d52b67421c26e7197b62c454e02d8be81d9,c45ef8ff3de2.png,c45ef8ff3de2085257e93e51a2784d7d887896bf47d258e4434743a0474d9b0f,c45ef8ff3de2,image/png,29990,928,425,RGBA,1,extracted
image-bb787ef03e06880918c2684aacabce5386145d4e,9b732917c0f6.png,9b732917c0f6a7364948296f5f9653c25930cb2d0f991dc95fabf931dc0e4fd2,9b732917c0f6,image/png,40346,926,546,RGBA,1,extracted
image-f3ef829ee48cd716d990f452ab18fe409d9bc000,4c873996e509.png,4c873996e509a0d9c2e59f9789d4dda07d90eafd40781fb96e8f50206c2a30e4,4c873996e509,image/png,32426,994,486,RGBA,1,extracted
image-ef182e94c4c1154bd1bd16592e6fc4ff6e0eb5d7,ed166f0221b6.png,ed166f0221b6879ba93f2a26525bdb87eeb8a8d5a61f442a13ccb3c329b4d19c,ed166f0221b6,image/png,29601,945,418,RGBA,1,extracted
image-6d86a099dfe19c9d4249a416aba6b740b4a34278,f1009c38d6d7.png,f1009c38d6d7aedbd488a7a0a6dc97f0b0b87ca0efea33a5b13f4ece2afc3818,f1009c38d6d7,image/png,28853,1038,414,RGBA,1,extracted
image-64302613c4b341eb1a8311d0a960269ef916b08c,0bacd96b424a.png,0bacd96b424a527a7ae775e334a12e77d1385f0428df91f4af3f4d830e654e8b,0bacd96b424a,image/png,19154,1020,320,RGBA,1,extracted
