image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,d6a4ff98b4ae,image-2f99c12889f4e9d8977667d8cf1da180cbc43645,879.4330553565287,1133.4085373022745,816.0,370.0,816,370,source/images/d6a4ff98b4ae.png
S-002,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,32e4e3cc46c4,image-1af8ccf267989549c0b50af1c8edaed91fa69631,877.0541047173238,1523.0902810396965,845.0,223.0,845,223,source/images/32e4e3cc46c4.png
S-003,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,e3818207498f,image-2eeb4fe2cc78b2a7450edd712f00c86292557080,852.6450138082328,1762.120565574498,872.0,431.0,872,431,source/images/e3818207498f.png
S-004,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,d115cf142d6e,image-496346f862518fa8ef210661802cbf88fbfdcab5,10028.682782239617,2186.943224449098,579.0,101.0,579,101,source/images/d115cf142d6e.png
S-005,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,116c1abdb086,image-09dd8332ccab2a55e3ac00c3411cf7b90889669f,9959.440394988196,2299.5493035506606,829.0,397.0,829,397,source/images/116c1abdb086.png
S-006,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,a7637355a299,image-a483b10ff60e7c96a29e9b6d4b5234ceda15aab3,2173.751212602117,2310.865463238005,818.0,286.0,818,286,source/images/a7637355a299.png
S-007,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,5b513d110f90,image-0678d73d624790a66b18c3cb673ad1bceb90210b,9074.986970818049,2314.240441201767,650.0,482.0,856,635,source/images/5b513d110f90.png
S-008,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,0d02c751abb9,image-5049716062b2720db7ae1a3f512afc19d04762a1,3389.3227472493936,2346.407913805695,868.0,260.0,868,260,source/images/0d02c751abb9.png
S-009,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,a12a8394236c,image-22600194b7bd27ea7206e42742ed02a85c9833b2,7549.598290521841,2434.240397605227,832.0,482.0,856,496,source/images/a12a8394236c.png
S-010,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,906f183d7df7,image-1d4954e27750a441415cf1df900e11300a4553a0,6088.194105479815,2469.0456360069606,876.0,482.0,908,500,source/images/906f183d7df7.png
S-011,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,69dac86e6107,image-f229416d7893dd904525db614f0d14a7f3c007ed,906.4017661783946,2494.3498159396395,667.0,482.0,853,617,source/images/69dac86e6107.png
S-012,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,e77e41b68d26,image-644bbf8894ec25e46b800f13db5c1b19dad3af59,4884.94260907794,2609.1400911022397,645.0,482.0,868,649,source/images/e77e41b68d26.png
S-013,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,f351641f7cf5,image-ad45c23f82e6e422342239586b750daabaece192,3375.4894952962686,2614.0745397822575,781.0,322.0,781,322,source/images/f351641f7cf5.png
S-014,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,6e9ae4393df8,image-3451af65f7aff43371fb2b51006914aafbfe89cb,2156.9329198109235,2615.380605505405,888.0,460.0,888,460,source/images/6e9ae4393df8.png
S-015,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,8fcdd009a8ff,image-4741bf23ce534ba96f8b3eabd321851935ef9811,9988.303920378821,2738.4735089838996,844.0,324.0,844,324,source/images/8fcdd009a8ff.png
S-016,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,1b965bca7997,image-d0f09731d52e7b1771092dad86be9d7716f80980,9008.239799828436,2850.70615688257,837.0,217.0,837,217,source/images/1b965bca7997.png
S-017,R01,"Type, Assembly, BindingFlags, MemberInfo, fields, properties and custom attributes",processed,06095b7d5524,image-d0f49095f0ccb2a94c4ca06d6b4b07921539fcbe,3359.9894952962686,2891.5746008174137,844.0,255.0,844,255,source/images/06095b7d5524.png
S-018,R02,"methods, constructors, ParameterInfo, events, interfaces, nested types and declaring/reflected types",processed,1f581ceb8d61,image-3cadce94e4a962ad90f52a66fe6504013495474e,6108.601258743056,2953.9183421683942,848.0,213.0,848,213,source/images/1f581ceb8d61.png
