image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,filtering versus searching and query-string design,processed,f6e4565b2188,image-fbc67ce86592d0330f0d01221afa71268a974bac,10.0,10.0,1380.0,369.0,1434,384,source/images/f6e4565b2188.png
S-002,R01,filtering versus searching and query-string design,processed,f59194704841,image-42b4478572206c1e188b087b102a373dc50d4800,221.97556321461434,559.2062144808988,1070.0,369.0,1144,395,source/images/f59194704841.png
S-003,R01,filtering versus searching and query-string design,processed,51c2c4e0ad4f,image-659036d38c248a24a82a63aa3d5f0b12dba995b1,121.84662904728702,1225.8728230188535,1429.0,369.0,1493,386,source/images/51c2c4e0ad4f.png
S-004,R01,filtering versus searching and query-string design,processed,4b98a7fa684c,image-f2391ff069dbe57b753fbf440736ff654f2adf97,261.49571287643994,1729.0474946914728,1054.0,369.0,1213,425,source/images/4b98a7fa684c.png
S-005,R01,filtering versus searching and query-string design,processed,972749330ac1,image-7abad1f1c8d529fed91e277d58d04875451a1443,249.66839446340373,2179.8411413222457,1131.0,369.0,1421,464,source/images/972749330ac1.png
S-006,R01,filtering versus searching and query-string design,processed,583ba38bb427,image-5e9dc2c41e2b65d04d25c84fe1a420da589d4cbf,304.69480363180946,2622.698337918173,983.0,369.0,1376,517,source/images/583ba38bb427.png
S-007,R02,resource-parameter binding and IQueryable composition,processed,653bdb8a8e91,image-0dd8a6d0288518412599df36ba72ee53752e0ba2,332.75453691190205,3201.693293206761,714.0,482.0,762,515,source/images/653bdb8a8e91.png
S-008,R02,resource-parameter binding and IQueryable composition,processed,1c2b7ae8401f,image-8e42b8676adf34f1aa614ba6b2cb376e9d3fe6a4,307.53526876490605,3981.238452440706,698.0,149.0,698,149,source/images/1c2b7ae8401f.png
S-009,R02,resource-parameter binding and IQueryable composition,processed,f83ed03f8ed6,image-1c4ffb5958322776f7dc1a5fb70ae3b33fe0a222,243.59082432046125,4276.553244649902,737.0,468.0,737,468,source/images/f83ed03f8ed6.png
S-010,R03,allowed-field validation and query instructions,processed,5846423ef1ad,image-b89ed1fc901aa49535fca6fe9b6d3575853bfd90,257.7461377938839,4810.137757996261,684.0,670.0,635,622,source/images/5846423ef1ad.png
S-011,R03,allowed-field validation and query instructions,processed,392b761cdc9b,image-e3e0a82a850cf3e3f47f778d3a6c00494e662b4b,309.405548712823,5671.831056336105,635.0,353.0,635,353,source/images/392b761cdc9b.png
S-012,R03,allowed-field validation and query instructions,processed,688bb6de9ea6,image-ffd65f4f04c39488c7a93f649f3af15d882a87f7,314.3499931572669,6057.590462531854,634.0,340.0,634,340,source/images/688bb6de9ea6.png
