source_id,decision,region,status,reason,notes
S-261,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-262,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-263,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-264,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-265,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-266,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-267,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-268,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-269,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-270,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-271,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-272,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
S-273,included-in-R11B-mutation-tail-stage5c-v001,R11B,verified-visible-ocr-assisted,"Mutation callback signatures, onSuccess/onError/onSettled/onMutateResult/context, and awaited async callbacks.",Visible text present; no OCR timeout/error placeholder is used.
