image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R03,"aggregate-level concurrency, child-entity changes, root-version bumping and SaveChanges interception",processed,a6fb4bc9678e,image-5eeb448fe0f6e9ed6ec35abf32bd793db96c3a1f,11185.423570596315,783.7196677071697,830.0,482.0,855,497,source/images/a6fb4bc9678e.png
S-002,R04,"browser and SPA validator lifecycle, manual ETag storage, If-Match requests and cache-versus-concurrency responsibilities",processed,e179d2f16372,image-b801233f60b9699f7b593bd08e7c5dac65e46ef5,14066.974571312663,840.3558909122949,1110.0,482.0,1151,500,source/images/e179d2f16372.png
S-003,R03,"aggregate-level concurrency, child-entity changes, root-version bumping and SaveChanges interception",processed,d2aafe09f5f5,image-ffa664dafbb6237028505793540d1e930c317d7f,11190.747975486891,1318.7196677071697,822.0,482.0,827,485,source/images/d2aafe09f5f5.png
S-004,R04,"browser and SPA validator lifecycle, manual ETag storage, If-Match requests and cache-versus-concurrency responsibilities",processed,18cb263d2e40,image-a563768f5c034c11e7373f0ce0ca0e2a65ce53d1,14055.267120280298,1325.2581314838171,1121.0,396.0,1121,396,source/images/18cb263d2e40.png
S-005,R01,"ETag basics, strong and weak validators, conditional GET, If-None-Match and Output Cache behavior",processed,9599d0a495c6,image-1724999fd8828d16bc66e5da4f8511038554bbd9,1102.4851592469577,1327.7684225744233,858.0,482.0,973,547,source/images/9599d0a495c6.png
S-006,R01,"ETag basics, strong and weak validators, conditional GET, If-None-Match and Output Cache behavior",processed,1277a6983d86,image-0b5eeee43f528d65b21f5288160c40c31eba89a3,36.51813299963578,1341.9978045815806,729.0,482.0,1001,662,source/images/1277a6983d86.png
S-007,R01,"ETag basics, strong and weak validators, conditional GET, If-None-Match and Output Cache behavior",processed,d4c94db461c5,image-1f82e8b166fb6a20622148be7f910c5b5a99e595,3838.3969189955874,1486.6833158845384,1331.0,346.0,1331,346,source/images/d4c94db461c5.png
S-008,R04,"browser and SPA validator lifecycle, manual ETag storage, If-Match requests and cache-versus-concurrency responsibilities",processed,2286df255201,image-8d2c3c285e57625c850cc5c0b3a615369925ceda,14054.322641927434,1805.1470373269112,1074.0,334.0,1074,334,source/images/2286df255201.png
S-009,R03,"aggregate-level concurrency, child-entity changes, root-version bumping and SaveChanges interception",processed,22271d77c5f4,image-20d3177a6f4773e224a00f5bd67488ea3c218e0c,11185.123391469795,1810.0425589425213,907.0,443.0,907,443,source/images/22271d77c5f4.png
S-010,R01,"ETag basics, strong and weak validators, conditional GET, If-None-Match and Output Cache behavior",processed,dcc9468d72b9,image-00064d0e718ab68c7c61240b1a67b4346dc00380,10.0,1862.9396816742155,969.0,309.0,969,309,source/images/dcc9468d72b9.png
