image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-4e576b57a532fe25541e1ed8d61887343e547add,a04080a16022.png,a04080a160229e4af5a6cdc4b176e7451c76df9a2fc3d648a4a19996c3ee5645,a04080a16022,image/png,47472,1051,527,RGBA,1,extracted
image-4b2e367a2a2e3a89ccee1414753db97206dd800e,79cbc97cf31e.png,79cbc97cf31eb1cf1c4ab0ec62e55ac8ab6635ffe20701e3a8777abfb580577d,79cbc97cf31e,image/png,36268,963,508,RGBA,1,extracted
image-0d98df6246294907b105fe0a3ee46f1dd85eb8d4,8ac2e09e818f.png,8ac2e09e818ff819a8d44ecc29f14c10ae9e26d42b73fa32d74ef205d3ab68aa,8ac2e09e818f,image/png,22419,1019,341,RGBA,1,extracted
image-7189ea26c9b0b88d424f5979e001e13d269e2d4d,02da644c6ade.png,02da644c6ade94971cf92e457da5b9e478382a6a91958ac8a26ba37eff51ad99,02da644c6ade,image/png,30074,989,500,RGBA,1,extracted
image-86b2e7206239c947d9a67c2a06fcb8fb611d41e2,a0a09d36e69c.png,a0a09d36e69c5ef91a9b67cf7f41c160807b0b52c8146e05d7564041aa2bde11,a0a09d36e69c,image/png,27497,1004,348,RGBA,1,extracted
image-c026a734d19682374215810c5f23458e68aa568b,dea734c0cf1c.png,dea734c0cf1c0c6977941bda47976de6229ba9bc578f631017e71ad831425c69,dea734c0cf1c,image/png,40437,1003,523,RGBA,1,extracted
image-2dd66a3c76f575326748878d881cba8ec500561a,bb27ced639c2.png,bb27ced639c29d38c4364c9bb36bf7693b4c931fdb84a40d57f98f5f6c77864a,bb27ced639c2,image/png,20384,996,241,RGBA,1,extracted
image-e7ead842e0955cde6b85b759eaf5cee205b2a3c1,24c95e976967.png,24c95e976967eec250de40869f709b0d580ae1022fdb3a2a497fd6f6bcfca453,24c95e976967,image/png,46814,980,567,RGBA,1,extracted
image-d594d2ed33e4df126840975e4d71cc6c7683389a,a77b422918e9.png,a77b422918e9dde337060f515e0d664eebdc8d0886a5b04c505d596307b7f45c,a77b422918e9,image/png,38151,981,392,RGBA,1,extracted
image-1625667e06a82f417ecb327118ba9f7202252447,09e625af56eb.png,09e625af56eb832fb9033de254d65f9a1c94be0f6dcf2609ac9392e1c7a3c6cf,09e625af56eb,image/png,32479,963,336,RGBA,1,extracted
image-f381272ad8bc86dbac1245e020e62c46a01c838e,0a04378de4e5.png,0a04378de4e5cd68b4f9512bee629cd303900b6a9dc49ea086d9735f8ac39626,0a04378de4e5,image/png,30960,809,373,RGBA,1,extracted
image-791b693c4e2a793fa6fa5069becff05807ee604a,8bcc31347c98.png,8bcc31347c98b57385b3ade63a189f04e29745c78027c077878ee5ea205f5893,8bcc31347c98,image/png,26814,977,257,RGBA,1,extracted
image-9462e37cda12c1ffbc1502094f7729755eca59aa,86b8c5b9c685.png,86b8c5b9c68513e8b06bda1972724c19d1a7871dd0ff325ebce84f8d1538605d,86b8c5b9c685,image/png,39287,975,481,RGBA,1,extracted
image-708d57200d6b788b8b6054ca62311055431eea9e,8044ad83f211.png,8044ad83f211e440ef2fc808effb32f863e4eca2e7ece34cd00e5f6165f71f1c,8044ad83f211,image/png,22222,961,261,RGBA,1,extracted
image-32e11d167e5f8ac206acc51cd55783b2bb9fa55d,747a43c1a0dd.png,747a43c1a0dd229cd302ce6c3f8aa1c583cb0594bdce82f8627fdc4431dea632,747a43c1a0dd,image/png,23114,799,361,RGBA,1,extracted
image-986fdfe1f535b004a8306491ca7420081c689e58,beabad15ea06.png,beabad15ea06cff02827b9a3a15d672bbc67ed96d619ba14ced574f782046776,beabad15ea06,image/png,14702,788,244,RGBA,1,extracted
image-ec9c75ddc488a788c541d002c3259737cf1a6176,0d2f8c4d307e.png,0d2f8c4d307eefe61651cbaafe0dec2c6fc4d767e48d58a120770ca376f1201d,0d2f8c4d307e,image/png,37088,1014,449,RGBA,1,extracted
image-174e161302744b7e8d30fac2474a83bf4757d67e,2199ab5ec864.png,2199ab5ec864dc95ddf55ba1079727dce195423264905a641a02f4575ccc90ee,2199ab5ec864,image/png,38860,948,468,RGBA,1,extracted
