source_id,stage0_group,stage2_region,decision,status,reason,notes
S-025,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-026,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-027,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-028,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-029,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-030,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-031,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-032,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-033,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-034,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-035,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-036,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,included-in-MEDIA-R03-form-urlencoded-multipart-fromform-files-stage2-v001,verified-visible-semantic-transcript,"Form request media types: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file uploads/IFormFile, mixed JSON+file forms, boundaries, and browser/Postman/client submissions.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
