image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Vite SVGR configuration, SVG URL imports, ?react imports and TypeScript module declarations",processed,41e7ce4f713c,image-17d367f1c06a157a8edba883806b2a12aabd0ade,368.781299963019,295.7899057450127,209.0,35.0,209,35,source/images/41e7ce4f713c.png
S-002,R01,"Vite SVGR configuration, SVG URL imports, ?react imports and TypeScript module declarations",processed,42793e3ec2ba,image-ce6d3caef0b299ff704e94d371a202cad997e5b2,308.60253512434207,392.978931623919,561.0,343.0,738,451,source/images/42793e3ec2ba.png
S-003,R01,"Vite SVGR configuration, SVG URL imports, ?react imports and TypeScript module declarations",processed,62256fa8d96d,image-503dc99db99d57e3cbfb7de085fd736ce8d241eb,348.07877659527344,884.6213707738243,423.0,200.0,423,200,source/images/62256fa8d96d.png
S-004,R01,"Vite SVGR configuration, SVG URL imports, ?react imports and TypeScript module declarations",processed,b48f3a1062ca,image-ebb71175ee1f93bb1103bf5a4159006f9fcb4ca9,125.70259076938066,1169.0105222107663,1073.0,163.0,1073,163,source/images/b48f3a1062ca.png
S-005,R02,"barrel exports, typed SVG component props, uppercase JSX component variables and dynamic icon rendering",processed,6e4fbcca9340,image-a715c7761bb616c44d1ccd84f9a797441eaaa0f7,186.11163609437278,1469.4283679043406,924.0,361.0,1125,440,source/images/6e4fbcca9340.png
S-006,R02,"barrel exports, typed SVG component props, uppercase JSX component variables and dynamic icon rendering",processed,b5be9fcd3e01,image-4f96d0f2d0ba53d56f2fbcdd58934ea520b555c0,170.12480143835762,1922.5576936153384,998.0,361.0,1235,447,source/images/b5be9fcd3e01.png
S-007,R02,"barrel exports, typed SVG component props, uppercase JSX component variables and dynamic icon rendering",processed,0d133dfa3300,image-b293827765855b2e54a258eef1b696c166807106,327.5147566589909,2320.5848869572733,440.0,361.0,478,392,source/images/0d133dfa3300.png
S-008,R02,"barrel exports, typed SVG component props, uppercase JSX component variables and dynamic icon rendering",processed,381cb31d27ff,image-08e4b1becbecf32125741c813d3cda751de61ef7,114.3581814236112,2954.4406053493653,1239.0,228.0,1239,228,source/images/381cb31d27ff.png
S-009,R02,"barrel exports, typed SVG component props, uppercase JSX component variables and dynamic icon rendering",processed,a51948df790a,image-0ebb34d2152756652a2f741a5b09d3b697c8ebea,270.82187679138815,3224.5304236680504,498.0,361.0,1096,795,source/images/a51948df790a.png
S-010,R03,"module declaration placement, type aliases, import errors and consistent SVG component contracts",processed,b723babfdaf7,image-ddf24a259ba2e174398acfddf81ea5dd4c636370,10.0,3722.534125983123,1216.0,299.0,1216,299,source/images/b723babfdaf7.png
S-011,R03,"module declaration placement, type aliases, import errors and consistent SVG component contracts",processed,4007e038a9ed,image-933a412c8b4e87c204b6aade791da24d0585d6cc,163.12436907335348,4432.114964244941,762.0,361.0,1259,597,source/images/4007e038a9ed.png
S-012,R03,"module declaration placement, type aliases, import errors and consistent SVG component contracts",processed,734b7c517e5f,image-5e6cbb40aea5da61fdc0aa70e1f77ff1aec469e0,183.67694091796875,4891.493330832052,873.0,237.0,873,237,source/images/734b7c517e5f.png
S-013,R04,"SVG sizing through CSS, currentColor and accessible icon rendering",processed,306e27808fbf,image-3516666c1e71fbc780d82623fec867f9c113d3a6,194.75531005859375,5190.013844872629,742.0,262.0,742,262,source/images/306e27808fbf.png
S-014,R04,"SVG sizing through CSS, currentColor and accessible icon rendering",processed,3dcfb0607a36,image-eb12508d8daaa1c01a94e4f0861e87feda2a0894,265.8450907734226,5610.067568056433,528.0,261.0,776,384,source/images/3dcfb0607a36.png
