image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,15b1ccc11b99,image-6256affc830b998828cccb3685860eef54eae247,3601.922414354046,10.0,985.0,326.0,985,326,source/images/15b1ccc11b99.png
S-002,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,4fb01d8a810a,image-90d636684ebaf965dc23a9b6dbd60e242e0bcd02,3660.255666307171,387.666748046875,959.0,400.0,959,400,source/images/4fb01d8a810a.png
S-003,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,d466b2e8b584,image-f7734d722bafae855bf14045cdd147954b9afd6d,3683.7557883774834,807.0,968.0,316.0,968,316,source/images/d466b2e8b584.png
S-004,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,90863eebc2aa,image-85ab78c5188e395d98d5ee8c9510c5cc0bd60d50,3728.2055320914797,1160.0908872045657,901.0,370.0,901,370,source/images/90863eebc2aa.png
S-005,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,048993e53ed6,image-3d61878748e2b70b23c58a15998ffabc4504642d,2343.112920723751,1246.500079956394,976.0,407.0,976,407,source/images/048993e53ed6.png
S-006,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,1af4761692a5,image-00e329c2601e62c21bcf4061879fb5d40509cbc2,5299.417355575658,1496.5607800915395,1003.0,482.0,1042,501,source/images/1af4761692a5.png
S-007,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,6a6e3feec032,image-b90c1f199d09e2e4120b1faf2f11ac2f0ed5d6ae,3755.947974829406,1545.5454326591116,974.0,290.0,974,290,source/images/6a6e3feec032.png
S-008,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,c4810376942d,image-11daf4eb1925a0902d2dd705852458f39d0c50d9,2351.2212944353514,1662.2223014925676,936.0,311.0,936,311,source/images/c4810376942d.png
S-009,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,72158e015ad3,image-a41e5c6ceb2a922a39702566563723110a5cca8e,2365.0302353149445,1982.6027114948056,916.0,413.0,929,419,source/images/72158e015ad3.png
S-010,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,5910f2bbe549,image-e3afdbe15dbc3448c7f64ce4e41d9d89c0ec6ae5,5311.30282708643,1997.0688044746994,1004.0,407.0,1004,407,source/images/5910f2bbe549.png
S-011,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,13611b1c29c3,image-f5ec1f802cf896bef360e5b51e2db0bf55430b9f,3758.841951214349,2201.2850259307234,927.0,282.0,927,282,source/images/13611b1c29c3.png
S-012,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,dd96076997e5,image-a185b19a9a8f18c0789f5d122da51f8f79ac6be2,3752.553998444462,2507.3608204974826,942.0,305.0,942,305,source/images/dd96076997e5.png
S-013,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,adfb20645619,image-6fad26c3a879678a0f778d6fcee3d2da37bc30fc,5518.17481940683,2734.3489578322387,707.0,482.0,963,657,source/images/adfb20645619.png
S-014,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,26c75485f5e2,image-d15e5537690b536958611fef637a55ba8ee7d46d,3741.660022059519,2822.8304804761756,925.0,268.0,925,268,source/images/26c75485f5e2.png
S-015,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,b73493539145,image-68e68b785f4ecde8210ad7d7732d286cad7de33a,2520.079772707798,2836.2362644761506,743.0,413.0,959,533,source/images/b73493539145.png
S-016,R01,"Zod setup, parse/safeParse, primitives, collections, defaults, trim, transform, URL and UUID validation",processed,e974a7e8a74e,image-9eb5b2378a1f63d9f119708d01fd1faa2d7d369c,4726.59020573053,2882.6528113148706,576.0,249.0,944,407,source/images/e974a7e8a74e.png
S-017,R03,"refine, superRefine, cross-field validation, custom paths and multiple issues",processed,ef01861d3f7a,image-aef785414c738249c8b4d34b76d91f12cd43a802,3855.541747635206,3139.567583121692,590.0,277.0,590,277,source/images/ef01861d3f7a.png
S-018,R03,"refine, superRefine, cross-field validation, custom paths and multiple issues",processed,f6f369cae50f,image-80ad14f988253a385f17428aef6205d3d498996c,5477.565906920499,3245.421682010655,936.0,231.0,936,231,source/images/f6f369cae50f.png
