use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status,transcript_file,authoritative_transcript
IU-001,image-d426902cb635865fb6955f60902ea1fd5de4af0d,caab604cfaae.png,caab604cfaae,R04,7386.419633130443,1262.062599066523,989.0,355.0,1.0,,T-001|T-004|T-002,"import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";|pnpm add axios|npm i axios",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-002,image-d5e653ba9e578007cb53955dd5b15c71ed5a8f40,9f4cf822477c.png,9f4cf822477c,R04,7400.022807733618,1731.1735648558333,751.0,359.0,1.0,,T-001|T-004|T-002,"import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";|pnpm add axios|npm i axios",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-003,image-34806c042f3d118a1f1fdb708722b77217e97e55,5f875d57abe3.png,5f875d57abe3,R04,7356.133918844728,2203.080994868842,981.0,470.0,1.0,,T-001|T-007|T-004,"import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";|typed api|pnpm add axios",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-004,image-12e689c8c5bdcd7e44dd3c099893dfc9ade1f17b,9f6d63b2dd23.png,9f6d63b2dd23,R04,7432.782112204103,3310.5625215615382,724.0,338.0,1.0,,T-008|T-007|T-001,"typed request object|typed api|import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-005,image-e8e0c625d84b72b7e0e13a91577bc36067a3be51,16e34773751c.png,16e34773751c,R04,7366.119193611821,2765.8136337577253,757.0,482.0,1.0,,T-008|T-001|T-007,"typed request object|import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";|typed api",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-006,image-e7b751109eeb5fad69bf45769d5d304169dfe1bd,41b841726d39.png,41b841726d39,R04,7264.782112204103,3674.5994681761167,880.0,424.0,1.0,,T-008|T-007|T-001,"typed request object|typed api|import axios, { AxiosError, AxiosInstance, AxiosRequestConfig, AxiosResponse } from ""axios"";",closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-007,image-12ee34e57977429fc4747e06622b4ae0adc6b01e,ab9582d5f3a0.png,ab9582d5f3a0,R04,7341.615445537437,4101.877279862305,773.0,385.0,1.0,,T-008|T-005|T-007,typed request object|UPLOAD/DOWNLOAD PROGRESS|typed api,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-008,image-51ff63dce7bea7837705f2bc87411c4028cf9c55,fa0bfdc61e3a.png,fa0bfdc61e3a,R04,7419.559923890301,6084.155091548482,786.0,296.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-009,image-9b77343923711de92f4296cde69e0c955b4da887,d75a3b779678.png,d75a3b779678,R04,7417.004300517905,5732.043997391587,760.0,318.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-010,image-4e00ae27126f7ee73762c4eeac8911e667865be5,b0e812b62aba.png,b0e812b62aba,R04,7357.44877887077,5511.155091548493,828.0,182.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-011,image-60ab4dd1d4b62443d3cdf20906fbb4769f53b21b,3fa398745d10.png,3fa398745d10,R04,7340.870656900885,4998.776627803376,872.0,482.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-012,image-97811ede0fd2050470da7674136290df933834cb,87579f7c21ca.png,87579f7c21ca,R04,7345.13978588215,8833.454024701523,948.0,233.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-013,image-c1f4c22d33feba195e2dafd883f3f409b15b8072,1d7de561a358.png,1d7de561a358,R04,7433.9545102745105,8401.805831342148,720.0,400.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-014,image-b3039c656bd132374d67e78a267e2f6722ce32c4,a064434d2887.png,a064434d2887,R04,7311.824925856108,8113.676246923735,905.0,277.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-015,image-ffc27a86c90a807679d7954aeb80dde018b6a414,afb687cb9734.png,afb687cb9734,R04,7378.491728156456,7700.676179106891,665.0,383.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-016,image-d31f90ae55c6c529aab0e43e5c9418246870e252,0a28ff15b431.png,0a28ff15b431,R04,7337.2693703005525,7333.490971316094,863.0,347.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-017,image-bffff95a8234b6c66abbda838d43eedf95ef7452,0bfbaef6baa0.png,0bfbaef6baa0,R04,7353.974177988073,6868.797639067843,836.0,482.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-018,image-d5cd60bcd86fedb7d15746bdb3518397cf3c32ad,fd1b52425172.png,fd1b52425172,R04,7357.325061489789,6478.639164675484,894.0,353.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-019,image-37165dc8db787125ac5dc04ebf5b87172c5ce06d,f086aee5311f.png,f086aee5311f,R04,8558.89918126952,6449.748387774116,806.0,482.0,1.0,,T-009|T-005|T-007,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed api,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-020,image-f230ae20094af82a0ea279a6f756656bb9f2db0d,9674f842aa4e.png,9674f842aa4e,R04,8842.758410633733,8657.484323221708,826.0,394.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-021,image-55e083b922514e2c87afea43da733139cbc69c96,21921e719104.png,21921e719104,R04,8815.62034217188,8256.536683522534,805.0,380.0,1.0,,T-009|T-005|T-037,params serialization|UPLOAD/DOWNLOAD PROGRESS|rejected,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
IU-022,image-9cb9f2698e3cb6422988cd6091b94b8cc9a5fd47,25b8f12eee65.png,25b8f12eee65,R04,8798.189078581869,7765.865282958088,648.0,482.0,1.0,,T-009|T-005|T-008,params serialization|UPLOAD/DOWNLOAD PROGRESS|typed request object,closed,04-transcript-R04-typed-clients-typed-requests-files-and-params-serialization.md,07-full-combined-final-transcript.md
