image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"string.Compare return semantics, ordering and equality",processed,2cb4f8d9e813,image-bee7dee9bb280fa1caf61897759f859ebd1b5425,10.0,228.90013512463156,968.0,336.0,968,336,source/images/2cb4f8d9e813.png
S-002,R03,"CurrentCulture, case-insensitive APIs, equality guidance and comparer selection",processed,1681fdc0e314,image-3bc334cf57a4159743a74c8e7b8cf924b4d5b6d8,2546.269368691509,387.4620917166113,755.0,161.0,755,161,source/images/1681fdc0e314.png
S-003,R02,Ordinal versus InvariantCulture and use cases for technical versus linguistic strings,processed,87790049e16c,image-101751821fbe64997d744349394efafbb1c24791,1418.3983319552428,419.7461603081415,589.0,301.0,1051,537,source/images/87790049e16c.png
S-004,R03,"CurrentCulture, case-insensitive APIs, equality guidance and comparer selection",processed,f176e4465f00,image-41e4d2d592014e31170ae4a5c8e6a8a5d79ed788,2560.1320105748446,593.6133200661814,735.0,379.0,735,379,source/images/f176e4465f00.png
S-005,R01,"string.Compare return semantics, ordering and equality",processed,4a8d8529d4b7,image-4d1dafba0916f307d6734832b1f30956731d3dc7,79.5,618.2335091480691,781.0,408.0,781,408,source/images/4a8d8529d4b7.png
S-006,R02,Ordinal versus InvariantCulture and use cases for technical versus linguistic strings,processed,b1650a401ecb,image-97372297ff09356c01aed92d5acf2e84d1e038b4,1438.9475624099477,736.4128473198602,704.0,301.0,980,419,source/images/b1650a401ecb.png
S-007,R03,"CurrentCulture, case-insensitive APIs, equality guidance and comparer selection",processed,63efd93f86c3,image-969a9f8db8d7717801c354ea4819d6586601c97f,2617.879689961888,999.7658528045408,708.0,220.0,708,220,source/images/63efd93f86c3.png
S-008,R01,"string.Compare return semantics, ordering and equality",processed,d155ba8ab781,image-94d1b4f889bd65b1bcb34bbd48403e685e529d14,61.890164888822255,1041.077259148069,923.0,482.0,995,520,source/images/d155ba8ab781.png
S-009,R02,Ordinal versus InvariantCulture and use cases for technical versus linguistic strings,processed,7925f91aa9ab,image-57403232a75d21c282e98aaed8a267b4313e7b92,1487.7257169746017,1096.4128778374384,686.0,301.0,951,417,source/images/7925f91aa9ab.png
S-010,R03,"CurrentCulture, case-insensitive APIs, equality guidance and comparer selection",processed,fc1a81acfe4e,image-e1a2fb9ad1e87e906e682d39e7abfa421893f5c1,2647.4217109486854,1261.276056490741,727.0,457.0,727,457,source/images/fc1a81acfe4e.png
S-011,R01,"string.Compare return semantics, ordering and equality",processed,c16e6de86b61,image-8db4b51b992cedc25b2fdd5651dee37613a53df8,101.166748046875,1559.233509148069,911.0,390.0,911,390,source/images/c16e6de86b61.png
S-012,R02,Ordinal versus InvariantCulture and use cases for technical versus linguistic strings,processed,8bfd97663b2e,image-586cc012a5c9b7d46a263d116e57160f72cce253,1452.9377744147268,1615.5967141970787,766.0,423.0,941,519,source/images/8bfd97663b2e.png
S-013,R03,"CurrentCulture, case-insensitive APIs, equality guidance and comparer selection",processed,730e1dddb2e4,image-813ba59bd4f7622d73f0b27cd0bded67a6812751,2584.571261935097,1736.910099870463,759.0,310.0,759,310,source/images/730e1dddb2e4.png
