text_id,text,x,y,candidate_region,candidate_region_name,status,notes
T-001,what limited resources the,0.0,74.72686076472365,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-002,server does have to server requests,0.0,180.75248614032475,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-003,cpu,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-004,memory,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-005,netwrk bandwidth,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-006,"open cons,sockets",0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-007,threads/wrkr cap,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-008,disk i/o,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-009,database/dwn str con pools,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-010,kernel/os limits,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-011,tsl/crypto cap,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-012,app specific pools/queues,0.0,130.3879999999997,SRM01,Finite server resources and bottleneck categories,region-context-label,Text label is canvas context; not an image source.
T-013,addding another machine,0.0,84.96755555555548,SRM03,"Scale up, scale out and microservices distinction",region-context-label,Text label is canvas context; not an image source.
T-014,is it microservices,0.0,205.52311111111092,SRM03,"Scale up, scale out and microservices distinction",region-context-label,Text label is canvas context; not an image source.
T-015,so server really has some limit of how much,0.0,17.619999999999997,SRM02,"Request budgets, concurrency and saturation",region-context-label,Text label is canvas context; not an image source.
T-016,shit it can process in s across all requests,0.0,42.62,SRM02,"Request budgets, concurrency and saturation",region-context-label,Text label is canvas context; not an image source.
T-017,cpus can process one work at a time,0.0,38.76399999999999,SRM02,"Request budgets, concurrency and saturation",region-context-label,Text label is canvas context; not an image source.
T-018,but they do work across all threads/requests,0.0,93.76399999999998,SRM02,"Request budgets, concurrency and saturation",region-context-label,Text label is canvas context; not an image source.
T-019,a little bit here a little bit there,0.0,148.76399999999995,SRM02,"Request budgets, concurrency and saturation",region-context-label,Text label is canvas context; not an image source.
T-020,about microservices,0.0,81.65571961658527,SRM03,"Scale up, scale out and microservices distinction",region-context-label,Text label is canvas context; not an image source.
