use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-e49ddf36e48e028a6bece54f39165ffcf7fd7f13,9a7d32d1d504.png,9a7d32d1d504,R04,3700.2014504084514,1523.6007283528452,781.0,144.0,1.0,,T-001|T-005|T-004,when we store in memory we lose on refresh|csp|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-002,image-767eb28b9430dd646ed7c98ad6a3ea8541a84532,2efa3c39f865.png,2efa3c39f865,R04,3700.75377788241,1023.3331298827834,673.0,482.0,1.0,,T-001|T-005|T-004,when we store in memory we lose on refresh|csp|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-003,image-2b027a312adfbc77ebcf15282027361c3102c5ce,b9654a49324b.png,b9654a49324b,R04,3627.069303311331,525.5555216471257,861.0,482.0,1.0,,T-001|T-005|T-004,when we store in memory we lose on refresh|csp|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-004,image-3ab9234c38b84c012143767268026329329bee90,ddda54eaf67c.png,ddda54eaf67c,R04,3650.591393450624,10.0,747.0,482.0,1.0,,T-001|T-005|T-004,when we store in memory we lose on refresh|csp|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-005,image-2896482fecaee307d66d26ee28247c5e9c77e575,241583dfc181.png,241583dfc181,R01,39.984020414807674,1541.1169913526392,903.0,446.0,1.0,,T-002|T-003|T-004,sanitizing|escaping user content|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-006,image-95f65fe1e092573f9acbe5fbcc2b7bd2975ff7a3,b49d3d30c728.png,b49d3d30c728,R01,10.0,1071.1805318567494,949.0,430.0,1.0,,T-002|T-003|T-004,sanitizing|escaping user content|innerhtml or dangerouslysetinnerhtml from user input,pending_transcript
IU-007,image-4f089433b6aecc83489d5d5c396aff00abbea6cc,af55361f4a68.png,af55361f4a68,R02,1071.7938929966513,1624.600968170911,927.0,373.0,1.0,,T-004|T-003|T-002,innerhtml or dangerouslysetinnerhtml from user input|escaping user content|sanitizing,pending_transcript
IU-008,image-c115baab82be10d7e2840acff4c295e1821d42d8,5249efa9301b.png,5249efa9301b,R02,1117.1747872488831,1341.4343596329854,941.0,266.0,1.0,,T-004|T-003|T-002,innerhtml or dangerouslysetinnerhtml from user input|escaping user content|sanitizing,pending_transcript
IU-009,image-442681fe9637cbfe8d8d51c4abb5b0defd0cd367,a3851f7219cc.png,a3851f7219cc,R02,1135.293718610491,996.9343160364369,760.0,315.0,1.0,,T-003|T-004|T-002,escaping user content|innerhtml or dangerouslysetinnerhtml from user input|sanitizing,pending_transcript
IU-010,image-d0574364d8db4a6da14f6d6e6a3f3b983424369f,6eff053b373f.png,6eff053b373f,R03,2201.9842529296866,1972.9342506416142,879.0,143.0,1.0,,T-004|T-003|T-008,innerhtml or dangerouslysetinnerhtml from user input|escaping user content|The main rule - dont put anything from user's input,pending_transcript
IU-011,image-98f63388ca69581d1880b4d1cfb20f524fcb9690,4c466eb4cf2b.png,4c466eb4cf2b,R03,2232.936750139509,1532.2676421036595,939.0,411.0,1.0,,T-004|T-003|T-001,innerhtml or dangerouslysetinnerhtml from user input|escaping user content|when we store in memory we lose on refresh,pending_transcript
IU-012,image-c23e01b9b92d21bfd7733ca343a0d9503da1940f,04c0dc56cd97.png,04c0dc56cd97,R03,2211.674612862723,1135.672462137154,932.0,408.0,1.0,,T-004|T-003|T-001,innerhtml or dangerouslysetinnerhtml from user input|escaping user content|when we store in memory we lose on refresh,pending_transcript
IU-013,image-5c28bc50599301ffd6dcb3ff6f96b48b4f361e70,7b103741609e.png,7b103741609e,R04,4936.397125244141,3524.116945212969,901.0,244.0,1.0,,T-006|T-007|T-005,!!!!|types of xss|csp,pending_transcript
IU-014,image-ca620a4e12ee938faac0acf23e3f6a8ebfef6ead,a2300e8bf3e7.png,a2300e8bf3e7,R04,4935.530401900823,3032.071728334704,867.0,482.0,1.0,,T-006|T-005|T-001,!!!!|csp|when we store in memory we lose on refresh,pending_transcript
IU-015,image-486d396a30bacd5dc20ca8705a41e8119de10d74,d923180b2e8f.png,d923180b2e8f,R04,4942.230377197266,2738.727978334704,854.0,269.0,1.0,,T-005|T-001|T-006,csp|when we store in memory we lose on refresh|!!!!,pending_transcript
IU-016,image-3dca44caccb91d3498e07eadaffbba3da663f77a,f4b529183977.png,f4b529183977,R04,4932.063629150391,2243.227978334704,917.0,476.0,1.0,,T-005|T-001|T-006,csp|when we store in memory we lose on refresh|!!!!,pending_transcript
IU-017,image-2472cb59de3135180069c48dd9194e63c624319a,5a9e3715474b.png,5a9e3715474b,R04,4914.743072509766,1765.404980287829,829.0,482.0,1.0,,T-005|T-001|T-006,csp|when we store in memory we lose on refresh|!!!!,pending_transcript
IU-018,image-fef9b75b9f5df02839142ad9a4220b3b1b247d7c,6c31180a68ae.png,6c31180a68ae,R04,4937.181653814288,1270.8863577834854,718.0,482.0,1.0,,T-005|T-001|T-006,csp|when we store in memory we lose on refresh|!!!!,pending_transcript
IU-019,image-fc4c5ba220e7678fb0e60dc8aba64f95464829b8,e2b9377d87fc.png,e2b9377d87fc,R04,6192.240409421714,3571.7508644706977,888.0,447.0,1.0,,T-006|T-005|T-007,!!!!|csp|types of xss,pending_transcript
IU-020,image-9404351c0908c266c6e77358ce2a785f8d7af01e,69d1a3e66ac6.png,69d1a3e66ac6,R04,6222.573661374839,3097.25098654101,950.0,452.0,1.0,,T-006|T-005|T-001,!!!!|csp|when we store in memory we lose on refresh,pending_transcript
IU-021,image-2a4892ff3001c04632654cbdedf8a617285bbb53,198884c2001b.png,198884c2001b,R04,6251.240653562339,2582.417734587885,930.0,479.0,1.0,,T-006|T-005|T-001,!!!!|csp|when we store in memory we lose on refresh,pending_transcript
