image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,TypeScript constructor side versus instance side and typeof Class,processed,728f7713687d,image-802f82eac8445846088e1ea95333dfddf70c31d6,44.927353975614096,10.0,885.0,482.0,980,534,source/images/728f7713687d.png
S-002,R01,TypeScript constructor side versus instance side and typeof Class,processed,204e4d1ba93b,image-6d0168af0b7cc09a591107a5ac1b199dcd304670,1333.2629791844474,24.407804885323003,952.0,210.0,952,210,source/images/204e4d1ba93b.png
S-003,R01,TypeScript constructor side versus instance side and typeof Class,processed,c2aa147d65a4,image-363df71823ffdcd0655f72178b21a57dd82d1e3d,1353.6542593427366,290.06981993326235,948.0,482.0,993,505,source/images/c2aa147d65a4.png
S-004,R01,TypeScript constructor side versus instance side and typeof Class,processed,324f59c97836,image-035954f0a9785d01ab3257584d31ceb987eb0ef6,10.0,522.4848466352978,945.0,482.0,991,506,source/images/324f59c97836.png
S-005,R01,TypeScript constructor side versus instance side and typeof Class,processed,3a51e68ce2e0,image-df4afde90843debf14c6dc33d83571b30df3fcf5,1281.8757537898064,804.5764803396437,1032.0,175.0,1032,175,source/images/3a51e68ce2e0.png
S-006,R01,TypeScript constructor side versus instance side and typeof Class,processed,260b5410ef16,image-8c515ad2b4af3738076499499b46d280237a9464,1345.6481417567702,983.1988154890362,833.0,482.0,969,561,source/images/260b5410ef16.png
S-007,R01,TypeScript constructor side versus instance side and typeof Class,processed,329c5b8ee415,image-721bd3bf421164d7ff86963e4d089eab750b1a8c,18.31232174012257,1026.7705391227419,881.0,482.0,1005,550,source/images/329c5b8ee415.png
S-008,R02,"generic factories in TypeScript and C#, constructor constraints, delegates and reflection",processed,6608c509f5b1,image-79146f8d3236960d7e693b42a99c1210e16979ba,1276.7393901534424,1498.4400612167742,1035.0,220.0,1035,220,source/images/6608c509f5b1.png
S-009,R02,"generic factories in TypeScript and C#, constructor constraints, delegates and reflection",processed,9f8c517198fd,image-d0227a028828bf3e4b43b47c2cad784f78c89f35,1294.25450467759,1710.7279585001565,983.0,353.0,983,353,source/images/9f8c517198fd.png
S-010,R02,"generic factories in TypeScript and C#, constructor constraints, delegates and reflection",processed,a02d3396cf55,image-db9921639f54784394a0bcd4a24a93569e5652d6,1290.3908683139534,2082.6672784575426,998.0,317.0,998,317,source/images/a02d3396cf55.png
S-011,R02,"generic factories in TypeScript and C#, constructor constraints, delegates and reflection",processed,6e9466a39fc2,image-4748cf5a59dacc0119a0f1b1dd2f271782bff0dd,1140.7777434527707,2804.5492188459543,1050.0,263.0,1050,263,source/images/6e9466a39fc2.png
S-012,R02,"generic factories in TypeScript and C#, constructor constraints, delegates and reflection",processed,4a420b840918,image-e2be30094c6f8084cd13db13d9890be724026d79,1223.4447356402707,3108.549096775642,1050.0,423.0,1050,423,source/images/4a420b840918.png
S-013,R03,"ConstructorParameters, InstanceType, return types and cross-language mental model",processed,a87a4b39e1a9,image-eedc86cf845e16adab4ce04c7690a9f355ed3059,1285.9932189227784,3596.2262207990793,1010.0,482.0,1041,497,source/images/a87a4b39e1a9.png
S-014,R03,"ConstructorParameters, InstanceType, return types and cross-language mental model",processed,0439c685fcea,image-259bf9137dc3c7f3157ea6dd13cb56098b801f91,1253.6802989716325,4116.443505335335,1040.0,479.0,1040,479,source/images/0439c685fcea.png
S-015,R03,"ConstructorParameters, InstanceType, return types and cross-language mental model",processed,868bc9ab8094,image-33c835b65dca539aedd3f1aecd4c44e1f4ca2beb,1211.9444914996457,4711.326806736579,1121.0,277.0,1121,277,source/images/868bc9ab8094.png
