image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-5459090c8b88a56340274d478ecb600333ebf2a9,28699693dc6f.png,28699693dc6f8fee7edcc80893da8119f2a017ab11c1537908df526f83727611,28699693dc6f,image/png,87542,431,537,RGBA,1,extracted
image-21717c34d4a34a3d77eb1dca936d701d61be7ccb,2adf1a62d7b0.png,2adf1a62d7b0a1a0351e536f904e8d8916a9114f5b81beb3b4e83bc5a5d4c918,2adf1a62d7b0,image/png,57597,388,576,RGBA,1,extracted
image-4a89a80817d3745d8182155547e95ea982523655,1ece7699a723.png,1ece7699a7234f139e8899db1f497ae4894e0fc3506ffdf391b27032e77c11c1,1ece7699a723,image/png,106852,533,913,RGBA,1,extracted
image-7730dd45ebb600879bca8af14e38c84f7dc7d041,d11686a7a49c.png,d11686a7a49c7c86869771102977857221dca78ebf36d572b9ada3512dc18982,d11686a7a49c,image/png,148633,611,1007,RGBA,1,extracted
image-bbdf292603fade65f934242e40da13d2b4b0b473,743b0942111c.png,743b0942111cc4dc78e3da00ff73468c86a9555bb1a899ae48050cabaae2332b,743b0942111c,image/png,48463,1189,362,RGBA,1,extracted
image-12ab2520cddabdff07c5a711f75d3609f8117667,4e4160ca357c.png,4e4160ca357ca72b6a756c37785c32da04dd80dce824ac95358a3b98855b86bd,4e4160ca357c,image/png,159245,797,954,RGBA,1,extracted
image-782a731d176babd31e00c610489254a3dab7439a,98dc93bd276a.png,98dc93bd276ad9bd1031167be9c0ab6bbf350716a3146581dc15cea43ead0211,98dc93bd276a,image/png,73546,807,675,RGBA,1,extracted
image-e4c2eaea6d4adcb1d8511ec4b12009162fed6f2f,4de2dc7c85b2.png,4de2dc7c85b2794eac7bd08d4be735b929ff7daca5b8783b3591b6d40a6a74b3,4de2dc7c85b2,image/png,36271,830,544,RGBA,1,extracted
image-a650b08031a01449c4cda67ceeff0c97616c34fd,0fba722fc422.png,0fba722fc422950def5e69fc3d2dea0e1a78437c1b5e3fed0d62a1bd80b46640,0fba722fc422,image/png,74956,811,430,RGBA,1,extracted
image-793eb847c7c74d42363bf1ad1a9b7597c7830ae7,646079d9e5cd.png,646079d9e5cd7c300cba455b09783a6b5db598205dfcb3266a30a77fdbc11098,646079d9e5cd,image/png,75784,828,449,RGBA,1,extracted
image-3ed9d20008d42cd31b603cb64c94d2079b211072,29b941324567.png,29b941324567369c65b59b24f46939ad8818523466a035168501a640b37be8b8,29b941324567,image/png,60638,810,464,RGBA,1,extracted
image-c75ccb25f250badcea1a1750f20dd430abeaf357,fd1d9c01af88.png,fd1d9c01af88e6bdcf92ac96151d5bf723adc7bc02f1736dc0d53d7292686139,fd1d9c01af88,image/png,53203,809,436,RGBA,1,extracted
image-9fb1d28ff5b143e4be9369f1fd93026fe089e377,5f8ad8e9dcb4.png,5f8ad8e9dcb48db9235758d90c50dbe4a1f4531c4a8f5aa032bbd4e9332adb37,5f8ad8e9dcb4,image/png,56551,807,633,RGBA,1,extracted
