image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R02,"manual incremental decoding, arbitrary stream chunks, multi-byte boundaries and protocol framing",processed,8abdc98f66c2,image-6df7040e069a529e402bb0b564ca209374fafdca,4244.538989646629,161.11029021376316,881.0,339.0,881,339,source/images/8abdc98f66c2.png
S-002,R03,"TextDecoderStream, TransformStream pipelines, line splitting and progressive processing",processed,3d9638c66401,image-0cfed35e162e84c799f14ac2339de12e84bb2f89,5234.405407696961,184.33331298828125,832.0,410.0,832,410,source/images/3d9638c66401.png
S-003,R02,"manual incremental decoding, arbitrary stream chunks, multi-byte boundaries and protocol framing",processed,b19b3d845b3b,image-d0c6ca749d98349a0e7e7fa18815e9727d140463,3344.595852459924,196.72873438904935,749.0,482.0,868,559,source/images/b19b3d845b3b.png
S-004,R01,"TextEncoder/TextDecoder inputs, outputs, UTF-8, BufferSource and typed-array views",processed,a1644b9054f8,image-0cf87145ab03ae7ef8190153c9f7e7ff34eebec9,173.589450684859,247.46433746480034,635.0,401.0,836,528,source/images/a1644b9054f8.png
S-005,R02,"manual incremental decoding, arbitrary stream chunks, multi-byte boundaries and protocol framing",processed,3807c31492c3,image-1162a59206da947ab5b392cc2182da5d683c976d,2199.358243552455,310.08734718040796,612.0,170.0,612,170,source/images/3807c31492c3.png
S-006,R01,"TextEncoder/TextDecoder inputs, outputs, UTF-8, BufferSource and typed-array views",processed,a07c805fd091,image-0b377522b938cf2190a0c39e002700a758ac9abd,1340.858260991071,324.65866894031205,721.0,378.0,721,378,source/images/a07c805fd091.png
S-007,R03,"TextDecoderStream, TransformStream pipelines, line splitting and progressive processing",processed,ff39cf96c683,image-185930382d140df1e4d433d7200a485702d23302,5226.90608093323,622.036138096948,742.0,442.0,742,442,source/images/ff39cf96c683.png
S-008,R01,"TextEncoder/TextDecoder inputs, outputs, UTF-8, BufferSource and typed-array views",processed,a70f3570208b,image-75282e0d4305d670bbc1398ffa4329cf0edd505a,179.9737305455228,675.0199201470823,589.0,401.0,854,582,source/images/a70f3570208b.png
S-009,R01,"TextEncoder/TextDecoder inputs, outputs, UTF-8, BufferSource and typed-array views",processed,e15faa25b028,image-bf9019e5a4b0bf7b567bb040cc77f6e8ecf89cd8,1334.1916350145084,693.9920124461714,793.0,346.0,793,346,source/images/e15faa25b028.png
S-010,R02,"manual incremental decoding, arbitrary stream chunks, multi-byte boundaries and protocol framing",processed,5b23ae7d2a40,image-7e55c36b2f66787923479ad637793e4fca1a2901,3346.809880209117,714.5065460752448,660.0,482.0,817,597,source/images/5b23ae7d2a40.png
S-011,R01,"TextEncoder/TextDecoder inputs, outputs, UTF-8, BufferSource and typed-array views",processed,c9c8e65ee490,image-3314a71663a0627c963d812cd7758ba64989634d,1347.025009037946,1037.3253254344527,522.0,190.0,522,190,source/images/c9c8e65ee490.png
