source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close,r03_decision,r03_decision_note
S-001,1,33c5116ca98cb335898a0e858adda4f0daf1330e,33c5116ca9,2297.86,6383.639,752.0,482.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-002: if | L-001: begin end | L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase,checked-not-p01-reserved-for-p02-r03r04,yes-not-p01,Checked during P01; belongs to procedural/DML pass.,candidate-P02-R03R04,yes-for-p02-r03r04,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-002,2,e83bc7d2e4fd4cd762e8eae91832458319302a0a,e83bc7d2e4,2248.339,6940.462,969.0,462.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-002: if | L-001: begin end | L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase,checked-not-p01-reserved-for-p02-r03r04,yes-not-p01,Checked during P01; belongs to procedural/DML pass.,candidate-P02-R03R04,yes-for-p02-r03r04,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-003,3,a8311a976ef7fab20d42f719803e40dd23c8bb0e,a8311a976e,2240.625,7402.986,973.0,356.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-002: if | L-001: begin end | L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase,checked-not-p01-reserved-for-p02-r03r04,yes-not-p01,Checked during P01; belongs to procedural/DML pass.,candidate-P02-R03R04,yes-for-p02-r03r04,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-004,4,cab769cd0db5874ae65b810a3d5e77ea91183a37,cab769cd0d,2201.553,7758.748,994.0,334.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-002: if | L-001: begin end | L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-005,5,4d50569f7fbcc1c037c04f68930759e2bf1372a8,4d50569f7f,2235.453,8120.782,831.0,482.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-002: if | L-001: begin end | L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-006,6,c62ec711d51638cbe1acb7c41423d9e1caf66eaa,c62ec711d5,3874.496,6449.551,957.0,480.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase | L-063: Select outputparamrowversion = temptablerowwithonecolumn from temptable | L-002: if,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-007,7,3cdf51de84015f844cea6cae6367dadf2ba7c406,3cdf51de84,3890.441,7061.106,934.0,448.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-005: set to assign value to output param | L-004: Set of update | L-003: stored proc usecase | L-007: why not assign from output directly? | L-002: if,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-008,8,930d56071d7e9226dc302b90c2aecc752438bd69,930d56071d,8839.562,6090.175,992.0,340.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-008: declare | L-009: why select | L-173: security | L-172: sec hierarchy | L-171: sql server,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-009,9,e00dbe966a0f9b3ee01a39c0fa2821c353095778,e00dbe966a,8840.667,6445.273,708.0,281.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-008: declare | L-009: why select | L-006: why not set ? | L-173: security | L-007: why not assign from output directly?,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
S-010,10,60d89fc9efc0efe7badeff24f906cc390174f390,60d89fc9ef,8856.623,6688.72,970.0,372.0,0.0,1,R03-stored-proc-output-params-control-flow-rowversion,P02-R03R04-procedural-dml-output-and-error-handling,"Stored procedures, BEGIN/END, IF, DECLARE, SET/SELECT assignment, output params, rowversion return patterns.",L-008: declare | L-009: why select | L-173: security | L-006: why not set ? | L-172: sec hierarchy,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R03-stored-proc-output-params-control-flow-rowversion,yes,included-in-r03-v001,R03-owned after procedural/stored-procedure boundary review.
