use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-f249fbf833593fcc9e3034f6336c239c687e348d,7d60c3726418.png,7d60c3726418,R01,4962.30648639996,10.0,777.0,482.0,1.0,,T-009|T-012|T-001,defaultpolicy|InvokeHanldersAfterFailure|!!!,pending_transcript
IU-002,image-77bb7ba354a8f7d5605c3d3eb1dda78df5c2e926,f05fea59f26c.png,f05fea59f26c,R01,4966.373258276828,592.9745705344467,798.0,482.0,1.0,,T-009|T-012|T-001,defaultpolicy|InvokeHanldersAfterFailure|!!!,pending_transcript
IU-003,image-90f21d9024ba7b9af598d9a294c99946f4fd6fd4,71e7ae407be3.png,71e7ae407be3,R01,4980.322035909108,1741.8548402332162,849.0,122.0,1.0,,T-009|T-010|T-001,defaultpolicy|fallbackpolicy|!!!,pending_transcript
IU-004,image-b18577c0cc7f62baf22187a207f234841fba7333,cd9a55b5fc0d.png,cd9a55b5fc0d,R01,4965.681421977585,1887.4129631405813,753.0,482.0,1.0,,T-010|T-009|T-001,fallbackpolicy|defaultpolicy|!!!,pending_transcript
IU-005,image-e5918f0ff635d211034b9c0c6e78fe3edcb42ade,b52c4845c506.png,b52c4845c506,R01,4953.917103293972,2489.233036116064,918.0,318.0,1.0,,T-010|T-001|T-011,fallbackpolicy|!!!|getPolicy,pending_transcript
IU-006,image-d0aef9f51a8c8ad3b36626ceb7448345127d4cc2,d59e5944a7a5.png,d59e5944a7a5,R01,4962.917225364285,2825.7329750809076,932.0,413.0,1.0,,T-011|T-010|T-001,getPolicy|fallbackpolicy|!!!,pending_transcript
IU-007,image-1cd388eaf0394a47858b83be5b9a76cc62a793a9,fa8443e76300.png,fa8443e76300,R01,4991.48340056183,4174.2565932643265,907.0,482.0,1.0,,T-013|T-014|T-015,"AuthorizationMiddleware|build or retrieve policy, ordered metadata|if there is absolutely no policy",pending_transcript
IU-008,image-afabb7a58b4fc2c66655cd8764a292d3ff61cd13,3cd23adbf8d6.png,3cd23adbf8d6,R02,4997.4336070268555,4806.256715334632,778.0,482.0,1.0,,T-015|T-014|T-013,"if there is absolutely no policy|build or retrieve policy, ordered metadata|AuthorizationMiddleware",pending_transcript
IU-009,image-2496d8e9e67bf54123a0deb5d21351c6f0f3a4cd,6ee78631f0df.png,6ee78631f0df,R02,4996.745175009311,5437.246461428396,939.0,431.0,1.0,,T-016|T-015|T-017,run policy authentication|if there is absolutely no policy|Policyeval.Authenticate,pending_transcript
IU-010,image-90a126c29255a0b812a087bccb26f5045e289ce0,ab6beef57317.png,ab6beef57317,R03,4993.333753666982,6003.590089358084,860.0,482.0,1.0,,T-017|T-016|T-059,Policyeval.Authenticate|run policy authentication|if policy has scheme/s,pending_transcript
IU-011,image-dfae3e22f1bdd64fd671cb7ddc1b3955e769b0ad,99cf54b49be0.png,99cf54b49be0,R03,5008.726783082228,7790.079876141928,934.0,464.0,1.0,,T-020|T-019|T-018,resource|but populate context.User|respect allowanonymous,pending_transcript
IU-012,image-18338b912cdbd169b87ab21012996b7bc8fb2687,b10e4c47c22a.png,b10e4c47c22a,R01,2859.1261503981095,4119.240663088545,1266.0,482.0,1.0,,T-002|T-040|T-041,AuthorizationMiddleware|trying cache lookup|for cacheable policies,pending_transcript
IU-013,image-0598fdfbe35bda21a39b3f32fb000f5bcfbff7d7,2fb69621e370.png,2fb69621e370,R02,2867.2292380518456,4708.508058108069,608.0,46.0,1.0,,T-043|T-042|T-044,then getmetadata from|if nothing in cache|endpoint and combine into,pending_transcript
IU-014,image-7ece0bee62bf6f1c0840d2fcfb0cf7dedf93016e,350f04cd497d.png,350f04cd497d,R02,2866.740366369533,4757.7592381211,996.0,482.0,1.0,,T-051|T-050|T-052,result policy|requirements into|cache if cacheable,pending_transcript
IU-015,image-8c7fbc30641e53a24cd9dce88b41a7c7449d732e,521bdd8d2a77.png,521bdd8d2a77,R02,2803.0698001386845,5267.75598786863,868.0,146.0,1.0,,T-055|T-056|T-054,(means that there is|even no fallback policy|just call next,pending_transcript
IU-016,image-5a896f78924bff434dba024a6c7fc1e9f9a42c15,dd03bae98dd1.png,dd03bae98dd1,R02,2797.6786340769086,5532.849987225942,1306.0,362.0,1.0,,T-058|T-057|T-056,tehre is nothing on endpoint)|that is applyed when|even no fallback policy,pending_transcript
IU-017,image-da96d0df5540a9f5fe5dc897bf9dabecc9fb65a4,c23d8377fbc8.png,c23d8377fbc8,R03,2780.524787923063,6026.632054158035,1328.0,277.0,1.0,,T-066|T-067|T-068,"Policy evaluator authenticate, run all|schemes, (used handler results|are cached)",pending_transcript
IU-018,image-6bae8fdfba000468b33ee356f98616caa45f66e1,2ef01ed1b93d.png,2ef01ed1b93d,R03,2775.2941125925336,6403.350034176066,1320.0,221.0,1.0,,T-066|T-067|T-068,"Policy evaluator authenticate, run all|schemes, (used handler results|are cached)",pending_transcript
