image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"type assertions, double assertions and safe DOM narrowing",processed,c8e1d77616c0,image-0bf3ec52b2278ff0e19da692ef9bc03cb5a75a8e,12.938439430926337,307.5696693293139,603.0,354.0,962,565,source/images/c8e1d77616c0.png
S-002,R02,"keyof, known-key indexed access and generic helpers",processed,b82f1311777b,image-d3aba4320f41d01514a6d07c642a941c0423d753,1807.8225338708705,345.0625154409345,591.0,354.0,942,564,source/images/b82f1311777b.png
S-003,R01,"type assertions, double assertions and safe DOM narrowing",processed,ba4fc772d3ca,image-4d5daf263fc9720d593de06219370d29e4fdc632,10.0,671.9781728430244,965.0,367.0,965,367,source/images/ba4fc772d3ca.png
S-004,R02,"keyof, known-key indexed access and generic helpers",processed,38cbb6ff8c7a,image-b8e5aa035e58a4471e5c8ba9f138395ecf4e3097,1811.9102443518416,713.8215782368779,951.0,379.0,951,379,source/images/38cbb6ff8c7a.png
S-005,R01,"type assertions, double assertions and safe DOM narrowing",processed,c973422eee82,image-3894273aec37c68df2f6e0b7399cfb6948994ca8,69.32896335224814,1080.0959847796184,755.0,401.0,944,502,source/images/c973422eee82.png
S-006,R04,"finite literal key sets, mapped types and why index signatures cannot model a literal union directly",processed,db623a782f3e,image-f6ca09c477573d2c285ed28af681b06bd1767067,3475.249288714157,1142.398084653366,885.0,482.0,938,511,source/images/db623a782f3e.png
S-007,R02,"keyof, known-key indexed access and generic helpers",processed,356daaec2b1c,image-4f68d22382cb3662442b5a1a773d5d4ee5b05690,1844.132330940383,1166.062341583237,1011.0,236.0,1011,236,source/images/356daaec2b1c.png
S-008,R02,"keyof, known-key indexed access and generic helpers",processed,14f7c3e0f451,image-508c9b7dc0ea4ca928eacb9a49a19ae6aed68258,1860.8976978617118,1410.313521596253,823.0,482.0,927,543,source/images/14f7c3e0f451.png
S-009,R01,"type assertions, double assertions and safe DOM narrowing",processed,9a4e85c9c902,image-523045f917aeeb55f578e9d0592e43466598a19b,117.43722818835522,1481.8737354306795,744.0,401.0,910,491,source/images/9a4e85c9c902.png
S-010,R04,"finite literal key sets, mapped types and why index signatures cannot model a literal union directly",processed,4c7be455fc0c,image-57ff3ef6a77a4fd479ec592a7879eb8e26ac5ed5,3463.0307087207566,1634.9988130062256,932.0,386.0,932,386,source/images/4c7be455fc0c.png
S-011,R01,"type assertions, double assertions and safe DOM narrowing",processed,4ae5b4496d55,image-018a227de29e4cf8e133ca3e83bdded6096432bb,126.4364681948905,1897.590885569749,955.0,476.0,955,476,source/images/4ae5b4496d55.png
S-012,R02,"keyof, known-key indexed access and generic helpers",processed,6d0b135e5d5b,image-6434de8202ed64a00172d7da28c1435826c9d40c,1909.632330940383,1948.4697376878457,880.0,206.0,880,206,source/images/6d0b135e5d5b.png
S-013,R01,"type assertions, double assertions and safe DOM narrowing",processed,c47dd7c4b772,image-d05b2d6c2169b644882f2927479a464002b79bd2,170.0577450503597,2374.5151700712595,922.0,333.0,922,333,source/images/c47dd7c4b772.png
S-014,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,576019353efa,image-bc8f602fee6881b3541fc2a6f2e46b61d399e9f1,1854.7761675023887,2502.1972000607484,960.0,482.0,1011,508,source/images/576019353efa.png
S-015,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,13e7097239fc,image-e3c6dba20018e23545a991dc7d31f74985f923b8,1884.38179989389,2929.0200912961,934.0,222.0,934,222,source/images/13e7097239fc.png
S-016,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,8e774c1712fa,image-2e170557f1209f6976976e1acf7f71fd3064fbdf,1858.0480764360946,3200.186720263204,954.0,448.0,954,448,source/images/8e774c1712fa.png
S-017,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,d1ce53c8189b,image-91af35d7ecd3367d0c966db227a489e41c715690,1877.3934237967592,3746.1599649061845,970.0,392.0,970,392,source/images/d1ce53c8189b.png
S-018,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,c37665f4bc16,image-15d26620c4b624e3b936bfac85a5a266ddcf072a,1903.1591438040928,4195.8952810462515,705.0,482.0,918,628,source/images/c37665f4bc16.png
S-019,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,aec65b759800,image-789ef0f04f01a93d48871b77523ae3c6a50a434e,1858.8567953843374,4675.719790697955,971.0,284.0,971,284,source/images/aec65b759800.png
S-020,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,762151dd88c3,image-1a26835de7c8e6883560abed0ecbc3d2029a514b,1834.8014134764787,5366.423254595894,917.0,397.0,917,397,source/images/762151dd88c3.png
S-021,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,54f2ddfc778c,image-ed28362a9849caa39a8b527fd17f684467e7697e,1845.2373735125364,5775.872003844691,931.0,374.0,931,374,source/images/54f2ddfc778c.png
S-022,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,03a8667212cb,image-ed79f46882ca2688c2a54807e5580db1c3ace830,1876.224584299796,6164.872050794816,908.0,156.0,908,156,source/images/03a8667212cb.png
S-023,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,86797c56e997,image-d71024cc2929f1b290d35712b0a344f0408b2edd,1906.9926009873395,6563.180926245505,781.0,482.0,937,579,source/images/86797c56e997.png
S-024,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,bc70d8227e65,image-762a32203c1cd45832e303427e6f13475d76e10d,1877.4955884421381,7062.884766228758,950.0,481.0,950,481,source/images/bc70d8227e65.png
S-025,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,c81f797d53b9,image-5af51901c7ea0ba386a6b63afe535a9bc4d97ab7,1947.352905685442,7543.31342485042,616.0,263.0,616,263,source/images/c81f797d53b9.png
S-026,R03,"missing keys, index signatures, noUncheckedIndexedAccess, for-in and Record versus dictionaries",processed,1573503ef45f,image-a47641b1db8f48b6d723b30a5cc5915229edabec,1899.1145198037455,7822.194406295733,1002.0,410.0,1002,410,source/images/1573503ef45f.png
