label_id,region,semantic_review_status,x,y,text
T-001,R01,processed,1097.8572736467631,10.0,dict custom set operations
T-002,R03,processed,6168.326827301936,47.9439872952961,just dict
T-003,R02,processed,4011.7814294724235,106.70471006626542,preallocating dict and hashset
T-004,R04,processed,9334.993697419124,152.38836392290045,CONDITIONAL WEAK
T-005,R04,processed,9334.993697419124,152.38836392290045,TABLE
T-006,R01,processed,1585.1860140245908,162.34654380268125,dictionary.Keys
T-007,R01,processed,893.585971870807,239.12339736476122,equality
T-008,R01,processed,2391.787712191889,281.6454366583668,patterns with key sets
T-009,R02,processed,4222.89423321725,300.5388601285126,preallocationg
T-010,R01,processed,2220.8279097568748,1407.6948299325418,create new dict from
T-011,R01,processed,2220.8279097568748,1407.6948299325418,keys
