source_id,image_use_id,dom_group_index,symbol_id,fileId_short,x,y,width,height,rotation,center_x,center_y,opacity,nearest_labels_for_search_only
S-001,IU-001,1,image-c4371076f65d5b0fb6781e0ab5241a30c71814dd,02307d2224,3778.0642586449494,6069.163119200723,663.0,482.0,0.0,331.2853535353535,241.15625,1,T-010:repeated side effects | T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-007:disposing db context inside method | T-011:dif results on each enumeration
S-002,IU-002,2,image-be625f35bbeecd9995f556b6fb7b54e7e5d4398c,efe1175e62,3745.807448380739,5573.8725132619875,845.0,346.0,0.0,422.5,173.0,1,T-010:repeated side effects | T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-007:disposing db context inside method | T-011:dif results on each enumeration
S-003,IU-003,3,image-2e1b28882547ecaf2b962b89d3b138d8ac4e2a0a,07ccbc5f6c,3767.9019707191433,5117.7162632619875,753.0,482.0,0.0,376.405477661597,241.15625,1,T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-010:repeated side effects | T-007:disposing db context inside method | T-011:dif results on each enumeration
S-004,IU-004,4,image-2c5da932beed279c2a0aa6e01d973104f7f3f1a7,c29fe45e34,3756.30474052108,4502.95054896012,699.0,482.0,0.0,349.26077586206895,241.15625,1,T-008:hidden db query outside rep boundary | T-009:sometimes partial enumeration can | T-007:disposing db context inside method | T-010:repeated side effects | T-011:dif results on each enumeration
S-005,IU-005,5,image-289cbbb463d0cf336156be5bcc0b8444bf4e20fa,b87c0d3981,3764.55952930898,3739.696196980555,727.0,482.0,0.0,363.28308486238535,241.15625,1,T-007:disposing db context inside method | T-008:hidden db query outside rep boundary | T-011:dif results on each enumeration | T-009:sometimes partial enumeration can | T-010:repeated side effects
S-006,IU-006,6,image-d6e92dc9e0a3e92de4950bd52d89f2e81ff803bf,3d2e1aae93,3727.026705101199,3254.362883992274,751.0,482.0,0.0,375.48253504672897,241.15625,1,T-007:disposing db context inside method | T-011:dif results on each enumeration | T-008:hidden db query outside rep boundary | T-009:sometimes partial enumeration can | T-012:so we have 2 types of scenarios
S-007,IU-007,7,image-daafc9c2bf944de1ebba2b575d59a9ffada93843,c687e670b4,3727.6678834784025,2608.037910731411,705.0,482.0,0.0,352.6807273890785,241.15625,1,T-011:dif results on each enumeration | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary | T-012:so we have 2 types of scenarios | T-009:sometimes partial enumeration can
S-008,IU-008,8,image-955f2eef6aaee9f30ef5a453d18d96c2969cfc7d,27f7cb860c,3709.3882983709645,2314.2650561995515,779.0,144.0,0.0,389.5,72.0,1,T-011:dif results on each enumeration | T-007:disposing db context inside method | T-012:so we have 2 types of scenarios | T-008:hidden db query outside rep boundary | T-001:so when we return ienumerable without tolist
S-009,IU-009,9,image-79945b53ef798708d04a3e8d415a88fbcc15884e,ce1689bd76,3700.731936763823,1815.7754932112703,780.0,482.0,0.0,390.15636160714286,241.15625,1,T-011:dif results on each enumeration | T-012:so we have 2 types of scenarios | T-007:disposing db context inside method | T-001:so when we return ienumerable without tolist | T-008:hidden db query outside rep boundary
S-010,IU-010,10,image-c72b6dc65c406a5a8eb3f67f76d51066e1368dd5,569c17e142,3702.388420441277,1320.0983691878328,889.0,471.0,0.0,444.5,235.5,1,T-012:so we have 2 types of scenarios | T-011:dif results on each enumeration | T-001:so when we return ienumerable without tolist | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary
S-011,IU-011,11,image-24d556e2a307705bebcec535fec238336c815cdb,ba9826e440,3720.863167360292,826.442180222989,692.0,482.0,0.0,346.0252530809859,241.15625,1,T-012:so we have 2 types of scenarios | T-001:so when we return ienumerable without tolist | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary
S-012,IU-012,13,image-bcc3cc2e2d6f6b12cf115e277ec9e0d5ee25291f,ae60863d25,4576.760762229806,763.775432176114,674.0,482.0,0.0,336.79428418803417,241.15625,1,T-012:so we have 2 types of scenarios | T-001:so when we return ienumerable without tolist | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-013:what if we have called to list
S-013,IU-013,14,image-ab1df671ba6e8bdbe2fa6f5c9a4903dc689cb4b2,e9c9e77a7b,2751.3087165877987,817.1643278466845,658.0,482.0,0.0,329.1907980103806,241.15625,1,T-001:so when we return ienumerable without tolist | T-012:so we have 2 types of scenarios | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-002:Had to call tolist above to do select
S-014,IU-014,15,image-10aa65aa85e6ac2e017e209a3579a1e4b527d68c,df44059ae3,2734.7644129843247,1332.7199003564574,689.0,482.0,0.0,344.6239565943239,241.15625,1,T-012:so we have 2 types of scenarios | T-001:so when we return ienumerable without tolist | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-002:Had to call tolist above to do select
