label_id,region,semantic_review_status,x,y,text
T-001,R02,processed,4332.703227280919,229.04763721284326,refresh tokens strategies
T-002,R02,processed,4332.703227280919,229.04763721284326,token family
T-003,R02,processed,4332.703227280919,229.04763721284326,redis
T-004,R01,processed,10.0,903.8107591915268,react query  with singletone query client
T-005,R04,processed,22409.095282579045,1071.8946089160181,KID
T-006,R04,processed,16970.93722182495,1123.2760637942683,jwt auth and token descriptor
T-007,R03,processed,13447.148669860733,1169.532630226524,"END TO END JWT, REFRESH"
T-008,R03,processed,13447.148669860733,1169.532630226524,REACT
T-009,R03,processed,10100.776448971606,1207.119728670974,react implementation
T-010,R04,processed,19789.56646885778,1391.585052725587,symmetric/ assymetric keys
T-011,R02,processed,4487.488496787077,1880.7559547445508,refresh token family
T-012,R01,processed,1695.137125651041,2120.7963142250055,// src/auth/tokenCache.ts
T-013,R01,processed,1695.137125651041,2120.7963142250055,"import { queryClient, TOKEN_KEY } from ""../queryClient"";"
T-014,R01,processed,1695.137125651041,2120.7963142250055,export function getAccessToken(): string | null {
T-015,R01,processed,1695.137125651041,2120.7963142250055,return (queryClient.getQueryData(TOKEN_KEY) as string | null) ?? null;
T-016,R01,processed,1695.137125651041,2120.7963142250055,}
T-017,R01,processed,1695.137125651041,2120.7963142250055,export function setAccessToken(token: string | null) {
T-018,R01,processed,1695.137125651041,2120.7963142250055,"queryClient.setQueryData(TOKEN_KEY, token);"
T-019,R01,processed,1695.137125651041,2120.7963142250055,}
T-020,R01,processed,1689.2112901475684,2590.4260342770876,// src/auth/refresh.ts
T-021,R01,processed,1689.2112901475684,2590.4260342770876,"import { setAccessToken } from ""./tokenCache"";"
T-022,R01,processed,1689.2112901475684,2590.4260342770876,export async function refreshAccessToken(): Promise<string> {
T-023,R01,processed,1689.2112901475684,2590.4260342770876,"const res = await fetch(""/api/auth/refresh"", {"
T-024,R01,processed,1689.2112901475684,2590.4260342770876,"method: ""POST"","
T-025,R01,processed,1689.2112901475684,2590.4260342770876,"credentials: ""include"", // sends refresh cookie"
T-026,R01,processed,1689.2112901475684,2590.4260342770876,});
T-027,R01,processed,1689.2112901475684,2590.4260342770876,"if (!res.ok) throw new Error(""Refresh failed"");"
