label_id,region,semantic_review_status,x,y,text
T-001,R01,processed,482.81380961703144,10.0,5. Recommended “safe & fast” template
T-002,R01,processed,482.81380961703144,10.0,private static readonly Regex SafeRegex =
T-003,R01,processed,482.81380961703144,10.0,new Regex(
T-004,R01,processed,482.81380961703144,10.0,"pattern,"
T-005,R01,processed,482.81380961703144,10.0,RegexOptions.Compiled |
T-006,R01,processed,482.81380961703144,10.0,RegexOptions.IgnoreCase |
T-007,R01,processed,482.81380961703144,10.0,"RegexOptions.CultureInvariant,"
T-008,R01,processed,482.81380961703144,10.0,TimeSpan.FromMilliseconds(200)
T-009,R01,processed,482.81380961703144,10.0,);
T-010,R03,processed,146.66655622209737,7184.563406207627,5. Recommended “safe & fast” template
T-011,R03,processed,146.66655622209737,7184.563406207627,private static readonly Regex SafeRegex =
T-012,R03,processed,146.66655622209737,7184.563406207627,new Regex(
T-013,R03,processed,146.66655622209737,7184.563406207627,"pattern,"
T-014,R03,processed,146.66655622209737,7184.563406207627,RegexOptions.Compiled |
T-015,R03,processed,146.66655622209737,7184.563406207627,RegexOptions.IgnoreCase |
T-016,R03,processed,146.66655622209737,7184.563406207627,"RegexOptions.CultureInvariant,"
T-017,R03,processed,146.66655622209737,7184.563406207627,TimeSpan.FromMilliseconds(200)
T-018,R03,processed,146.66655622209737,7184.563406207627,);
