image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,f40b0684c9fc,image-ac5e7180132cd0196d5ae621e336ec1986b0bdd9,352.81657888381824,340.81534508802997,957.0,331.0,957,331,source/images/f40b0684c9fc.png
S-002,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,e569f8e29dd6,image-7ddd2c48ea1d524c4374f0125625b46d3ed52afd,2102.055152882057,361.2470290579686,978.0,444.0,978,444,source/images/e569f8e29dd6.png
S-003,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,8a53b425bff6,image-19028014503102571e71889faa9bc8fc0181258a,387.70045112633306,701.0208957570421,931.0,327.0,931,327,source/images/8a53b425bff6.png
S-004,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,d64c8d9a28d6,image-57f633ebdd9287282bb94f5b4991d6079a4d21fc,2057.9599922917796,1002.9297358605863,1070.0,440.0,1070,440,source/images/d64c8d9a28d6.png
S-005,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,d4d616f4d944,image-88beaaee05cdd441c4b24593022b426bd36832e2,350.009171712064,1262.1578505650423,972.0,479.0,1054,519,source/images/d4d616f4d944.png
S-006,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,a65f0d2103b8,image-fc43ff8670c814414ac31007b7643b34118e2e8f,2104.0549978721365,1563.1414915223168,934.0,440.0,934,440,source/images/a65f0d2103b8.png
S-007,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,a23afdb43aa0,image-637e808ba494afee2b9ceaccbab4037509e9ca64,321.18686498776833,1766.5383252942074,945.0,309.0,945,309,source/images/a23afdb43aa0.png
S-008,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,0fcbdf3bfbad,image-84bc50cfbfd80d02f259fd7b544a57e5884b391c,309.9898213087904,2150.614119860972,1108.0,416.0,1108,416,source/images/0fcbdf3bfbad.png
S-009,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,70cba40db994,image-23daca47ac482672ca76675984151ec23d11aecf,2040.277353643347,2222.9376854474785,863.0,482.0,943,527,source/images/70cba40db994.png
S-010,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,4554de87fa6c,image-5ad14a101f4eaa0f9938491d9c6fdf747250502d,286.5160151059681,2650.7911662032993,937.0,482.0,1076,554,source/images/4554de87fa6c.png
S-011,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,5838d6169531,image-ebb51025d50e20abc5f533f33bded261a3de28b8,2099.313914817821,2858.6175124564134,782.0,150.0,782,150,source/images/5838d6169531.png
S-012,R02,"conditional replacement, N-th occurrence replacement and capture-group-aware evaluator logic",processed,13c4c51d77fa,image-09342c08cc3ef93105a417e840b3d203771e56af,2007.9255684636541,3078.432575932976,1027.0,460.0,1027,460,source/images/13c4c51d77fa.png
S-013,R01,"Regex matching/replacement basics, IgnoreCase, inline options, capture groups and MatchEvaluator",processed,23a42952d03f,image-0a9694d755a619df04062c7c7b23c45fa00f9459,214.90687977184007,3140.787915310585,924.0,482.0,1011,528,source/images/23a42952d03f.png
S-014,R03,"RegexOptions.Compiled, CultureInvariant, timeouts, catastrophic backtracking and safe reusable templates",processed,d6e293d2a4e4,image-4737ddcc22ad3b360575794d4e4825f59ddd3f90,199.83328247070358,3662.277447781288,889.0,294.0,889,294,source/images/d6e293d2a4e4.png
S-015,R04,"per-line conditional replacement strategies, stateful evaluators and split/join trade-offs",processed,c535603d1aaa,image-01997e261a11e051773e5b9bcf4c811fdfe8ffb5,2280.85214565127,3724.313340364398,770.0,482.0,1017,637,source/images/c535603d1aaa.png
S-016,R03,"RegexOptions.Compiled, CultureInvariant, timeouts, catastrophic backtracking and safe reusable templates",processed,af866c0b2ac3,image-c79e75ba545824c90a77e309418a9174de29543a,194.89527120291677,4038.121197781288,926.0,482.0,1042,543,source/images/af866c0b2ac3.png
S-017,R04,"per-line conditional replacement strategies, stateful evaluators and split/join trade-offs",processed,84cdc5379da2,image-e78d29f9c5f1a1b571e90c280af56ddcce45b5dc,2200.6841269488973,4568.432372482453,955.0,435.0,955,435,source/images/84cdc5379da2.png
S-018,R04,"per-line conditional replacement strategies, stateful evaluators and split/join trade-offs",processed,46a440f9d1b2,image-91c20b29a4e8c6af2d5a1783c4bc5a0b6919f27b,2232.596362998289,5062.090982508492,698.0,482.0,946,654,source/images/46a440f9d1b2.png
S-019,R03,"RegexOptions.Compiled, CultureInvariant, timeouts, catastrophic backtracking and safe reusable templates",processed,d5f801aebd29,image-4162585be627c27c83a67011fc698fbc96cfe4c1,145.33328247070358,5323.44424160453,758.0,235.0,758,235,source/images/d5f801aebd29.png
S-020,R03,"RegexOptions.Compiled, CultureInvariant, timeouts, catastrophic backtracking and safe reusable templates",processed,5ce02399f994,image-47b2ce1808f4113fd339fe9be2292dee90946ba8,10.316623727899241,5594.78783901664,1073.0,842.0,847,665,source/images/5ce02399f994.png
