source_id,stage0_group,stage1_region,decision,status,reason,notes
S-001,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-003,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-004,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-005,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-008,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-009,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-010,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-012,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-013,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-014,ENC-R01-basics-getstring-getbytes-getchars-counts,ENC-R01,included-in-ENC-R01-basics-getstring-getbytes-getchars-counts-stage1-v001,verified-visible-semantic-transcript,"Encoding API basics: GetString, GetBytes, GetChars, span overloads, allocation behavior, GetCharCount/GetMaxCharCount, buffer sizing, and partial byte-array decoding.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
