image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-26b53c40ee9f631bc5ea4c6eb18455983d9a15f6,b5271d4d65f0.png,b5271d4d65f0a275d2af4b1c67754d5edf8b7641ab98ce7aac8472ed34994cc8,b5271d4d65f0,image/png,68995,1424,594,RGBA,1,extracted
image-bb0688d4e3ba9c60763d7049a6afa8cd426bdef5,8634dcc61610.png,8634dcc6161022a1e5fb9fdef6cbc7836190936c5c1ce56df3b983ac6f5f2f41,8634dcc61610,image/png,48685,1558,361,RGBA,1,extracted
image-bc13b39b8dc319b1e232f3c9e83934b26ad1f241,4bdef7d60929.png,4bdef7d609294bdcabadd5209a7c7fa0000a58b93fc0031ad69d5da15b99d315,4bdef7d60929,image/png,69834,1489,582,RGBA,1,extracted
image-fff859333d20bf07e7dc817dacfa6a1fbc84c714,c47e3e959e9d.png,c47e3e959e9d100577887a4b86a3609706e39eac4a16c6759c930f3ca5ec5d41,c47e3e959e9d,image/png,56951,1474,472,RGBA,1,extracted
image-87ad0a35d0264cbb90ac87499f585c5bba5e6fb5,c894afb124e7.png,c894afb124e706bbfedd69e2b4baed2ba5cf81b6d9a176b85be1882be8e4966f,c894afb124e7,image/png,68916,1203,677,RGBA,1,extracted
image-5ba095184a84981270fd86ee782e1627fc916903,6409081e6b86.png,6409081e6b86281772d79e20c79a795c8910540dd47eee53a3f2ac54eed1ef95,6409081e6b86,image/png,35893,1125,437,RGBA,1,extracted
image-de9785e023c54d2984c3e9b0202b21cd55dc9c2f,e26d6f6e5f53.png,e26d6f6e5f53ddd0f68515cf4b7879202f2b2b9fbacc4c943b6910dca2a7eded,e26d6f6e5f53,image/png,49697,1143,552,RGBA,1,extracted
image-7da0ca6f431a222ffda215baf9959618f2399d21,b594827cdbdf.png,b594827cdbdfe939a4a39c4315d2a0f5ad0770f87b34ff2a05f15a4eb2b890c5,b594827cdbdf,image/png,61043,1251,631,RGBA,1,extracted
image-923664936a04de0197315d64726ceba47af4aa79,39bb20b405c9.png,39bb20b405c9fdd567f4916e77e883aa5a17d0334b20d05c08cb3490dab26218,39bb20b405c9,image/png,38350,1258,400,RGBA,1,extracted
image-b9b1464304e3390337e7ec253b9249d48cac7468,5206a31809ee.png,5206a31809ee3467a8cc04f3a482d630a52e9f7ea968c561df42d77022776f74,5206a31809ee,image/png,58817,1186,641,RGBA,1,extracted
image-3355aaccd8d6ca42e3bc9499343962533322f4df,74d7c5c11570.png,74d7c5c11570f4ec0651a021cadb92ddc5908c84e5e5e377540c537c8b46ec5d,74d7c5c11570,image/png,59394,1307,578,RGBA,1,extracted
image-433f867b1d67dd4b6f5aa4b4d1d1e0abbcbe8e1a,62c5ebd09de7.png,62c5ebd09de7d4db67b6e85d888076e361a8e23635f420c9ea7fad476ddadbcb,62c5ebd09de7,image/png,31771,1113,402,RGBA,1,extracted
