source_id,from_stage0_group,stage1_region,decision,status,reason,notes
S-027,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-028,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-029,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-030,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-031,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-032,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-033,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-034,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-035,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-036,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-037,MFA-R03,MFA-R03,included-in-MFA-R03-secret-generation-helpers-stage1-v001,verified-visible-ocr-assisted,"Secret-generation implementation helpers: random bytes, Base32, OtpNet, UserSecret entities, DbContext, course-style character alphabet, entropy, BitConverter, and indexing.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
