source_id,from_stage0_group,stage1_region,decision,status,reason,notes
S-003,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-005,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-007,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-010,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-012,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-014,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-016,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-018,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-021,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-022,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
S-024,MFA-R01,MFA-R01,included-in-MFA-R01-totp-mfa-theory-stage1-v001,verified-visible-ocr-assisted,"MFA factor theory, TOTP authenticator concept, enrollment/sign-in model, data model/security notes, and TOTP implementation building blocks.","Visible text present; OCR-assisted read, not an OCR-timeout/error placeholder."
