image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"server-driven downloads, Content-Disposition, window.location, normal links and browser-native behavior",processed,42b53b1a728c,image-24d8f552b512eb9546341a9d36dd1931c566381c,264.438916158103,441.8601253228776,938.0,482.0,970,499,source/images/42b53b1a728c.png
S-002,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,4e368fd38fbf,image-ba908f4877d9b1441e36fbaef35433916b55acf7,4964.799681143344,507.47973882314227,1015.0,319.0,1015,319,source/images/4e368fd38fbf.png
S-003,R03,"Axios/fetch Blob flow, filename extraction, anchor downloads, authentication and signed URLs",processed,841f5565f4f3,image-edc58c57bfdfd528e1e4dc7db18615fe130f9369,7631.720605414499,532.9646042899103,891.0,161.0,891,161,source/images/841f5565f4f3.png
S-004,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,ea1036d533c9,image-9fcf9c8abbdcb82d70b3aaf4dbf8d4af54e5bc21,6199.4242142144985,576.8776834108262,923.0,249.0,923,249,source/images/ea1036d533c9.png
S-005,R04,"File System Access API: showSaveFilePicker, createWritable, pipeTo, keepExistingData and writer modes",processed,e02020274451,image-447238c506af471189b29eebcb321cdbaae831c7,11835.881780208347,579.687161043596,930.0,399.0,930,399,source/images/e02020274451.png
S-006,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,0319f7eae365,image-16c3303b4bf70ed8d220a0f78902ecfdb91b5cd6,3746.131009485879,589.0143175458984,853.0,361.0,853,361,source/images/0319f7eae365.png
S-007,R04,"File System Access API: showSaveFilePicker, createWritable, pipeTo, keepExistingData and writer modes",processed,7db3430d3082,image-3cbf6dbceef01e88f9d46861f0db211b7a6f03af,10674.355734883224,677.5057904783357,814.0,365.0,814,365,source/images/7db3430d3082.png
S-008,R04,"File System Access API: showSaveFilePicker, createWritable, pipeTo, keepExistingData and writer modes",processed,ca2e00ce6536,image-b04ad0838105fe2f492bee3f10cd029031799c93,13091.316930751163,702.5495694176957,853.0,364.0,853,364,source/images/ca2e00ce6536.png
S-009,R03,"Axios/fetch Blob flow, filename extraction, anchor downloads, authentication and signed URLs",processed,8eee0668a5d5,image-f30c998003cf6ba0d59448ba6a528a6aa3d24572,7624.665185492624,725.0756475841836,834.0,439.0,834,439,source/images/8eee0668a5d5.png
S-010,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,aece94815d23,image-901bcd927c6d0870ad817664a15593b510e0b22f,6229.592821325714,833.805879116489,1033.0,482.0,1039,485,source/images/aece94815d23.png
S-011,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,e0a1058b5d76,image-52dffcd031141601330246cd203aa95c8fa79431,4977.557828710648,883.6780908508631,973.0,207.0,973,207,source/images/e0a1058b5d76.png
S-012,R01,"server-driven downloads, Content-Disposition, window.location, normal links and browser-native behavior",processed,22eaf6168baf,image-bc0d3d947e3a43de9ef315ad262ba1d2cb4c832d,261.71960253084853,929.54012671797,1023.0,406.0,1023,406,source/images/22eaf6168baf.png
S-013,R01,"server-driven downloads, Content-Disposition, window.location, normal links and browser-native behavior",processed,96eea4c08e85,image-60ee57fd25a319e45e8ff34e1da0e56535938c3e,1911.9953100799503,942.9061972953673,887.0,274.0,887,274,source/images/96eea4c08e85.png
S-014,R02,"Blob URLs, showing versus downloading, MIME type, Content-Disposition after fetch and CORS exposure",processed,509483416fff,image-f571e1e0c11dd0d16778e96ba79a83eb0473da03,3716.9273114335783,974.5884396569058,864.0,78.0,864,78,source/images/509483416fff.png
S-015,R04,"File System Access API: showSaveFilePicker, createWritable, pipeTo, keepExistingData and writer modes",processed,e9c24869942a,image-ef05690709c7783bbcd61fe8862db0d49fdd3282,11803.124278432777,1014.429548295017,884.0,218.0,884,218,source/images/e9c24869942a.png
S-016,R04,"File System Access API: showSaveFilePicker, createWritable, pipeTo, keepExistingData and writer modes",processed,d18c8f16ed78,image-4185f89d95423e074981cdcf8e2c4669c4ae301a,13097.7411361844,1083.0646839418464,685.0,146.0,685,146,source/images/d18c8f16ed78.png
