label_id,region,semantic_review_status,x,y,text
T-001,R02,processed,2141.9779427791273,10.0,examples od usage openjson
T-002,R04,processed,6311.051972199828,724.4082457296549,array property inside
T-003,R04,processed,6311.051972199828,724.4082457296549,pouter object
T-004,R01,processed,174.00467319681138,775.9371246521023,without with we are creating table wit hkey value type columns
T-005,R01,processed,174.00467319681138,775.9371246521023,where value is the object
T-006,R02,processed,2619.019434978884,788.5948519312892,"so penjson is kinda for arrays,"
T-007,R02,processed,2619.019434978884,788.5948519312892,we may need to use openjson($.arrprop) when we have object
T-008,R03,processed,4198.201564621177,811.0975866532431,nested array inside each
T-009,R03,processed,4198.201564621177,811.0975866532431,object
T-010,R04,processed,5323.275227599079,849.2212062879753,nested object inside each array row
T-011,R01,processed,197.70842211174204,921.1223324429138,we arew defininng values for our table that we are defining with with
T-012,R01,processed,197.70842211174204,921.1223324429138,"[value] type $ will be the value itself, it can work without with"
T-013,R01,processed,197.70842211174204,921.1223324429138,then we can define props to our table that wq we are creating with openjson
T-014,R01,processed,197.70842211174204,921.1223324429138,and with - name type $.jsonobjprname where $ is the value of array
