image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-b9bb7d4b2f0722c0d220a1865270de89618e0701,a6a7b96355a2.png,a6a7b96355a24271ccaee7e40b2af4bd70e2e064a5af00bcf3d21ef8e1f21552,a6a7b96355a2,image/png,42591,1019,365,RGBA,1,extracted
image-c6044643b76f117d138bc7aa6ca03432d54b7c14,0752a04bbbdf.png,0752a04bbbdfbc104a5efcebad9d9668c8b2154487b5e5d82a595d6099d22151,0752a04bbbdf,image/png,78661,1247,520,RGBA,1,extracted
image-13dbe540b10d8f860faf66d331cdee4b6cf85249,03f27f7eb10c.png,03f27f7eb10c2b5e4ded290c03529c5538c5f0cbf2b2bfb589741331e84fed02,03f27f7eb10c,image/png,43349,1414,244,RGBA,1,extracted
image-e00d1d2a7f3fb87823a74fc8eaca258822f09dfa,5893b10075aa.png,5893b10075aae39b88a29c84f1ecc58bb73f3e7c5e993682e81d552f97ed2567,5893b10075aa,image/png,119156,1351,684,RGBA,1,extracted
image-de7fd4c86b0e0549518b44975097a20ebdd2cc8b,b44b845b55ca.png,b44b845b55cabfc255090fd0fce691d0912a6dd3d24aedede3d104f15c82355c,b44b845b55ca,image/png,33343,672,314,RGBA,1,extracted
image-f8a53e418610a182bcfcc0b0781a4b6d265469c3,4ebe18364aaa.png,4ebe18364aaa8e3b848d9f43ebf34bc844fcafad4bd37d6fd8278b960a4974b7,4ebe18364aaa,image/png,22161,726,283,RGBA,1,extracted
image-91c047eab63e88cb5e4adb9b65d1a58e18d65984,9249f3c0b73b.png,9249f3c0b73b8a116256e000a30a2d53703e83ee9f9665dd198d4b74b0d2a0c7,9249f3c0b73b,image/png,38981,839,364,RGBA,1,extracted
image-040a756d676e5663bab9ebc1aafd919307c9051e,e8147ed22305.png,e8147ed2230531244e193f5733a0969b4aed6732a598dd7df9cf05db4e2d6367,e8147ed22305,image/png,57586,1100,315,RGBA,1,extracted
image-a7c53f3e030afa28db3793b6917f3aff9cf30b6a,090400d4847a.png,090400d4847ac3066ed89418420f67809c4c46b418c5581a59885d1e5278c4f2,090400d4847a,image/png,51263,1109,279,RGBA,1,extracted
image-aeee978f85c53b13e834ba0c6fca156e48e2d125,fba36d6520f4.png,fba36d6520f43888b3e56be932cbab86a7320a26bf5aaa3acbc38a2987cec141,fba36d6520f4,image/png,75258,1080,463,RGBA,1,extracted
