image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-3d76f35e265dcd5d1c665dfc9d390c90abdaf054,7d418a3e19df.png,7d418a3e19df599767ef629e41efd8eabfdbc4393bff2d0c84d485af47ecb1ae,7d418a3e19df,image/png,16505,1020,196,RGBA,1,extracted
image-4a0b7c85f88d55e846bdd4655c71269d6fd167ba,94ba0f49baeb.png,94ba0f49baebc083e4be2d2b6ab08fd53246e14cbbe8b49efb176f34e41509cc,94ba0f49baeb,image/png,24439,955,366,RGBA,1,extracted
image-99eaccea42f64b4e00599624a31a5c1c493797fa,3666a861e505.png,3666a861e505e6d6e1a995a1e4853c56390c303977e8b4b4665951a8d15626dc,3666a861e505,image/png,44709,928,577,RGBA,1,extracted
image-4b19645f21c4a3245ccb79cefba6a0893889bf5d,fc122c379bdd.png,fc122c379bdd7e6bd2f3995fb855fc19a83d15ea9c269cd611946e83ceb0b8f8,fc122c379bdd,image/png,21144,779,307,RGBA,1,extracted
image-bc16e8c1f3876205efe7772a15009cb6ed96da50,1b554867b44c.png,1b554867b44cb86ad045635498d686fe988d5e60003177962ad31967055e1e95,1b554867b44c,image/png,32426,872,404,RGBA,1,extracted
image-bee54b5c6094f6db0f3c362461e2d60051585694,2f52e0d9d26b.png,2f52e0d9d26be88bce44a205f16d905ca99dcb8d02c5c05d769cdfa7dc013100,2f52e0d9d26b,image/png,23152,835,295,RGBA,1,extracted
image-eb720898333b65541e5ab622a44760e3b6d191ef,59f006c91136.png,59f006c911364480fae0ddcede8f316d9dd70b73ae0971d97d17f4d43e436a49,59f006c91136,image/png,57913,874,602,RGBA,1,extracted
image-aecfda7826d048e7325dec1655d73043631e5e76,b3a1d6e3bb2f.png,b3a1d6e3bb2f598de698c98d97c9e71713e96b71686e1a1e34350625ef9c04d6,b3a1d6e3bb2f,image/png,31200,846,387,RGBA,1,extracted
image-a3f5ebc106e6353108cfe2a78e416686745bb755,3a9092ece335.png,3a9092ece3353be3b22381a2a4625b90cc5f785443c8c6bc0991c1b71760e937,3a9092ece335,image/png,29243,825,375,RGBA,1,extracted
image-fbd08beafcc9d4f9bc78674d065647ba26e8d81e,f9c2365c7dd9.png,f9c2365c7dd91df714281dc469e4911c6b18b59ec29306854e3c6907ab3b238c,f9c2365c7dd9,image/png,14447,874,167,RGBA,1,extracted
image-8f87b297a430d110b37e8f7f30f5470b45342120,f5b5c9f0942b.png,f5b5c9f0942bfb34bb35b8424a3d6b037c7834b56d4ab2de9f6f9e6782dfe43a,f5b5c9f0942b,image/png,11510,533,234,RGBA,1,extracted
image-76b66342396777713637228e289233ab322f11aa,882a212471ff.png,882a212471ff884e98e3f876f854d8403957585003eeb63e4dc6ed9bcbc5d967,882a212471ff,image/png,35598,653,624,RGBA,1,extracted
image-7d860e172cd89a0148574a829da063ed3faba6fb,3663c246ee09.png,3663c246ee09864eee6b4427e419f8aad695231967482ac7567ed2b6fe8daf1f,3663c246ee09,image/png,26256,810,349,RGBA,1,extracted
image-9686a61961463235a8f8554db38c4320ff02e86a,7c5d6f77f1e2.png,7c5d6f77f1e27dd6b825c8989cb38123086db1050809e208c97bbb1ece8f570a,7c5d6f77f1e2,image/png,21319,910,324,RGBA,1,extracted
image-1f3abf40f86943708e108256e7c66858d11262e1,f27bb63a0284.png,f27bb63a0284925cc054f4eb8dd0135a567740e1a6510399880a934aa14dd796,f27bb63a0284,image/png,36330,846,458,RGBA,1,extracted
