source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,region_id,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close
S-001,1,1e1c0dea51df048aabea538eedfdd9123d86f26a,1e1c0dea51,2782.105,924.821,607.0,482.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.","L-004: invalidation | L-003: setup | L-002: stampede protection | L-005: multi instance nuance, removed from distributed,",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-002,2,41dd6ac379e68a433e082dff3ed1cce71c118252,41dd6ac379,2581.702,665.047,945.0,243.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.",L-003: setup | L-004: invalidation | L-002: stampede protection | L-007: tag invalidation,candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-003,3,c044f7471d15bb608cc8ea7974beab569ac19158,c044f7471d,2663.871,165.96,627.0,482.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.",L-003: setup | L-004: invalidation | L-002: stampede protection | L-007: tag invalidation,candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-004,4,58b7802ab9ee5edd70ba7942debbeedca2c1af43,58b7802ab9,1855.662,186.371,780.0,334.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.",L-002: stampede protection | L-003: setup | L-004: invalidation | L-007: tag invalidation,candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-005,5,a1906258572b887c955aa3235190db6b12353129,a190625857,2724.2,3092.617,842.0,306.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.","L-006: but not from local | L-005: multi instance nuance, removed from distributed, | L-004: invalidation | L-007: tag invalidation",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-006,6,497958325da2673cb2e2ad51eeb0956e2e839596,497958325d,2761.322,2379.623,707.0,482.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.","L-005: multi instance nuance, removed from distributed, | L-006: but not from local | L-004: invalidation | L-007: tag invalidation",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-007,7,bbb725fb1facbf327f2d2f8d9ddfcd1a023b9b46,bbb725fb1f,2664.353,2072.409,886.0,276.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.","L-005: multi instance nuance, removed from distributed, | L-004: invalidation | L-006: but not from local | L-007: tag invalidation",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-008,8,cf43a8d3f5d754c6368bdf713ef6acb02c2ba63e,cf43a8d3f5,2633.26,1626.594,883.0,418.0,0.0,1,R01,hybridcache-purpose-two-level-cache-and-api-shape,P01-R01-R02,"HybridCache purpose, two-level cache idea, API shape, primary/distributed cache layers and why it exists.","L-004: invalidation | L-005: multi instance nuance, removed from distributed, | L-006: but not from local | L-003: setup",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,hybridcache-purpose-two-level-cache-and-api-shape,yes
S-009,9,019a168d042bc3a948a7b65e787737b8a0fc6731,019a168d04,4127.442,3162.454,679.0,482.0,0.0,1,R02,getorcreate-stampede-protection-and-factory-flow,P01-R01-R02,"GetOrCreateAsync flow, cache miss factory, stampede protection, cancellation/token behavior and single-flight style coordination.","L-006: but not from local | L-005: multi instance nuance, removed from distributed, | L-004: invalidation | L-003: setup",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,getorcreate-stampede-protection-and-factory-flow,yes
S-010,10,1e49e9321c7696a9b5c46297879778d9f84b7f1b,1e49e9321c,4187.472,3677.639,563.0,482.0,0.0,1,R02,getorcreate-stampede-protection-and-factory-flow,P01-R01-R02,"GetOrCreateAsync flow, cache miss factory, stampede protection, cancellation/token behavior and single-flight style coordination.","L-006: but not from local | L-005: multi instance nuance, removed from distributed, | L-004: invalidation | L-007: tag invalidation",candidate-needs-boundary-review,no,Stage0 coordinate/source-order candidate only; must be visually/semantically checked before transcript.,getorcreate-stampede-protection-and-factory-flow,yes
