image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,fde7c9f0bac1,image-491ba43633eb2afb9700186d512a8375c4b6fe89,3875.5521012313675,10.0,1011.0,320.0,1011,320,source/images/fde7c9f0bac1.png
S-002,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,1a8c8fafa235,image-45422120a1c13dbe2ca1f31c9c09154eed281742,3869.2339194131855,328.9999445134945,980.0,242.0,980,242,source/images/1a8c8fafa235.png
S-003,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,7487d81457e3,image-30ab8804b4e26f94838870eae733bd5b75906924,3893.6278957981285,581.6362526633529,970.0,464.0,970,464,source/images/7487d81457e3.png
S-004,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,ecc93eccc8d4,image-7fc13b3546978f73461975252a34a37cfc5f3c1c,5636.828159385537,778.5028477175274,951.0,482.0,960,487,source/images/ecc93eccc8d4.png
S-005,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,94754c95a9d9,image-a22b480923efb3b5d87c17ba9b78d1f9d4e8e50d,3893.4915321617646,1067.2878972833805,963.0,443.0,963,443,source/images/94754c95a9d9.png
S-006,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,e2ae3d7c1a7c,image-6b7f1442ce55f4fa912c1f139033ff35ca946aea,5607.4672050190575,1279.436807678465,968.0,476.0,968,476,source/images/e2ae3d7c1a7c.png
S-007,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,2ad97640018e,image-c6db3f3d27b825175732c903799bccd78a730932,3902.653758851091,1508.0757380894252,980.0,249.0,980,249,source/images/2ad97640018e.png
S-008,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,912cea35c424,image-fb9f9f2e4b1f45146318dbd676005adac9756965,3898.785772345409,1769.4588549725418,977.0,440.0,977,440,source/images/912cea35c424.png
S-009,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,9727e83267aa,image-0eba47c7e0f211d312ecf947f44ae8f913efa3ef,2653.0451067669937,2059.689759169449,724.0,352.0,724,352,source/images/9727e83267aa.png
S-010,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,728f7713687d,image-802f82eac8445846088e1ea95333dfddf70c31d6,481.992995458113,2113.6506408677437,885.0,482.0,980,534,source/images/728f7713687d.png
S-011,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,73d2f541ca4d,image-f8984fba521540c4676c3885dd49577735d8e6ec,3908.8813010842487,2229.6254635104883,953.0,453.0,953,453,source/images/73d2f541ca4d.png
S-012,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,cb9b09d393fa,image-73b111917000782149604d8d99ab6daf037b8ddd,2650.348063088016,2463.8412928164657,710.0,254.0,710,254,source/images/cb9b09d393fa.png
S-013,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,324f59c97836,image-035954f0a9785d01ab3257584d31ceb987eb0ef6,447.0656414824989,2626.135487503042,945.0,482.0,991,506,source/images/324f59c97836.png
S-014,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,11a2a100dd7a,image-0d1c6bc15bc28a5cbacf30fbe9b736cb50a991ed,3910.80987251282,2690.1017993084793,972.0,473.0,972,473,source/images/11a2a100dd7a.png
S-015,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,329c5b8ee415,image-721bd3bf421164d7ff86963e4d089eab750b1a8c,455.3779632226215,3130.4211799904856,881.0,482.0,1005,550,source/images/329c5b8ee415.png
S-016,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,ed21c9f7f3f9,image-0da30f067a535c5de9e14908568f28e03f9a5282,3911.2452325207405,3161.635996434595,941.0,482.0,981,503,source/images/ed21c9f7f3f9.png
S-017,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,565964fdf7f5,image-4e67ec596c25907516ff285968c9dc44284f2f07,2371.597001314096,3411.9626135987523,973.0,452.0,973,452,source/images/565964fdf7f5.png
S-018,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,e8c03e4ca777,image-ec4caae47394d4aaa0d7d81ef5e38c49c8121bcb,453.0676308100592,3620.4212017887567,898.0,482.0,989,531,source/images/e8c03e4ca777.png
S-019,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,a9e12d311f84,image-ffc14bde54c051952e194aba7cc263f4e35d4817,3928.952729655677,3663.4351907705327,970.0,393.0,970,393,source/images/a9e12d311f84.png
S-020,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,9cecb3b9488b,image-92833cb81328ac28e05e477e07f22f8b1bea8fbc,5710.896837672903,3853.7854563662568,550.0,482.0,724,635,source/images/9cecb3b9488b.png
S-021,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,fb26b016c4b0,image-931da58d96d69ed55b52c52deacaa3cd34bf8c87,2407.041428804331,3913.462562736122,891.0,349.0,891,349,source/images/fb26b016c4b0.png
S-022,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,25f5ecf49eef,image-28d53cabcd5674e83fbff185fbeef6cd57078837,6950.5734296899045,3980.0819682364113,839.0,482.0,959,551,source/images/25f5ecf49eef.png
S-023,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,435276c899fb,image-2b4211f59bf20a41935eef9ba338b8949f5fbf5c,3936.8280661183862,4075.92171072031,950.0,482.0,1005,510,source/images/435276c899fb.png
S-024,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,640fc4b8868b,image-75e961e166f95a80cbc8d0d39c70619f6f9ae7ed,453.5442933768427,4121.760054444076,958.0,399.0,958,399,source/images/640fc4b8868b.png
S-025,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,af81853ffef0,image-7a0c2f7cd1762daa8c9235103db77cf6e17f9b28,2432.3191896278986,4277.906990226356,776.0,229.0,776,229,source/images/af81853ffef0.png
S-026,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,4bb1e150b68e,image-5ccd4ca25475d6ea1dfdb78d3b314cb16ad38d0f,5699.926708321431,4344.050364369301,991.0,393.0,991,393,source/images/4bb1e150b68e.png
S-027,R01,"built-in TypeScript utility types: Partial, Required, Readonly, Record, Pick, Omit, Exclude, Extract and NonNullable",processed,873fc7796f43,image-9e1ac7abcc63f4339b24db5349f95a8637714256,6987.9242820793115,4488.459376095621,723.0,482.0,941,628,source/images/873fc7796f43.png
S-028,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,447b497aaac2,image-d9228d4320c0623300021057eec6486a5c8f9173,478.7661256522333,4540.982141032617,972.0,385.0,972,385,source/images/447b497aaac2.png
S-029,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,c1eab93bcd6a,image-ddd66fd527fc9be24ad45fbc3a3c8fc10353ab7b,3948.714518160141,4590.4590293587025,980.0,478.0,980,478,source/images/c1eab93bcd6a.png
S-030,R02,"constructor type versus instance type, typeof on classes, InstanceType and ConstructorParameters",processed,88a07e2b5c8a,image-cef06f44ceb4cb0e5f04671215cdd48355b9b14f,468.85378085591765,4951.13300976634,1025.0,372.0,1025,372,source/images/88a07e2b5c8a.png
S-031,R03,"function and async helpers: Parameters, ReturnType, Awaited and generic constructor factories",processed,045153618a25,image-46cedf7d15fb55462615634d1c8b65086e9fea7e,2669.1113261807222,5157.94444121768,685.0,376.0,1005,552,source/images/045153618a25.png
S-032,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,e748bf27d373,image-ac321421244937c6cccd7af8fc29000f3faf111e,1589.3839024174213,5300.078962103973,993.0,316.0,993,316,source/images/e748bf27d373.png
S-033,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,df64eeceb9e6,image-b22922f26d610394770fd8e099785ba5f474914a,460.50334124149776,5342.526176779991,844.0,482.0,1020,583,source/images/df64eeceb9e6.png
S-034,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,774d86a03c54,image-0f4bcedd40b999618cbecefa96d9655561dee4f5,3966.146333060434,5377.1192171516195,969.0,436.0,969,436,source/images/774d86a03c54.png
S-035,R04,"ValueOf, DeepPartial, arrays, functions, Map, Set, Date and recursive conditional types",processed,c0ea0223e320,image-ae1a812f76a2cb44957bd9d313810252533d876f,6798.648851735776,5406.016411023986,1072.0,384.0,1072,384,source/images/c0ea0223e320.png
S-036,R04,"ValueOf, DeepPartial, arrays, functions, Map, Set, Date and recursive conditional types",processed,192f8dc57764,image-8ce3bace9851daefacf16e8edfe6c9c5a0389f0c,5692.551719029415,5422.663667382005,794.0,482.0,999,607,source/images/192f8dc57764.png
S-037,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,02db79978b88,image-79cf1408d462839c6254fa5fd86adb7354c04bed,1600.145690921886,5637.626726473391,1021.0,479.0,1021,479,source/images/02db79978b88.png
S-038,R04,"ValueOf, DeepPartial, arrays, functions, Map, Set, Date and recursive conditional types",processed,3250ea937c1d,image-144c2d8559fa10e9ad59b18181ae1cf641c46454,6820.823548557516,5809.383775479428,970.0,418.0,970,418,source/images/3250ea937c1d.png
S-039,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,aa701fc98ec8,image-9c34d90f49e2725c7beb60709b1959fe9fee419a,3974.7006741690093,5825.451907613826,974.0,482.0,990,490,source/images/aa701fc98ec8.png
S-040,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,e318c98d4b52,image-2d1910fb493a18987498e2d3aaeda79ff4c98bd4,467.75667995876756,5839.34911379171,816.0,342.0,816,342,source/images/e318c98d4b52.png
S-041,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,92da4416db44,image-dd96e34a312ffca5a5c6fc65e35a90951621cee6,2772.3037199110695,5957.132097835962,720.0,305.0,1021,433,source/images/92da4416db44.png
S-042,R04,"ValueOf, DeepPartial, arrays, functions, Map, Set, Date and recursive conditional types",processed,c41ba7e29bd0,image-5f0a1349fca6bd87de1a0bfa3c1a057deb6672b4,5679.761100261414,5986.135863490339,1045.0,338.0,1045,338,source/images/c41ba7e29bd0.png
S-043,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,d6b1355b96a1,image-696104dda1c152e7311135308051840988d10c4a,1611.669616703135,6147.7219064399105,937.0,175.0,937,175,source/images/d6b1355b96a1.png
S-044,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,9eee03c7968b,image-bad8a2fd649b031e73c5f34124f21ec83c9424a7,458.42330593533006,6168.015800803429,944.0,314.0,944,314,source/images/9eee03c7968b.png
S-045,R04,"ValueOf, DeepPartial, arrays, functions, Map, Set, Date and recursive conditional types",processed,be909b7d71b4,image-97b6ebc7c014cf3c30a5dada2408e03238ac71a5,6858.4634011676035,6232.261728742218,986.0,437.0,986,437,source/images/be909b7d71b4.png
S-046,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,fb574b49d39d,image-ccae7aee181925dc0833ac38697c303324d25871,2764.149863415756,6272.39596252254,700.0,305.0,1084,473,source/images/fb574b49d39d.png
S-047,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,a1ab2fb814e7,image-8759d2c4880c5b00ab59ef502e5a2cae1e3fa9f5,445.4233669704863,6489.015800803429,970.0,296.0,970,296,source/images/a1ab2fb814e7.png
S-048,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,af1d70c15b4e,image-7e0aa6c92743b9a13096968153685962f4e32fb9,2669.676344364563,6591.042465833827,935.0,305.0,1105,361,source/images/af1d70c15b4e.png
S-049,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,cf352fdd1d50,image-c68eff5fb238d06073fa9b02971336c8baa048a4,3961.9763211967856,6630.28456181778,763.0,372.0,763,372,source/images/cf352fdd1d50.png
S-050,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,0439c685fcea,image-259bf9137dc3c7f3157ea6dd13cb56098b801f91,445.09005398220506,6789.515800803429,1040.0,479.0,1040,479,source/images/0439c685fcea.png
S-051,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,93a36bf3363a,image-c3d6737267969758c707843f9e8f4a5b5dac0da6,2605.082049550676,6902.734337035863,1048.0,410.0,1048,410,source/images/93a36bf3363a.png
S-052,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,97aad2c0d59b,image-dd042d26b4b618cb1918e07dc1ce5c88a121acd5,453.75667995876756,7289.182426779991,972.0,397.0,972,397,source/images/97aad2c0d59b.png
S-053,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,e70a7e36f1bc,image-3286729a853f2f171d06e97fa5ea31b0bbf983b8,2638.7858164658537,7630.286976155523,988.0,212.0,988,212,source/images/e70a7e36f1bc.png
S-054,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,214d37ffa0c5,image-38c94ffb3d16ecd100dee76d11c0b871b14bca6f,439.09005398220506,7708.682487815147,972.0,398.0,972,398,source/images/214d37ffa0c5.png
S-055,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,5ca7908df511,image-8927f595279530cc9409c8df194733a01a60e736,2606.119515105187,7876.276256630808,1038.0,482.0,1085,504,source/images/5ca7908df511.png
S-056,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,801656ab3e68,image-8cff0a695f4a4af9bf6ecc2be74c35b542fdbc2b,439.59005398220506,8136.84911379171,995.0,347.0,995,347,source/images/801656ab3e68.png
S-057,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,22c7c8d8eb43,image-d8c94e9e5203dd82e2389844fb4edea4c8e40bce,2664.632615706145,8383.218549699779,854.0,482.0,1062,600,source/images/22c7c8d8eb43.png
S-058,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,697d7eb12594,image-1648ca75c3d6e53086042f6aceed4973f013b94a,410.09005398220506,8524.84911379171,958.0,283.0,958,283,source/images/697d7eb12594.png
S-059,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,13f54f1774cc,image-76fa5e5d728131c7ffb8b53b8a3ed91562f63d08,385.42330593533006,8811.515739768272,1010.0,211.0,1010,211,source/images/13f54f1774cc.png
S-060,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,1ca9d5c02d26,image-08bd2dc120e0da35d96e550add97fb3a209a5692,2601.798987064697,8898.154475118148,1028.0,482.0,1028,482,source/images/1ca9d5c02d26.png
S-061,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,a87a4b39e1a9,image-eedc86cf845e16adab4ce04c7690a9f355ed3059,370.7992437726389,9336.81178425418,1010.0,482.0,1041,497,source/images/a87a4b39e1a9.png
S-062,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,858824c5a8d9,image-7fea3357c5f0373901bd646bf3f55ae64f9a86f5,2599.57162110466,9390.41869042123,970.0,331.0,970,331,source/images/858824c5a8d9.png
S-063,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,3ed794e4fa4a,image-e3285a2a0f5fdf625b05ae655882aac7aada73fb,3788.4533187046127,9838.659743636883,1014.0,446.0,1014,446,source/images/3ed794e4fa4a.png
S-064,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,868bc9ab8094,image-33c835b65dca539aedd3f1aecd4c44e1f4ca2beb,387.41726439638296,9865.245622144805,1121.0,277.0,1121,277,source/images/868bc9ab8094.png
S-065,R05,"Prettify, Without, XOR, keyof unions, literal inference and reusable homemade utility types",processed,656a06396826,image-73c78f5ee0a8aa969594ca7fa7044c6aaa0aa369,3840.119781920758,10329.826410303547,964.0,317.0,964,317,source/images/656a06396826.png
