source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,current_region_decision,must_recheck_before_region_close,r04_decision,r04_decision_note
S-136,136,2bea2717087606223b2007b64e71d5c52757043e,2bea271708,7555.237,16441.364,880.0,403.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-099: fromquery | L-100: what is state in tracking and tracked event | L-098: tracking vs tracked | L-101:  | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-137,137,378b21bc48291bb70cee96f02886260e61e1a118,378b21bc48,7555.571,16867.864,1006.0,420.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-138,138,b2d2812722ba8a2f77c1ccfddd4d8aca04873eb4,b2d2812722,7555.071,17330.198,977.0,422.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-139,139,ca731c1b55ab46e8bda2b3999db62fed1a8bce1d,ca731c1b55,7594.238,17800.698,662.0,261.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-140,140,0ff76ebdcb812a02a9c4a6aa5c926b04fae6b8ba,0ff76ebdcb,7583.34,18066.708,884.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-141,141,35509bb874314e93a7f94724a22f7d47884da9af,35509bb874,7568.738,18566.364,973.0,283.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-142,142,2edb2fb20ca91fb02d07c6e9c5b213720fff517b,2edb2fb20c,7548.791,18855.041,926.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-143,143,10ba43a5841e03bf49b7d9c31824d0d929fa9cbd,10ba43a584,7541.904,19324.864,620.0,276.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-144,144,24c2d28e3c8738b758ecd4362dd308135ed7f008,24c2d28e3c,7548.07,19600.041,944.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-145,145,1fad3979facb3b2331ec2ccf1da56a7d4aad74bd,1fad3979fa,7543.141,20102.969,836.0,401.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-146,146,0895474603c04d4915567e2f5adc2f03ce70f4e0,0895474603,7543.634,20536.747,770.0,401.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-147,147,3f3c14b4f45449dd336682721cea2506ad9f2781,3f3c14b4f4,7538.611,20964.08,1018.0,352.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-148,148,46d027ce52ee5744ae99ddacad3aeb55ffe60e05,46d027ce52,7534.278,21320.525,1048.0,336.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-149,149,d32c603159954dd253ef1000119f67bb5a1f662b,d32c603159,7541.059,21675.445,827.0,430.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-150,150,7b9cf9ac71053d6d37f446b98cd773501143a844,7b9cf9ac71,6298.834,16831.346,1062.0,290.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-151,151,4e051d6b6e00a860a1a3a850ab22aff460b53855,4e051d6b6e,6223.392,17129.129,1067.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-152,152,b3ba581b5ba3bf05b254df8b0a26e74367b61489,b3ba581b5b,6061.419,17783.476,1011.0,186.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-153,153,68c78c527e33c2147356ffd03b4fe1df874c470a,68c78c527e,6040.456,18001.381,1007.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-154,154,d76afcbf698efc9fa49dbbe617765bb7448df57c,d76afcbf69,6048.395,18497.138,819.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
S-155,155,9fb893c6a379e0b62baa17930213e74c5df8dc03,9fb893c6a3,6029.223,18989.259,753.0,482.0,0.0,1,R04-changetracker-events-tracking-tracked-state,P03-R03R04-trackgraph-member-api-and-events,"ChangeTracker events: Tracking vs Tracked, state during events, query/materialization hooks, event examples.",L-101:  | L-100: what is state in tracking and tracked event | L-099: fromquery | L-098: tracking vs tracked | L-097: changetracker event,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,R04-changetracker-events-tracking-tracked-state,yes,included-in-r04-v001,R04-owned after ChangeTracker event boundary review.
