use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-ce8b659ea46904d892207aaead82cc3a3584bbf2,d66ccfb34841.png,d66ccfb34841,R01,936.4456637582462,211.92820560660448,714.0,316.0,1.0,,T-012|T-002|T-003,"remove to end|remove elements|insert, no removal",pending_transcript
IU-002,image-0041228d597d55e83a19e425706d1ba10a6b9156,b42a4e45590d.png,b42a4e45590d,R02,1915.0721312001451,2164.1315542313287,1070.0,351.0,1.0,,T-001|T-005|T-006,inserting/replacing with array contents|remove from negative start|splice mutates,pending_transcript
IU-003,image-c7f61c52add438c4b922ad8d6555827b3822863e,33adb9cc0a21.png,33adb9cc0a21,R02,1900.9682443147876,2523.576926064973,1033.0,334.0,1.0,,T-006|T-001|T-007,splice mutates|inserting/replacing with array contents|return value,pending_transcript
IU-004,image-c07bef97992ea7a416dd7a053355bf82f3f9ccc3,92c9bf89f229.png,92c9bf89f229,R02,756.8534549835622,2562.4315964308817,1079.0,240.0,1.0,,T-001|T-006|T-007,inserting/replacing with array contents|splice mutates|return value,pending_transcript
IU-005,image-8ea42f286d336026729152484b195719ef8ec263,9b49eab2848b.png,9b49eab2848b,R01,1941.2406803806216,1614.0265931125878,961.0,261.0,1.0,,T-005|T-004|T-001,"remove from negative start|replace, remove + insert|inserting/replacing with array contents",pending_transcript
IU-006,image-566dc7a3dca162d52335cfc7e00635f7bd02d513,04e7a2759a4c.png,04e7a2759a4c,R01,1917.3926308061982,1124.7269445826792,1069.0,304.0,1.0,,T-004|T-005|T-003,"replace, remove + insert|remove from negative start|insert, no removal",pending_transcript
IU-007,image-6a68ac59ae15874302caa63a45cc13d1acd77a0b,bcbf245a33e1.png,bcbf245a33e1,R01,1930.0940542028156,234.95001313571674,1005.0,280.0,1.0,,T-002|T-003|T-004,"remove elements|insert, no removal|replace, remove + insert",pending_transcript
IU-008,image-aee1c71895167d5241b6720d9140e585c11ff501,f8e8cbce6e48.png,f8e8cbce6e48,R01,1911.602851768609,684.6537505207566,997.0,264.0,1.0,,T-004|T-003|T-002,"replace, remove + insert|insert, no removal|remove elements",pending_transcript
IU-009,image-2ebcbdb5549b926aeb2eca07a53d1140a5037890,7d3942767d10.png,7d3942767d10,R02,1897.975085063692,2867.359360321495,714.0,236.0,1.0,,T-006|T-007|T-008,splice mutates|return value|deletecount -10,pending_transcript
IU-010,image-00ab3d1b4f702b55f9644af67b806c1a15f24482,f02c6f3fb3ee.png,f02c6f3fb3ee,R03,1702.5289684629552,3281.602984621092,1182.0,94.0,1.0,,T-006|T-007|T-008,splice mutates|return value|deletecount -10,pending_transcript
IU-011,image-8da257acd24944b6760600e33be98722c0d2f177,a59c374b9c4b.png,a59c374b9c4b,R03,1705.3379381789769,3525.12532744325,1182.0,90.0,1.0,,T-007|T-008|T-006,return value|deletecount -10|splice mutates,pending_transcript
IU-012,image-8af5ba252471d3de78c383b502c219a8de69de24,d2b70f61ce55.png,d2b70f61ce55,R03,1697.3418269401245,3797.209179749615,1065.0,75.0,1.0,,T-008|T-009|T-007,deletecount -10|slice vs splice|return value,pending_transcript
IU-013,image-6b3507c74e9ccd84bbc2b995412acb107799580f,bde4275a1758.png,bde4275a1758,R03,1689.832946000502,4045.7264742583184,986.0,127.0,1.0,,T-009|T-008|T-007,slice vs splice|deletecount -10|return value,pending_transcript
IU-014,image-cd860cc8c15246b87fb80c782745982082f6d9da,fe3147348fe7.png,fe3147348fe7,R04,1705.091682116144,4693.792468104123,1018.0,52.0,1.0,,T-011|T-009|T-010,"splicing near the start|slice vs splice|remove items while iterating, index shift",pending_transcript
IU-015,image-d4d2ad198641e3eeec487a7d06acb7807b991d60,803aeff2c7a3.png,803aeff2c7a3,R04,1669.9875549038534,4357.561362294165,1150.0,87.0,1.0,,T-011|T-009|T-008,splicing near the start|slice vs splice|deletecount -10,pending_transcript
IU-016,image-cde902cce524eae5189d65cb3328781fcac3641f,63f3ec5b81b8.png,63f3ec5b81b8,R04,1681.4037540421705,4757.375807128815,1082.0,75.0,1.0,,T-011|T-009|T-010,"splicing near the start|slice vs splice|remove items while iterating, index shift",pending_transcript
IU-017,image-cfeb725d9b5fa036b9ac2aaf1e228c1f62d647c0,2a92a1ef192f.png,2a92a1ef192f,R04,16.21473130128379,5031.458868520412,938.0,482.0,1.0,,T-011|T-010|T-009,"splicing near the start|remove items while iterating, index shift|slice vs splice",pending_transcript
IU-018,image-c18ece4fe14e571563bc82d4d02ef02e81bd547a,032a0eecf37c.png,032a0eecf37c,R04,12.666748046875,4113.892909861553,990.0,385.0,1.0,,T-010|T-011|T-009,"remove items while iterating, index shift|splicing near the start|slice vs splice",pending_transcript
IU-019,image-967643c05ea2885fe665a7dc881088b512ba6370,25c9900a9479.png,25c9900a9479,R04,10.0,4518.559535838115,1070.0,365.0,1.0,,T-010|T-011|T-009,"remove items while iterating, index shift|splicing near the start|slice vs splice",pending_transcript
