image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,EF Core LastModified persistence and interceptors,processed,074e33fcfb80,image-70cc66fef25cb0bf5caaae34387e162325858ce1,1189.3260446083332,486.5652880533703,728.0,202.0,728,202,source/images/074e33fcfb80.png
S-002,R03,HTTP-date formatting and 200/304 response flow,processed,8ff3690c0b49,image-86da76377a68a3642bcc6c44e9749569c7ef4d50,4610.682573202142,540.7852399129429,537.0,297.0,537,297,source/images/8ff3690c0b49.png
S-003,R01,EF Core LastModified persistence and interceptors,processed,c88ee430e41c,image-2307d1edfa5fa86bed067f00132353b19e1c3cb4,1209.9372913531251,729.6208097005033,709.0,307.0,709,307,source/images/c88ee430e41c.png
S-004,R03,HTTP-date formatting and 200/304 response flow,processed,c5a9693685c1,image-2226aa25977ae13779192351ce37d2d1b4c2ce47,4535.682573202142,874.7852399129429,871.0,397.0,871,397,source/images/c5a9693685c1.png
S-005,R01,EF Core LastModified persistence and interceptors,processed,3d7c6d23f655,image-480fd14c55a337777d61c7525f72e05c0bfb419d,1182.3816679807287,1062.7874763671675,733.0,254.0,733,254,source/images/3d7c6d23f655.png
S-006,R01,EF Core LastModified persistence and interceptors,processed,476de94f806c,image-88fcda903762072b38b009190b6586e5023fea86,1188.7150013140626,1312.6763313476436,747.0,212.0,747,212,source/images/476de94f806c.png
S-007,R03,HTTP-date formatting and 200/304 response flow,processed,7ba0bcc0170f,image-12cb3de56e2dcb998736bcc93946d80361cabfe0,4527.349321249017,1314.7852399129429,845.0,309.0,845,309,source/images/7ba0bcc0170f.png
S-008,R01,EF Core LastModified persistence and interceptors,processed,999f531d8f01,image-e6584cd8c5eeaee0406ee5dd8521b08dca37479e,1198.7447418424572,1550.8534146809866,722.0,482.0,743,496,source/images/999f531d8f01.png
S-009,R03,HTTP-date formatting and 200/304 response flow,processed,a4f753191b33,image-abdcf503f38e47517462473c3fc727c213392cdc,4529.515947225579,1656.2852399129429,798.0,442.0,798,442,source/images/a4f753191b33.png
S-010,R01,EF Core LastModified persistence and interceptors,processed,203ba3b72e2b,image-bb8f94b7cf903c0428e7d97aec6c5136f123b327,1173.4929147255207,2084.620809700525,733.0,237.0,733,237,source/images/203ba3b72e2b.png
S-011,R03,HTTP-date formatting and 200/304 response flow,processed,8e3bfcc30c31,image-90ba3f94fc23b2ebabb886d3bc174790ea312ac1,4522.349321249017,2111.4519269246616,815.0,337.0,815,337,source/images/8e3bfcc30c31.png
S-012,R01,EF Core LastModified persistence and interceptors,processed,8430094cde81,image-b016c8794f61205a754fc129374f826b399394d6,1180.3021769558036,2357.7953789666967,727.0,177.0,727,177,source/images/8430094cde81.png
S-013,R03,HTTP-date formatting and 200/304 response flow,processed,0ffeb4b848e0,image-d8978a60ed63de8d46981075e9e52950e4e1bd6a,4534.682695272454,2452.4519269246616,713.0,479.0,713,479,source/images/0ffeb4b848e0.png
S-014,R01,EF Core LastModified persistence and interceptors,processed,13f0377539de,image-7efc064bde767eaa2fb067ecd70bbde528b10212,1155.4530180783859,2580.7477446602893,866.0,441.0,866,441,source/images/13f0377539de.png
S-015,R03,HTTP-date formatting and 200/304 response flow,processed,ebf7f997727d,image-2abc3110be9082c34a708a4065d2d67e71e29baa,4541.349321249017,2952.285239912943,849.0,314.0,849,314,source/images/ebf7f997727d.png
S-016,R01,EF Core LastModified persistence and interceptors,processed,65cc0c461cc7,image-f4c79f8074bd5f4caa96ccdd291828e2ad4a3ad2,1130.9531401486984,3048.581118683727,931.0,452.0,931,452,source/images/65cc0c461cc7.png
S-017,R03,HTTP-date formatting and 200/304 response flow,processed,b6bff68e1360,image-05cea51117e094ae41a2bcbf02185883b6a6f435,4416.349321249017,3575.618552901224,1195.0,390.0,1195,390,source/images/b6bff68e1360.png
S-018,R01,EF Core LastModified persistence and interceptors,processed,02591a32a484,image-8e9722424c3f288f65533ea75b05445374bdd6ff,1117.7863921018234,3680.7477446602893,896.0,137.0,896,137,source/images/02591a32a484.png
S-019,R01,EF Core LastModified persistence and interceptors,processed,bfb48a543c95,image-f777380617078ba5aeccac3ee0013ba925452af3,10.0,3860.9534149275673,949.0,476.0,949,476,source/images/bfb48a543c95.png
S-020,R01,EF Core LastModified persistence and interceptors,processed,d0e7c6f28103,image-084e07c368b6936e1d592429a90d6e8cb5d19094,1104.6697496599627,3884.0915556954455,970.0,482.0,1038,516,source/images/d0e7c6f28103.png
S-021,R03,HTTP-date formatting and 200/304 response flow,processed,e92af6d1435f,image-1fa9763225cb2df43488df77ed9d592ebeee9f9f,4463.793819946933,4231.618502038593,813.0,202.0,813,202,source/images/e92af6d1435f.png
S-022,R02,If-Modified-Since parsing and comparison precision,processed,11ca6109ec59,image-a54bd05b517cabd9e559222ff8c68a75a6c2957c,14.833251953125,4342.786666880693,902.0,163.0,902,163,source/images/11ca6109ec59.png
S-023,R02,If-Modified-Since parsing and comparison precision,processed,b6bff68e1360,image-05cea51117e094ae41a2bcbf02185883b6a6f435,1057.6197661252609,4424.9144316720085,1195.0,390.0,1195,390,source/images/b6bff68e1360.png
S-024,R03,HTTP-date formatting and 200/304 response flow,processed,2b64fb4b1a7b,image-8dbcd67a2ceee7f8ac5d24a8f8e9dcde06a11073,4451.349443319328,4616.063031254088,849.0,422.0,849,422,source/images/2b64fb4b1a7b.png
S-025,R02,If-Modified-Since parsing and comparison precision,processed,448437dde6c8,image-017f8fe314fbe70309ff81d5bf8b02790689f212,57.99991280691938,4638.262898047007,917.0,369.0,917,369,source/images/448437dde6c8.png
S-026,R03,HTTP-date formatting and 200/304 response flow,processed,ab616a959956,image-b9e2dbbe89e1907f99f596e93b1a66d38654b3b9,4454.349239868808,5055.229647058124,863.0,477.0,863,477,source/images/ab616a959956.png
S-027,R04,"freshness, expiration and validator lifecycle",processed,b6bff68e1360,image-05cea51117e094ae41a2bcbf02185883b6a6f435,1363.5365849643717,6417.00709328478,1195.0,390.0,1195,390,source/images/b6bff68e1360.png
S-028,R04,"freshness, expiration and validator lifecycle",processed,6df71e53160f,image-043abfb0abac84b6dcf53308d6aed26a0fc19f56,1424.0014871788012,6864.787473828306,792.0,482.0,913,556,source/images/6df71e53160f.png
S-029,R04,"freshness, expiration and validator lifecycle",processed,5e4174dfe424,image-bad129dc237974c9556aa09310c2838130682cdd,2336.396480950945,6892.976531362972,905.0,404.0,905,404,source/images/5e4174dfe424.png
S-030,R04,"freshness, expiration and validator lifecycle",processed,598a442c0119,image-39e722003e098b85fad1ff1588621d96543764f5,1467.4532755052664,7540.727651656867,856.0,366.0,856,366,source/images/598a442c0119.png
S-031,R04,"freshness, expiration and validator lifecycle",processed,579e12adb0f0,image-da222236f6729b802f14f27ab3e35ad4973ac760,1462.2021721164679,7894.76668502645,892.0,410.0,892,410,source/images/579e12adb0f0.png
S-032,R04,"freshness, expiration and validator lifecycle",processed,6ebc3f57be9a,image-e7553dfa6453c84a0d81949e596640d40e20cf2a,1514.338521881205,8334.584839101379,765.0,414.0,765,414,source/images/6ebc3f57be9a.png
S-033,R04,"freshness, expiration and validator lifecycle",processed,91f38c7499ca,image-80c588ebbb29304fa90fecf9a843882700bfdbf9,1505.9748993891958,8823.493888395591,1029.0,338.0,1029,338,source/images/91f38c7499ca.png
