image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,.NET balancing groups as capture stacks and multiple independent stacks,processed,85a5ad1c8ebc,image-c8de24245c11ea53757b5bbe68befb373845a8b7,10.0,406.7211637832261,1042.0,576.0,1051,581,source/images/85a5ad1c8ebc.png
S-002,R01,.NET balancing groups as capture stacks and multiple independent stacks,processed,9246781e327f,image-e7247aa7a9f3ac1799791d2e7380ed1d280064af,2245.0824214820477,1032.1540868878196,981.0,144.0,981,144,source/images/9246781e327f.png
S-003,R01,.NET balancing groups as capture stacks and multiple independent stacks,processed,a766f4c7f3cb,image-1c317a8af784126666dfd3197d3f2a8f6e21d647,4456.724514319227,1046.9539164166515,894.0,347.0,894,347,source/images/a766f4c7f3cb.png
S-004,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,c9c6cfbde675,image-62cb8aa47aef9d2734212fc1cb1841bff46367e6,2205.8604366187665,1235.4321274558538,1035.0,193.0,1035,193,source/images/c9c6cfbde675.png
S-005,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,72f307e243c5,image-b5e83acb9070c4d64dbd04a664063075df4f9f83,4449.55779678993,1440.2873514752453,965.0,397.0,965,397,source/images/72f307e243c5.png
S-006,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,e7c0b678ae9f,image-b8efcedb661a28463396f40adf254a755323c7b6,201.1534486185583,1480.2770510778673,697.0,71.0,697,71,source/images/e7c0b678ae9f.png
S-007,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,b599ae937ef9,image-8963318b3e5d8ed7fdc8082cbdca98d338c0c694,2211.9714799130375,1501.0432216127542,985.0,304.0,985,304,source/images/b599ae937ef9.png
S-008,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,12351384cd80,image-3406bd7a77005ae5d4539c3b00b3c6b39d4e7053,229.03704347828943,1611.1232187041815,691.0,356.0,691,356,source/images/12351384cd80.png
S-009,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,0d823e62c082,image-d27f868f5c27779e94a10c4e7a01590f2648af46,4446.1137253381075,1868.5093872011573,983.0,295.0,983,295,source/images/0d823e62c082.png
S-010,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,b32c8a4e99c8,image-f4f4b463a10ca2995b8818d686a5dd5500c322b1,178.3261983095549,1996.148953345516,705.0,482.0,943,645,source/images/b32c8a4e99c8.png
S-011,R02,"push/pop syntax, anchoring and final empty-stack guards",processed,716da2ef2096,image-2ca546b95006ca78b658b80a36b2dab4e593a920,2249.4929314229535,1998.141546901969,789.0,107.0,789,107,source/images/716da2ef2096.png
S-012,R03,"conditional groups, corresponding names and LIFO nesting",processed,baf9e0f81d54,image-d97d55884d477ae099169a96d73f5f822464c7fc,84.40741990341166,2559.785316981881,849.0,482.0,921,523,source/images/baf9e0f81d54.png
S-013,R03,"conditional groups, corresponding names and LIFO nesting",processed,a69a93925157,image-d057e2807fe996e33b06e1a394a046474ab2dcf0,158.77106280721455,3111.3004869925335,577.0,482.0,774,647,source/images/a69a93925157.png
S-014,R04,"markup-validation limits, timeouts and safe use cases",processed,cfd30e4a316b,image-abd5560bb8a6e692970f1427704dfdf90c77e803,48.23650274633701,3672.512542149292,989.0,482.0,1126,549,source/images/cfd30e4a316b.png
